Grid_number,Grid_coordinates,Three_ways,Four_ways,Road_length,Walkability_ratio,District_name,Grid_type,Urban_percentage,Periurban_percentage,Rural_percentage,Class_label
1254,"[27.6, 79.8]",0,0,0.0,0.1914,Hardoi,Rural,0.0,0.0,1.0,0.0
1255,"[27.61, 79.8]",0,0,0.0,0.1807,Hardoi,Rural,0.0,0.0,1.0,0.0
1256,"[27.62, 79.8]",0,0,0.0,0.2253,Hardoi,Rural,0.0,0.0,1.0,0.0
1257,"[27.63, 79.8]",0,0,1252.872,0.4829,Hardoi,Rural,0.0,0.0,1.0,0.0
1258,"[27.64, 79.8]",1,0,1863.2079,0.4216,Hardoi,Rural,0.0,0.0,1.0,0.0
1259,"[27.65, 79.8]",15,1,5062.3046,0.41100000000000003,Hardoi,Rural,0.0,0.0,1.0,0.0
1260,"[27.66, 79.8]",12,0,2628.933,0.3164,Hardoi,Rejected,0.0,0.0,0.290723,0.0
1261,"[27.67, 79.8]",0,0,0.0,0.2754,Hardoi,Rejected,0.0,0.0,0.0,0.0
1262,"[27.68, 79.8]",5,0,3227.218,0.4478,Hardoi,Rejected,0.0,0.0,0.0,0.0
1263,"[27.69, 79.8]",27,4,5431.3377,0.4853,Hardoi,Rejected,0.0,0.0,0.0,0.0
1264,"[27.7, 79.8]",18,0,5018.5785,0.5236,Hardoi,Rejected,0.0,0.0,0.0,0.0
1265,"[27.71, 79.8]",23,1,4396.2134,0.5,Hardoi,Rejected,0.0,0.0,0.0,0.0
1266,"[27.72, 79.8]",6,0,2635.4409,0.4683,Hardoi,Rejected,0.0,0.0,0.0,0.0
1267,"[27.73, 79.8]",11,1,3835.5703,0.5706,Hardoi,Rejected,0.0,0.0,0.0,0.0
1268,"[27.74, 79.8]",3,0,2028.5767,0.4327,Hardoi,Rejected,0.0,0.0,0.0,0.0
1269,"[27.75, 79.8]",27,3,6551.1953,0.6046,Hardoi,Rejected,0.0,0.0,0.0,0.0
1270,"[27.76, 79.8]",16,1,4615.1886,0.4774,Hardoi,Rejected,0.0,0.0,0.0,0.0
1271,"[27.77, 79.8]",18,1,5799.6158,0.5221,Hardoi,Rejected,0.0,0.0,0.0,0.0
1272,"[27.78, 79.8]",9,1,4889.1404,0.5462,Hardoi,Rejected,0.0,0.0,0.0,0.0
1273,"[27.79, 79.8]",27,0,6458.8381,0.5163,Hardoi,Rejected,0.0,0.0,0.0,0.0
1274,"[26.89, 79.81]",0,0,0.0,0.0,Hardoi,Rejected,0.0,0.0,0.0,0.0
1275,"[26.9, 79.81]",0,0,0.0,0.0,Hardoi,Rejected,0.0,0.0,0.0,0.0
1276,"[26.91, 79.81]",0,0,0.0,0.0,Hardoi,Rejected,0.0,0.0,0.0,0.0
1277,"[26.92, 79.81]",0,0,0.0,0.35600000000000004,Hardoi,Rejected,0.0,0.0,0.0,0.0
1278,"[26.93, 79.81]",0,0,14.9353,0.2272,Hardoi,Rejected,0.0,0.0,0.0,0.0
1279,"[26.94, 79.81]",0,0,1055.6242,0.5381,Hardoi,Rejected,0.0,0.0,0.0,0.0
1280,"[26.95, 79.81]",0,0,0.0,0.4517,Hardoi,Rejected,0.0,0.0,0.0,0.0
1281,"[26.96, 79.81]",0,0,0.0,0.0919,Hardoi,Rejected,0.0,0.0,0.0,0.0
1282,"[26.97, 79.81]",0,0,544.22,0.436,Hardoi,Rejected,0.0,0.0,0.0,0.0
1283,"[26.98, 79.81]",0,0,803.1968,0.5349,Hardoi,Rejected,0.0,0.0,0.0,0.0
1284,"[26.99, 79.81]",0,0,0.0,0.1218,Hardoi,Rejected,0.0,0.0,0.0,0.0
1285,"[27.0, 79.81]",1,0,3736.3716,0.3699,Hardoi,Rejected,0.0,0.0,0.0,0.0
1286,"[27.01, 79.81]",0,0,0.0,0.2247,Hardoi,Rejected,0.0,0.0,0.0,0.0
1287,"[27.02, 79.81]",0,0,0.0,0.1256,Hardoi,Rejected,0.0,0.0,0.0,0.0
1288,"[27.03, 79.81]",0,0,0.0,0.0,Hardoi,Rejected,0.0,0.0,0.0,0.0
1289,"[27.04, 79.81]",0,0,0.0,0.0,Hardoi,Rejected,0.0,0.0,0.0,0.0
1290,"[27.05, 79.81]",0,0,0.0,0.0,Hardoi,Rejected,0.0,0.0,0.0,0.0
1291,"[27.06, 79.81]",0,0,0.0,0.129,Hardoi,Rejected,0.0,0.0,0.0,0.0
1292,"[27.07, 79.81]",0,0,0.0,0.2231,Hardoi,Rejected,0.0,0.0,0.0,0.0
1293,"[27.08, 79.81]",1,0,1126.0819,0.6259,Hardoi,Rejected,0.0,0.0,0.0,0.0
1294,"[27.09, 79.81]",0,0,0.0,0.2595,Hardoi,Rejected,0.0,0.0,0.0,0.0
1295,"[27.1, 79.81]",0,0,0.0,0.1398,Hardoi,Rejected,0.0,0.0,0.0,0.0
1296,"[27.11, 79.81]",0,0,0.0,0.1497,Hardoi,Rejected,0.0,0.0,0.0,0.0
1297,"[27.12, 79.81]",0,0,0.0,0.2377,Hardoi,Rejected,0.0,0.0,0.0,0.0
1298,"[27.13, 79.81]",0,0,651.6603,0.4699,Hardoi,Rejected,0.0,0.0,0.0,0.0
1299,"[27.14, 79.81]",0,0,1612.3085,0.5975,Hardoi,Rejected,0.0,0.0,0.0,0.0
1300,"[27.15, 79.81]",0,0,0.0,0.316,Hardoi,Rejected,0.0,0.0,0.0,0.0
1301,"[27.16, 79.81]",0,0,0.0,0.1767,Hardoi,Rejected,0.0,0.0,0.0,0.0
1302,"[27.17, 79.81]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,0.526662,0.0
1303,"[27.18, 79.81]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,1.0,0.0
1304,"[27.19, 79.81]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,1.0,0.0
1305,"[27.2, 79.81]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,1.0,0.0
1306,"[27.21, 79.81]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,1.0,0.0
1307,"[27.22, 79.81]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,1.0,0.0
1308,"[27.23, 79.81]",0,0,0.0,0.2012,Hardoi,Rural,0.0,0.0,1.0,0.0
1309,"[27.24, 79.81]",0,0,0.0,0.3514,Hardoi,Rural,0.0,0.0,1.0,0.0
1310,"[27.25, 79.81]",0,0,1082.8525,0.5491,Hardoi,Rural,0.0,0.0,1.0,0.0
1311,"[27.26, 79.81]",0,0,1123.9481,0.4417,Hardoi,Rural,0.0,0.0,1.0,0.0
1312,"[27.27, 79.81]",0,0,1209.4466,0.5526,Hardoi,Rural,0.0,0.0,1.0,0.0
1313,"[27.28, 79.81]",0,0,1139.1268,0.5533,Hardoi,Rural,0.0,0.0,1.0,0.0
1314,"[27.29, 79.81]",1,0,1178.0496,0.4743,Hardoi,Rural,0.0,0.0,1.0,0.0
1315,"[27.3, 79.81]",0,0,431.1128,0.6339,Hardoi,Rural,0.0,0.0,1.0,0.0
1316,"[27.31, 79.81]",0,0,0.0,0.0775,Hardoi,Rural,0.0,0.0,1.0,0.0
1317,"[27.32, 79.81]",0,0,1011.9796,0.6355,Hardoi,Rural,0.0,0.0,1.0,0.0
1318,"[27.33, 79.81]",0,0,0.0,0.2505,Hardoi,Rural,0.0,0.0,1.0,0.0
1319,"[27.34, 79.81]",0,0,0.0,0.1522,Hardoi,Rural,0.0,0.0,1.0,0.0
1320,"[27.35, 79.81]",0,0,314.5295,0.4507,Hardoi,Rural,0.0,0.0,1.0,0.0
1321,"[27.36, 79.81]",3,0,1659.7791,0.4618,Hardoi,Rural,0.0,0.0,1.0,0.0
1322,"[27.37, 79.81]",15,0,4191.758,0.55,Hardoi,Rural,0.0,0.0,1.0,0.0
1323,"[27.38, 79.81]",4,0,2824.1495,0.5532,Hardoi,Rural,0.0,0.0,1.0,0.0
1324,"[27.39, 79.81]",14,1,3103.6442,0.5758,Hardoi,Rural,0.0,0.0,1.0,0.0
1325,"[27.4, 79.81]",4,0,1877.9979,0.36700000000000005,Hardoi,Rural,0.0,0.0,1.0,0.0
1326,"[27.41, 79.81]",3,0,2563.3224,0.5466,Hardoi,Rural,0.0,0.0,1.0,0.0
1327,"[27.42, 79.81]",7,2,2786.3864,0.5424,Hardoi,Rural,0.0,0.0,1.0,0.0
1328,"[27.43, 79.81]",0,0,0.0,0.1736,Hardoi,Rural,0.0,0.0,1.0,0.0
1329,"[27.44, 79.81]",0,0,0.0,0.1458,Hardoi,Rural,0.0,0.0,1.0,0.0
1330,"[27.45, 79.81]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,1.0,0.0
1331,"[27.46, 79.81]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,1.0,0.0
1332,"[27.47, 79.81]",0,0,0.0,0.14400000000000002,Hardoi,Rural,0.0,0.0,1.0,0.0
1333,"[27.48, 79.81]",0,0,0.0,0.2026,Hardoi,Rural,0.0,0.0,1.0,0.0
1334,"[27.49, 79.81]",0,0,0.0,0.23800000000000002,Hardoi,Rural,0.0,0.0,1.0,0.0
1335,"[27.5, 79.81]",0,0,0.0,0.1187,Hardoi,Rural,0.0,0.0,1.0,0.0
1336,"[27.51, 79.81]",0,0,1007.24,0.4836,Hardoi,Rural,0.0,0.0,1.0,0.0
1337,"[27.52, 79.81]",0,0,0.0,0.2862,Hardoi,Rural,0.0,0.0,1.0,0.0
1338,"[27.53, 79.81]",0,0,0.0,0.2861,Hardoi,Rural,0.0,0.0,1.0,0.0
1339,"[27.54, 79.81]",0,0,0.0,0.2097,Hardoi,Rural,0.0,0.0,1.0,0.0
1340,"[27.55, 79.81]",0,0,0.0,0.3749,Hardoi,Rural,0.0,0.0,1.0,0.0
1341,"[27.56, 79.81]",0,0,677.4425,0.4404,Hardoi,Rural,0.0,0.0,1.0,0.0
1342,"[27.57, 79.81]",0,0,1239.3759,0.6086,Hardoi,Rural,0.0,0.0,1.0,0.0
1343,"[27.58, 79.81]",0,0,311.2654,0.3974,Hardoi,Rural,0.0,0.0,1.0,0.0
1344,"[27.59, 79.81]",0,0,0.0,0.1839,Hardoi,Rural,0.0,0.0,1.0,0.0
1345,"[27.6, 79.81]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,1.0,0.0
1346,"[27.61, 79.81]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,1.0,0.0
1347,"[27.62, 79.81]",0,0,0.0,0.2661,Hardoi,Rural,0.0,0.0,1.0,0.0
1348,"[27.63, 79.81]",0,0,1009.8583,0.5053,Hardoi,Rural,0.0,0.0,1.0,0.0
1349,"[27.64, 79.81]",10,1,3336.0443,0.4924,Hardoi,Rural,0.0,0.0,1.0,0.0
1350,"[27.65, 79.81]",19,3,5438.9436,0.5193,Hardoi,Rural,0.0,0.0,0.981008,0.0
1351,"[27.66, 79.81]",19,1,4198.3518,0.5485,Hardoi,Rejected,0.0,0.0,0.027757,0.0
1352,"[27.67, 79.81]",20,0,4676.6075,0.5522,Hardoi,Rejected,0.0,0.0,0.0,0.0
1353,"[27.68, 79.81]",6,0,2670.7547,0.4388,Hardoi,Rejected,0.0,0.0,0.0,0.0
1354,"[27.69, 79.81]",1,0,3063.1257,0.4208,Hardoi,Rejected,0.0,0.0,0.0,0.0
1355,"[27.7, 79.81]",6,0,3455.6011,0.5465,Hardoi,Rejected,0.0,0.0,0.0,0.0
1356,"[27.71, 79.81]",8,0,3372.3798,0.4831,Hardoi,Rejected,0.0,0.0,0.0,0.0
1357,"[27.72, 79.81]",14,1,5346.7153,0.5732,Hardoi,Rejected,0.0,0.0,0.0,0.0
1358,"[27.73, 79.81]",5,0,2509.7128,0.4922,Hardoi,Rejected,0.0,0.0,0.0,0.0
1359,"[27.74, 79.81]",15,1,3616.6921,0.5138,Hardoi,Rejected,0.0,0.0,0.0,0.0
1360,"[27.75, 79.81]",15,2,4409.8205,0.4879,Hardoi,Rejected,0.0,0.0,0.0,0.0
1361,"[27.76, 79.81]",25,2,5464.5474,0.5489999999999999,Hardoi,Rejected,0.0,0.0,0.0,0.0
1362,"[27.77, 79.81]",7,1,3663.4634,0.5238,Hardoi,Rejected,0.0,0.0,0.0,0.0
1363,"[27.78, 79.81]",10,1,5103.285,0.5217,Hardoi,Rejected,0.0,0.0,0.0,0.0
1364,"[27.79, 79.81]",12,0,3289.3999,0.3832,Hardoi,Rejected,0.0,0.0,0.0,0.0
1365,"[26.89, 79.82]",0,0,0.0,0.0,Hardoi,Rejected,0.0,0.0,0.0,0.0
1366,"[26.9, 79.82]",0,0,0.0,0.1611,Hardoi,Rejected,0.0,0.0,0.0,0.0
1367,"[26.91, 79.82]",0,0,0.0,0.1805,Hardoi,Rejected,0.0,0.0,0.0,0.0
1368,"[26.92, 79.82]",0,0,0.0,0.17300000000000001,Hardoi,Rejected,0.0,0.0,0.0,0.0
1369,"[26.93, 79.82]",0,0,1452.3862,0.5552,Hardoi,Rejected,0.0,0.0,0.0,0.0
1370,"[26.94, 79.82]",0,0,1017.6774,0.6111,Hardoi,Rejected,0.0,0.0,0.0,0.0
1371,"[26.95, 79.82]",0,0,0.0,0.0638,Hardoi,Rejected,0.0,0.0,0.0,0.0
1372,"[26.96, 79.82]",0,0,0.0,0.2783,Hardoi,Rejected,0.0,0.0,0.0,0.0
1373,"[26.97, 79.82]",0,0,0.0,0.2838,Hardoi,Rejected,0.0,0.0,0.0,0.0
1374,"[26.98, 79.82]",3,0,2926.4571,0.3844,Hardoi,Rejected,0.0,0.0,0.0,0.0
1375,"[26.99, 79.82]",7,0,6739.9083,0.2331,Hardoi,Rejected,0.0,0.0,0.0,0.0
1376,"[27.0, 79.82]",0,0,121.5478,0.3144,Hardoi,Rejected,0.0,0.0,0.0,0.0
1377,"[27.01, 79.82]",0,0,0.0,0.1641,Hardoi,Rejected,0.0,0.0,0.0,0.0
1378,"[27.02, 79.82]",0,0,0.0,0.0,Hardoi,Rejected,0.0,0.0,0.0,0.0
1379,"[27.03, 79.82]",0,0,0.0,0.0,Hardoi,Rejected,0.0,0.0,0.0,0.0
1380,"[27.04, 79.82]",0,0,0.0,0.0,Hardoi,Rejected,0.0,0.0,0.0,0.0
1381,"[27.05, 79.82]",0,0,0.0,0.0,Hardoi,Rejected,0.0,0.0,0.0,0.0
1382,"[27.06, 79.82]",0,0,0.0,0.1512,Hardoi,Rejected,0.0,0.0,0.0,0.0
1383,"[27.07, 79.82]",0,0,210.6815,0.359,Hardoi,Rejected,0.0,0.0,0.0,0.0
1384,"[27.08, 79.82]",0,0,910.3107,0.5,Hardoi,Rejected,0.0,0.0,0.0,0.0
1385,"[27.09, 79.82]",0,0,0.0,0.1863,Hardoi,Rejected,0.0,0.0,0.0,0.0
1386,"[27.1, 79.82]",0,0,0.0,0.0,Hardoi,Rejected,0.0,0.0,0.0,0.0
1387,"[27.11, 79.82]",0,0,0.0,0.0,Hardoi,Rejected,0.0,0.0,0.0,0.0
1388,"[27.12, 79.82]",0,0,0.0,0.1386,Hardoi,Rejected,0.0,0.0,0.0,0.0
1389,"[27.13, 79.82]",0,0,0.0,0.1804,Hardoi,Rejected,0.0,0.0,0.0,0.0
1390,"[27.14, 79.82]",0,0,0.0,0.3574,Hardoi,Rejected,0.0,0.0,0.0,0.0
1391,"[27.15, 79.82]",0,0,0.0,0.2192,Hardoi,Rejected,0.0,0.0,0.0,0.0
1392,"[27.16, 79.82]",0,0,0.0,0.0,Hardoi,Rejected,0.0,0.0,0.0,0.0
1393,"[27.17, 79.82]",0,0,0.0,0.0,Hardoi,Rejected,0.0,0.0,0.47406899999999996,0.0
1394,"[27.18, 79.82]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,1.0,0.0
1395,"[27.19, 79.82]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,1.0,0.0
1396,"[27.2, 79.82]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,1.0,0.0
1397,"[27.21, 79.82]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,1.0,0.0
1398,"[27.22, 79.82]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,1.0,0.0
1399,"[27.23, 79.82]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,1.0,0.0
1400,"[27.24, 79.82]",0,0,0.0,0.1709,Hardoi,Rural,0.0,0.0,1.0,0.0
1401,"[27.25, 79.82]",0,0,0.0,0.1932,Hardoi,Rural,0.0,0.0,1.0,0.0
1402,"[27.26, 79.82]",0,0,0.0,0.1597,Hardoi,Rural,0.0,0.0,1.0,0.0
1403,"[27.27, 79.82]",0,0,0.0,0.2387,Hardoi,Rural,0.0,0.0,1.0,0.0
1404,"[27.28, 79.82]",0,0,0.0,0.1946,Hardoi,Rural,0.0,0.0,1.0,0.0
1405,"[27.29, 79.82]",0,0,0.0,0.1529,Hardoi,Rural,0.0,0.0,1.0,0.0
1406,"[27.3, 79.82]",0,0,0.0,0.2339,Hardoi,Rural,0.0,0.0,1.0,0.0
1407,"[27.31, 79.82]",0,0,0.0,0.1899,Hardoi,Rural,0.0,0.0,1.0,0.0
1408,"[27.32, 79.82]",0,0,1017.3558,0.5563,Hardoi,Rural,0.0,0.0,1.0,0.0
1409,"[27.33, 79.82]",0,0,0.0,0.2009,Hardoi,Rural,0.0,0.0,1.0,0.0
1410,"[27.34, 79.82]",0,0,0.0,0.0619,Hardoi,Rural,0.0,0.0,1.0,0.0
1411,"[27.35, 79.82]",0,0,1266.6833,0.5663,Hardoi,Rural,0.0,0.0,1.0,0.0
1412,"[27.36, 79.82]",14,1,3980.3086,0.4945,Hardoi,Rural,0.0,0.0,1.0,0.0
1413,"[27.37, 79.82]",9,1,4277.2396,0.4951,Hardoi,Rural,0.0,0.0,1.0,0.0
1414,"[27.38, 79.82]",7,0,3724.8816,0.5091,Hardoi,Rural,0.0,0.0,1.0,0.0
1415,"[27.39, 79.82]",7,0,2898.5815,0.3677,Hardoi,Rural,0.0,0.0,1.0,0.0
1416,"[27.4, 79.82]",17,2,5604.1598,0.5821,Hardoi,Rural,0.0,0.0,1.0,0.0
1417,"[27.41, 79.82]",10,0,3882.281,0.504,Hardoi,Rural,0.0,0.0,1.0,0.0
1418,"[27.42, 79.82]",3,0,2117.1636,0.4072,Hardoi,Rural,0.0,0.0,1.0,0.0
1419,"[27.43, 79.82]",0,0,749.1058,0.4364,Hardoi,Rural,0.0,0.0,1.0,0.0
1420,"[27.44, 79.82]",0,0,0.0,0.1643,Hardoi,Rural,0.0,0.0,1.0,0.0
1421,"[27.45, 79.82]",0,0,0.0,0.0812,Hardoi,Rural,0.0,0.0,1.0,0.0
1422,"[27.46, 79.82]",0,0,0.0,0.1706,Hardoi,Rural,0.0,0.0,1.0,0.0
1423,"[27.47, 79.82]",0,0,0.0,0.2336,Hardoi,Rural,0.0,0.0,1.0,0.0
1424,"[27.48, 79.82]",0,0,644.8682,0.4594,Hardoi,Rural,0.0,0.0,1.0,0.0
1425,"[27.49, 79.82]",0,0,1147.401,0.626,Hardoi,Rural,0.0,0.0,1.0,0.0
1426,"[27.5, 79.82]",0,0,1113.3353,0.628,Hardoi,Rural,0.0,0.0,1.0,0.0
1427,"[27.51, 79.82]",0,0,921.548,0.4548,Hardoi,Rural,0.0,0.0,1.0,0.0
1428,"[27.52, 79.82]",0,1,2139.0956,0.5434,Hardoi,Rural,0.0,0.0,1.0,0.0
1429,"[27.53, 79.82]",0,0,1181.0918,0.6258,Hardoi,Rural,0.0,0.0,1.0,0.0
1430,"[27.54, 79.82]",0,0,1159.5839,0.5857,Hardoi,Rural,0.0,0.0,1.0,0.0
1431,"[27.55, 79.82]",0,0,1233.8671,0.5442,Hardoi,Rural,0.0,0.0,1.0,0.0
1432,"[27.56, 79.82]",0,0,507.0075,0.4531,Hardoi,Rural,0.0,0.0,1.0,0.0
1433,"[27.57, 79.82]",0,0,0.0,0.244,Hardoi,Rural,0.0,0.0,1.0,0.0
1434,"[27.58, 79.82]",0,0,0.0,0.1641,Hardoi,Rural,0.0,0.0,1.0,0.0
1435,"[27.59, 79.82]",0,0,0.0,0.1349,Hardoi,Rural,0.0,0.0,1.0,0.0
1436,"[27.6, 79.82]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,1.0,0.0
1437,"[27.61, 79.82]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,1.0,0.0
1438,"[27.62, 79.82]",0,0,0.0,0.1995,Hardoi,Rural,0.0,0.0,1.0,0.0
1439,"[27.63, 79.82]",1,0,1565.369,0.5758,Hardoi,Rural,0.0,0.0,1.0,0.0
1440,"[27.64, 79.82]",1,0,1867.4185,0.4191,Hardoi,Rural,0.0,0.0,1.0,0.0
1441,"[27.65, 79.82]",17,7,4202.9171,0.4713,Hardoi,Rural,0.0,0.0,0.921841,0.0
1442,"[27.66, 79.82]",10,0,4350.6599,0.5498,Hardoi,Rejected,0.0,0.0,0.0,0.0
1443,"[27.67, 79.82]",2,1,2075.8194,0.4817,Hardoi,Rejected,0.0,0.0,0.0,0.0
1444,"[27.68, 79.82]",18,0,4720.0409,0.5483,Hardoi,Rejected,0.0,0.0,0.0,0.0
1445,"[27.69, 79.82]",11,0,4308.8841,0.5062,Hardoi,Rejected,0.0,0.0,0.0,0.0
1446,"[27.7, 79.82]",2,0,1622.3074,0.3773,Hardoi,Rejected,0.0,0.0,0.0,0.0
1447,"[27.71, 79.82]",4,0,1746.9724,0.4037,Hardoi,Rejected,0.0,0.0,0.0,0.0
1448,"[27.72, 79.82]",29,2,5700.7364,0.4259,Hardoi,Rejected,0.0,0.0,0.0,0.0
1449,"[27.73, 79.82]",6,0,1900.3967,0.3951,Hardoi,Rejected,0.0,0.0,0.0,0.0
1450,"[27.74, 79.82]",3,0,2909.2529,0.4572,Hardoi,Rejected,0.0,0.0,0.0,0.0
1451,"[27.75, 79.82]",36,0,6410.1892,0.565,Hardoi,Rejected,0.0,0.0,0.0,0.0
1452,"[27.76, 79.82]",2,0,1868.6694,0.4326,Hardoi,Rejected,0.0,0.0,0.0,0.0
1453,"[27.77, 79.82]",8,0,3457.7552,0.3768,Hardoi,Rejected,0.0,0.0,0.0,0.0
1454,"[27.78, 79.82]",8,0,3060.3691,0.5272,Hardoi,Rejected,0.0,0.0,0.0,0.0
1455,"[27.79, 79.82]",1,0,639.3466,0.1612,Hardoi,Rejected,0.0,0.0,0.0,0.0
1456,"[26.89, 79.83]",0,0,0.0,0.0,Hardoi,Rejected,0.0,0.0,0.0,0.0
1457,"[26.9, 79.83]",0,0,0.0,0.2579,Hardoi,Rejected,0.0,0.0,0.0,0.0
1458,"[26.91, 79.83]",0,0,718.7481,0.5432,Hardoi,Rejected,0.0,0.0,0.0,0.0
1459,"[26.92, 79.83]",0,0,1260.8036,0.585,Hardoi,Rejected,0.0,0.0,0.0,0.0
1460,"[26.93, 79.83]",0,0,496.8276,0.2898,Hardoi,Rejected,0.0,0.0,0.0,0.0
1461,"[26.94, 79.83]",1,0,1278.302,0.3348,Hardoi,Rejected,0.0,0.0,0.0,0.0
1462,"[26.95, 79.83]",0,0,261.47900000000004,0.4238,Hardoi,Rejected,0.0,0.0,0.0,0.0
1463,"[26.96, 79.83]",0,1,3122.1347,0.2487,Hardoi,Rejected,0.0,0.0,0.0,0.0
1464,"[26.97, 79.83]",0,0,3537.2323,0.1971,Hardoi,Rejected,0.0,0.0,0.0,0.0
1465,"[26.98, 79.83]",3,0,3634.5635,0.3769,Hardoi,Rejected,0.0,0.0,0.0,0.0
1466,"[26.99, 79.83]",5,0,4684.1248,0.3052,Hardoi,Rejected,0.0,0.0,0.0,0.0
1467,"[27.0, 79.83]",0,0,0.0,0.1662,Hardoi,Rejected,0.0,0.0,0.0,0.0
1468,"[27.01, 79.83]",0,0,0.0,0.0533,Hardoi,Rejected,0.0,0.0,0.0,0.0
1469,"[27.02, 79.83]",0,0,0.0,0.0,Hardoi,Rejected,0.0,0.0,0.0,0.0
1470,"[27.03, 79.83]",0,0,0.0,0.0,Hardoi,Rejected,0.0,0.0,0.0,0.0
1471,"[27.04, 79.83]",0,0,0.0,0.0,Hardoi,Rejected,0.0,0.0,0.0,0.0
1472,"[27.05, 79.83]",0,0,0.0,0.1268,Hardoi,Rejected,0.0,0.0,0.0,0.0
1473,"[27.06, 79.83]",0,0,0.0,0.2008,Hardoi,Rejected,0.0,0.0,0.0,0.0
1474,"[27.07, 79.83]",0,0,1119.3111,0.5769,Hardoi,Rejected,0.0,0.0,0.0,0.0
1475,"[27.08, 79.83]",0,0,0.0,0.2696,Hardoi,Rejected,0.0,0.0,0.0,0.0
1476,"[27.09, 79.83]",0,0,0.0,0.0913,Hardoi,Rejected,0.0,0.0,0.0,0.0
1477,"[27.1, 79.83]",0,0,0.0,0.1633,Hardoi,Rejected,0.0,0.0,0.0,0.0
1478,"[27.11, 79.83]",0,0,0.0,0.0,Hardoi,Rejected,0.0,0.0,0.0,0.0
1479,"[27.12, 79.83]",0,0,0.0,0.0,Hardoi,Rejected,0.0,0.0,0.0,0.0
1480,"[27.13, 79.83]",0,0,0.0,0.0,Hardoi,Rejected,0.0,0.0,0.0,0.0
1481,"[27.14, 79.83]",0,0,0.0,0.0,Hardoi,Rejected,0.0,0.0,0.0,0.0
1482,"[27.15, 79.83]",0,0,0.0,0.0,Hardoi,Rejected,0.0,0.0,0.0,0.0
1483,"[27.16, 79.83]",0,0,0.0,0.0,Hardoi,Rejected,0.0,0.0,0.0,0.0
1484,"[27.17, 79.83]",0,0,0.0,0.0,Hardoi,Rejected,0.0,0.0,0.28341900000000003,0.0
1485,"[27.18, 79.83]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,1.0,0.0
1486,"[27.19, 79.83]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,1.0,0.0
1487,"[27.2, 79.83]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,1.0,0.0
1488,"[27.21, 79.83]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,1.0,0.0
1489,"[27.22, 79.83]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,1.0,0.0
1490,"[27.23, 79.83]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,1.0,0.0
1491,"[27.24, 79.83]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,1.0,0.0
1492,"[27.25, 79.83]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,1.0,0.0
1493,"[27.26, 79.83]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,1.0,0.0
1494,"[27.27, 79.83]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,1.0,0.0
1495,"[27.28, 79.83]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,1.0,0.0
1496,"[27.29, 79.83]",0,0,0.0,0.0,Hardoi,Rural,0.0,0.0,1.0,0.0
1497,"[27.3, 79.83]",0,0,0.0,0.1192,Hardoi,Rural,0.0,0.0,1.0,0.0
1498,"[27.31, 79.83]",0,0,0.0,0.3047,Hardoi,Rural,0.0,0.0,1.0,0.0
1499,"[27.32, 79.83]",26,0,4699.2797,0.5244,Hardoi,Rural,0.0,0.0,1.0,0.0
1500,"[27.33, 79.83]",3,0,2902.4471,0.5251,Hardoi,Rural,0.0,0.0,1.0,0.0
1501,"[27.34, 79.83]",28,0,3578.4331,0.3793,Hardoi,Rural,0.0,0.0,1.0,0.0
1502,"[27.35, 79.83]",2,0,1939.5149,0.4242,Hardoi,Rural,0.0,0.0,1.0,0.0
1503,"[27.36, 79.83]",13,0,4090.4193,0.5328,Hardoi,Rural,0.0,0.0,1.0,0.0
1504,"[27.37, 79.83]",1,1,2176.3091,0.4589,Hardoi,Rural,0.0,0.0,1.0,0.0
