Grid_number,Grid_coordinates,Three_ways,Four_ways,Road_length,Walkability_ratio,District_name,Grid_type,Urban_percentage,Periurban_percentage,Rural_percentage,Class_label
0,"[23.41, 85.57]",9,0,2967.1167,0.47700000000000004,Bokaro,Rejected,0.0,0.0,0.0,0.0
1,"[23.42, 85.57]",10,1,4580.8789,0.5738,Bokaro,Rejected,0.0,0.0,0.0,0.0
2,"[23.43, 85.57]",5,0,2667.0803,0.3234,Bokaro,Rejected,0.0,0.0,0.0,0.0
3,"[23.44, 85.57]",6,1,3315.8739,0.4764,Bokaro,Rejected,0.0,0.0,0.0,0.0
4,"[23.45, 85.57]",2,0,1353.8619,0.3341,Bokaro,Rejected,0.0,0.0,0.0,0.0
5,"[23.46, 85.57]",7,0,3741.7726,0.6097,Bokaro,Rejected,0.0,0.0,0.0,0.0
6,"[23.47, 85.57]",4,1,3173.3509999999997,0.5692,Bokaro,Rejected,0.0,0.0,0.0,0.0
7,"[23.48, 85.57]",10,0,3709.6862,0.5795,Bokaro,Rejected,0.0,0.0,0.0,0.0
8,"[23.49, 85.57]",1,1,2474.6801,0.2812,Bokaro,Rejected,0.0,0.0,0.0,0.0
9,"[23.5, 85.57]",0,0,284.6774,0.2248,Bokaro,Rejected,0.0,0.0,0.0,0.0
10,"[23.51, 85.57]",0,0,0.0,0.0772,Bokaro,Rejected,0.0,0.0,0.0,0.0
11,"[23.52, 85.57]",1,0,2000.9152,0.5497,Bokaro,Rejected,0.0,0.0,0.0,0.0
12,"[23.53, 85.57]",0,0,1732.7704,0.4257,Bokaro,Rejected,0.0,0.0,0.0,0.0
13,"[23.54, 85.57]",0,0,630.5605,0.3872,Bokaro,Rejected,0.0,0.0,0.0,0.0
14,"[23.55, 85.57]",0,0,440.7937,0.3702,Bokaro,Rejected,0.0,0.0,0.0,0.0
15,"[23.56, 85.57]",2,0,2671.5176,0.5374,Bokaro,Rejected,0.0,0.0,0.0,0.0
16,"[23.57, 85.57]",1,1,2208.3881,0.5586,Bokaro,Rejected,0.0,0.0,0.0,0.0
17,"[23.58, 85.57]",0,0,500.7713,0.5381,Bokaro,Rejected,0.0,0.0,0.0,0.0
18,"[23.59, 85.57]",0,0,0.0,0.086,Bokaro,Rejected,0.0,0.0,0.0,0.0
19,"[23.6, 85.57]",0,0,1084.5954,0.6371,Bokaro,Rejected,0.0,0.0,0.0,0.0
20,"[23.61, 85.57]",0,0,0.0,0.2914,Bokaro,Rejected,0.0,0.0,0.0,0.0
21,"[23.62, 85.57]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
22,"[23.63, 85.57]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
23,"[23.64, 85.57]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
24,"[23.65, 85.57]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
25,"[23.66, 85.57]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
26,"[23.67, 85.57]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
27,"[23.68, 85.57]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
28,"[23.69, 85.57]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
29,"[23.7, 85.57]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
30,"[23.71, 85.57]",0,0,0.0,0.191,Bokaro,Rejected,0.0,0.0,0.0,0.0
31,"[23.72, 85.57]",3,0,1292.5687,0.5015,Bokaro,Rejected,0.0,0.0,0.0,0.0
32,"[23.73, 85.57]",0,0,849.0828,0.4002,Bokaro,Rejected,0.0,0.0,0.0,0.0
33,"[23.74, 85.57]",0,0,0.0,0.159,Bokaro,Rejected,0.0,0.0,0.0,0.0
34,"[23.75, 85.57]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
35,"[23.76, 85.57]",0,0,0.0,0.2433,Bokaro,Rejected,0.0,0.0,0.0,0.0
36,"[23.77, 85.57]",0,0,1211.721,0.5867,Bokaro,Rejected,0.0,0.0,0.0,0.0
37,"[23.78, 85.57]",0,0,266.798,0.2826,Bokaro,Rejected,0.0,0.0,0.0,0.0
38,"[23.79, 85.57]",2,0,3129.0139,0.5273,Bokaro,Rejected,0.0,0.0,0.0,0.0
39,"[23.8, 85.57]",1,0,1845.0968,0.5919,Bokaro,Rejected,0.0,0.0,0.0,0.0
40,"[23.81, 85.57]",0,0,148.3569,0.366,Bokaro,Rejected,0.0,0.0,0.0,0.0
41,"[23.82, 85.57]",0,0,0.0,0.1649,Bokaro,Rejected,0.0,0.0,0.0,0.0
42,"[23.83, 85.57]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.153397,0.0
43,"[23.84, 85.57]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0029219999999999997,0.0
44,"[23.85, 85.57]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
45,"[23.86, 85.57]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
46,"[23.87, 85.57]",0,0,0.0,0.2551,Bokaro,Rejected,0.0,0.0,0.0,0.0
47,"[23.88, 85.57]",0,0,0.0,0.1279,Bokaro,Rejected,0.0,0.0,0.0,0.0
48,"[23.89, 85.57]",0,0,1190.2692,0.6333,Bokaro,Rejected,0.0,0.0,0.0,0.0
49,"[23.9, 85.57]",0,0,870.6196,0.5027,Bokaro,Rejected,0.0,0.0,0.0,0.0
50,"[23.91, 85.57]",0,0,1291.8491,0.3606,Bokaro,Rejected,0.0,0.0,0.0,0.0
51,"[23.92, 85.57]",0,0,1369.7826,0.4618,Bokaro,Rejected,0.0,0.0,0.0,0.0
52,"[23.93, 85.57]",0,0,418.1474,0.2097,Bokaro,Rejected,0.0,0.0,0.0,0.0
53,"[23.94, 85.57]",1,0,1649.734,0.3374,Bokaro,Rejected,0.0,0.0,0.0,0.0
54,"[23.95, 85.57]",3,0,1867.5453,0.2686,Bokaro,Rejected,0.0,0.0,0.0,0.0
55,"[23.96, 85.57]",3,0,2912.7422,0.5603,Bokaro,Rejected,0.0,0.0,0.0,0.0
56,"[23.41, 85.58]",17,0,5180.2478,0.6061,Bokaro,Rejected,0.0,0.0,0.0,0.0
57,"[23.42, 85.58]",0,0,417.1681,0.2502,Bokaro,Rejected,0.0,0.0,0.0,0.0
58,"[23.43, 85.58]",4,0,2572.2931,0.2785,Bokaro,Rejected,0.0,0.0,0.0,0.0
59,"[23.44, 85.58]",12,0,4595.8353,0.4739,Bokaro,Rejected,0.0,0.0,0.0,0.0
60,"[23.45, 85.58]",7,0,3752.6540000000005,0.2865,Bokaro,Rejected,0.0,0.0,0.0,0.0
61,"[23.46, 85.58]",0,0,122.8737,0.2265,Bokaro,Rejected,0.0,0.0,0.0,0.0
62,"[23.47, 85.58]",2,0,1592.3592,0.3411,Bokaro,Rejected,0.0,0.0,0.0,0.0
63,"[23.48, 85.58]",14,1,6288.7668,0.5531,Bokaro,Rejected,0.0,0.0,0.0,0.0
64,"[23.49, 85.58]",7,0,3497.9790000000003,0.4708,Bokaro,Rejected,0.0,0.0,0.0,0.0
65,"[23.5, 85.58]",0,0,390.8091,0.294,Bokaro,Rejected,0.0,0.0,0.0,0.0
66,"[23.51, 85.58]",0,0,0.0,0.1375,Bokaro,Rejected,0.0,0.0,0.0,0.0
67,"[23.52, 85.58]",0,0,250.6905,0.2862,Bokaro,Rejected,0.0,0.0,0.0,0.0
68,"[23.53, 85.58]",2,0,2643.1665,0.5695,Bokaro,Rejected,0.0,0.0,0.0,0.0
69,"[23.54, 85.58]",0,0,86.8543,0.2418,Bokaro,Rejected,0.0,0.0,0.0,0.0
70,"[23.55, 85.58]",1,0,1248.1428,0.5431,Bokaro,Rejected,0.0,0.0,0.0,0.0
71,"[23.56, 85.58]",0,0,443.8455,0.2664,Bokaro,Rejected,0.0,0.0,0.0,0.0
72,"[23.57, 85.58]",0,0,325.0425,0.3593,Bokaro,Rejected,0.0,0.0,0.0,0.0
73,"[23.58, 85.58]",0,0,131.4091,0.3707,Bokaro,Rejected,0.0,0.0,0.0,0.0
74,"[23.59, 85.58]",0,0,0.0,0.1326,Bokaro,Rejected,0.0,0.0,0.0,0.0
75,"[23.6, 85.58]",0,0,1054.3506,0.6227,Bokaro,Rejected,0.0,0.0,0.0,0.0
76,"[23.61, 85.58]",0,0,0.0,0.2049,Bokaro,Rejected,0.0,0.0,0.0,0.0
77,"[23.62, 85.58]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
78,"[23.63, 85.58]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
79,"[23.64, 85.58]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
80,"[23.65, 85.58]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
81,"[23.66, 85.58]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
82,"[23.67, 85.58]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
83,"[23.68, 85.58]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
84,"[23.69, 85.58]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
85,"[23.7, 85.58]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
86,"[23.71, 85.58]",0,0,0.0,0.2129,Bokaro,Rejected,0.0,0.0,0.0,0.0
87,"[23.72, 85.58]",0,0,1043.9198,0.5887,Bokaro,Rejected,0.0,0.0,0.0,0.0
88,"[23.73, 85.58]",0,0,746.3155,0.5322,Bokaro,Rejected,0.0,0.0,0.0,0.0
89,"[23.74, 85.58]",0,0,0.0,0.3258,Bokaro,Rejected,0.0,0.0,0.0,0.0
90,"[23.75, 85.58]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
91,"[23.76, 85.58]",0,0,0.0,0.1975,Bokaro,Rejected,0.0,0.0,0.0,0.0
92,"[23.77, 85.58]",0,0,410.3994,0.4373,Bokaro,Rejected,0.0,0.0,0.0,0.0
93,"[23.78, 85.58]",0,0,956.0399,0.4746,Bokaro,Rejected,0.0,0.0,0.0,0.0
94,"[23.79, 85.58]",0,0,0.0,0.2241,Bokaro,Rejected,0.0,0.0,0.0,0.0
95,"[23.8, 85.58]",0,0,1083.7429,0.5942,Bokaro,Rejected,0.0,0.009496,0.07889,0.0
96,"[23.81, 85.58]",0,0,0.0,0.1938,Bokaro,Rejected,0.0,0.0,0.00073,0.0
97,"[23.82, 85.58]",0,0,0.0,0.1285,Bokaro,Rejected,0.0,0.0,0.276844,0.0
98,"[23.83, 85.58]",0,0,0.0,0.0,Bokaro,Rural,0.0,0.0,0.915267,0.0
99,"[23.84, 85.58]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.466034,0.0
100,"[23.85, 85.58]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
101,"[23.86, 85.58]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
102,"[23.87, 85.58]",0,0,0.0,0.3195,Bokaro,Rejected,0.0,0.0,0.0,0.0
103,"[23.88, 85.58]",1,0,1482.4724,0.6096,Bokaro,Rejected,0.0,0.0,0.0,0.0
104,"[23.89, 85.58]",0,0,1411.0845,0.5957,Bokaro,Rejected,0.0,0.0,0.0,0.0
105,"[23.9, 85.58]",6,1,3038.7835,0.47100000000000003,Bokaro,Rejected,0.0,0.0,0.0,0.0
106,"[23.91, 85.58]",2,0,2133.8631,0.4222,Bokaro,Rejected,0.0,0.0,0.0,0.0
107,"[23.92, 85.58]",2,0,1334.5863,0.2801,Bokaro,Rejected,0.0,0.0,0.0,0.0
108,"[23.93, 85.58]",7,1,3808.6395,0.504,Bokaro,Rejected,0.0,0.0,0.0,0.0
109,"[23.94, 85.58]",0,0,1093.5281,0.2882,Bokaro,Rejected,0.0,0.0,0.0,0.0
110,"[23.95, 85.58]",0,0,2004.8587,0.4629,Bokaro,Rejected,0.0,0.0,0.0,0.0
111,"[23.96, 85.58]",0,0,902.8956,0.4265,Bokaro,Rejected,0.0,0.0,0.0,0.0
112,"[23.41, 85.59]",15,2,5786.1213,0.5338,Bokaro,Rejected,0.0,0.0,0.0,0.0
113,"[23.42, 85.59]",3,0,777.8828,0.3216,Bokaro,Rejected,0.0,0.0,0.0,0.0
114,"[23.43, 85.59]",2,0,1416.7413,0.4321,Bokaro,Rejected,0.0,0.0,0.0,0.0
115,"[23.44, 85.59]",3,0,2580.9703,0.4168,Bokaro,Rejected,0.0,0.0,0.0,0.0
116,"[23.45, 85.59]",1,0,909.4189,0.2137,Bokaro,Rejected,0.0,0.0,0.0,0.0
117,"[23.46, 85.59]",2,1,2277.7061,0.4101,Bokaro,Rejected,0.0,0.0,0.0,0.0
118,"[23.47, 85.59]",6,0,2600.7137,0.5344,Bokaro,Rejected,0.0,0.0,0.0,0.0
119,"[23.48, 85.59]",8,0,2616.2206,0.4313,Bokaro,Rejected,0.0,0.0,0.0,0.0
120,"[23.49, 85.59]",0,0,1731.4221,0.3197,Bokaro,Rejected,0.0,0.0,0.0,0.0
121,"[23.5, 85.59]",3,0,2470.0104,0.4418,Bokaro,Rejected,0.0,0.0,0.0,0.0
122,"[23.51, 85.59]",0,0,1892.9232,0.4903,Bokaro,Rejected,0.0,0.0,0.0,0.0
123,"[23.52, 85.59]",0,0,1275.9998,0.5863,Bokaro,Rejected,0.0,0.0,0.0,0.0
124,"[23.53, 85.59]",0,0,1434.308,0.6314,Bokaro,Rejected,0.0,0.0,0.0,0.0
125,"[23.54, 85.59]",1,0,1461.5141,0.6112,Bokaro,Rejected,0.0,0.0,0.0,0.0
126,"[23.55, 85.59]",0,0,1649.6392,0.4543,Bokaro,Rejected,0.0,0.0,0.0,0.0
127,"[23.56, 85.59]",1,0,1225.6289,0.4262,Bokaro,Rejected,0.0,0.0,0.0,0.0
128,"[23.57, 85.59]",0,0,0.0,0.0775,Bokaro,Rejected,0.0,0.0,0.0,0.0
129,"[23.58, 85.59]",0,0,0.0,0.0619,Bokaro,Rejected,0.0,0.0,0.0,0.0
130,"[23.59, 85.59]",0,0,268.4158,0.369,Bokaro,Rejected,0.0,0.0,0.0,0.0
131,"[23.6, 85.59]",0,0,845.1719,0.5015,Bokaro,Rejected,0.0,0.0,0.0,0.0
132,"[23.61, 85.59]",0,0,0.0,0.1868,Bokaro,Rejected,0.0,0.0,0.0,0.0
133,"[23.62, 85.59]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
134,"[23.63, 85.59]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
135,"[23.64, 85.59]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
136,"[23.65, 85.59]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
137,"[23.66, 85.59]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
138,"[23.67, 85.59]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
139,"[23.68, 85.59]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
140,"[23.69, 85.59]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
141,"[23.7, 85.59]",0,0,0.0,0.1895,Bokaro,Rejected,0.0,0.0,0.0,0.0
142,"[23.71, 85.59]",0,0,0.0,0.2949,Bokaro,Rejected,0.0,0.0,0.0,0.0
143,"[23.72, 85.59]",1,0,2117.2854,0.562,Bokaro,Rejected,0.0,0.0,0.0,0.0
144,"[23.73, 85.59]",0,0,0.0,0.2298,Bokaro,Rejected,0.0,0.0,0.0,0.0
145,"[23.74, 85.59]",0,0,0.0,0.1044,Bokaro,Rejected,0.0,0.0,0.0,0.0
146,"[23.75, 85.59]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
147,"[23.76, 85.59]",0,0,0.0,0.1407,Bokaro,Rejected,0.0,0.0,0.0,0.0
148,"[23.77, 85.59]",0,0,0.0,0.2116,Bokaro,Rejected,0.0,0.0,0.0,0.0
149,"[23.78, 85.59]",0,0,0.0,0.0852,Bokaro,Rejected,0.0,0.018992,0.002191,0.0
150,"[23.79, 85.59]",0,0,0.0,0.205,Bokaro,PeriUrban,0.252739,0.35938600000000004,0.0,5.0
151,"[23.8, 85.59]",0,0,1072.8023,0.6028,Bokaro,PeriUrban,0.09276799999999999,0.505478,0.401023,1.0
152,"[23.81, 85.59]",0,0,0.0,0.2427,Bokaro,Rural,0.0,0.0,0.8780129999999999,0.0
153,"[23.82, 85.59]",0,0,0.0,0.0,Bokaro,Rural,0.0,0.0,1.0,0.0
154,"[23.83, 85.59]",0,0,0.0,0.0,Bokaro,Rural,0.0,0.0,1.0,0.0
155,"[23.84, 85.59]",0,0,0.0,0.0,Bokaro,Rural,0.0,0.0,0.864865,0.0
156,"[23.85, 85.59]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.002134,0.0
157,"[23.86, 85.59]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
158,"[23.87, 85.59]",0,0,0.0,0.2052,Bokaro,Rejected,0.0,0.0,0.0,0.0
159,"[23.88, 85.59]",0,0,0.0,0.3253,Bokaro,Rejected,0.0,0.0,0.0,0.0
160,"[23.89, 85.59]",1,0,339.3524,0.3422,Bokaro,Rejected,0.0,0.0,0.0,0.0
161,"[23.9, 85.59]",1,0,1133.9716,0.5595,Bokaro,Rejected,0.0,0.0,0.0,0.0
162,"[23.91, 85.59]",3,0,3264.2253,0.4684,Bokaro,Rejected,0.0,0.0,0.0,0.0
163,"[23.92, 85.59]",0,0,716.6971,0.3806,Bokaro,Rejected,0.0,0.0,0.0,0.0
164,"[23.93, 85.59]",13,0,5204.613,0.5882,Bokaro,Rejected,0.0,0.0,0.0,0.0
165,"[23.94, 85.59]",0,0,1464.0969,0.4528,Bokaro,Rejected,0.0,0.0,0.0,0.0
166,"[23.95, 85.59]",2,0,2461.0261,0.5026,Bokaro,Rejected,0.0,0.0,0.0,0.0
167,"[23.96, 85.59]",10,0,4646.1936,0.626,Bokaro,Rejected,0.0,0.0,0.0,0.0
168,"[23.41, 85.6]",1,0,1765.2884,0.3964,Bokaro,Rejected,0.0,0.0,0.0,0.0
169,"[23.42, 85.6]",7,0,3306.4356,0.5533,Bokaro,Rejected,0.0,0.0,0.0,0.0
170,"[23.43, 85.6]",9,1,3879.4816,0.5645,Bokaro,Rejected,0.0,0.0,0.0,0.0
171,"[23.44, 85.6]",16,0,5148.2227,0.5675,Bokaro,Rejected,0.0,0.0,0.0,0.0
172,"[23.45, 85.6]",1,0,262.5137,0.1461,Bokaro,Rejected,0.0,0.0,0.0,0.0
173,"[23.46, 85.6]",7,0,3724.7013,0.4609,Bokaro,Rejected,0.0,0.0,0.0,0.0
174,"[23.47, 85.6]",21,0,5164.1498,0.6161,Bokaro,Rejected,0.0,0.0,0.0,0.0
175,"[23.48, 85.6]",0,0,0.0,0.1308,Bokaro,Rejected,0.0,0.0,0.0,0.0
176,"[23.49, 85.6]",0,0,1438.1686,0.3806,Bokaro,Rejected,0.0,0.0,0.0,0.0
177,"[23.5, 85.6]",6,0,3499.2366,0.5937,Bokaro,Rejected,0.0,0.0,0.0,0.0
178,"[23.51, 85.6]",0,0,230.815,0.27699999999999997,Bokaro,Rejected,0.0,0.0,0.0,0.0
179,"[23.52, 85.6]",1,0,970.4396,0.4742,Bokaro,Rejected,0.0,0.0,0.0,0.0
180,"[23.53, 85.6]",1,0,1682.6763,0.5586,Bokaro,Rejected,0.0,0.0,0.0,0.0
181,"[23.54, 85.6]",0,0,0.0,0.1426,Bokaro,Rejected,0.0,0.0,0.0,0.0
182,"[23.55, 85.6]",0,0,0.0,0.2967,Bokaro,Rejected,0.0,0.0,0.0,0.0
183,"[23.56, 85.6]",0,0,1370.8793,0.6188,Bokaro,Rejected,0.0,0.0,0.0,0.0
184,"[23.57, 85.6]",1,0,777.4117,0.4389,Bokaro,Rejected,0.0,0.0,0.0,0.0
185,"[23.58, 85.6]",0,0,0.0,0.1907,Bokaro,Rejected,0.0,0.0,0.0,0.0
186,"[23.59, 85.6]",0,0,1126.9051,0.5973,Bokaro,Rejected,0.0,0.0,0.0,0.0
187,"[23.6, 85.6]",0,0,0.0,0.2974,Bokaro,Rejected,0.0,0.0,0.0,0.0
188,"[23.61, 85.6]",0,0,0.0,0.1478,Bokaro,Rejected,0.0,0.0,0.056245,0.0
189,"[23.62, 85.6]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.138787,0.0
190,"[23.63, 85.6]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.036983999999999996,0.05761,0.0
191,"[23.64, 85.6]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.021183,0.027027,0.0
192,"[23.65, 85.6]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.015340000000000001,0.0
193,"[23.66, 85.6]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.033601,0.0
194,"[23.67, 85.6]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.102995,0.0
195,"[23.68, 85.6]",0,0,0.0,0.1919,Bokaro,Rejected,0.0,0.0,0.44338900000000003,0.0
196,"[23.69, 85.6]",0,0,0.0,0.2417,Bokaro,Rejected,0.0,0.0,0.00073,0.0
197,"[23.7, 85.6]",0,0,0.0,0.251,Bokaro,Rejected,0.0,0.0,0.0,0.0
198,"[23.71, 85.6]",0,0,1511.2045,0.6072,Bokaro,Rejected,0.0,0.0,0.0,0.0
199,"[23.72, 85.6]",0,0,425.8603,0.3131,Bokaro,Rejected,0.0,0.0,0.0,0.0
200,"[23.73, 85.6]",0,0,987.1244,0.502,Bokaro,Rejected,0.0,0.0,0.0,0.0
201,"[23.74, 85.6]",0,0,0.0,0.2019,Bokaro,Rejected,0.0,0.0,0.0,0.0
202,"[23.75, 85.6]",0,0,0.0,0.1327,Bokaro,Rejected,0.0,0.0,0.0,0.0
203,"[23.76, 85.6]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.0,0.0
204,"[23.77, 85.6]",0,0,0.0,0.1576,Bokaro,Rejected,0.0,0.051132,0.016801,0.0
205,"[23.78, 85.6]",0,0,0.0,0.3364,Bokaro,PeriUrban,0.0,0.573411,0.080351,2.0
206,"[23.79, 85.6]",0,0,1569.7336,0.5792,Bokaro,Urban,0.718773,0.281227,0.0,1.0
207,"[23.8, 85.6]",0,0,599.6459,0.507,Bokaro,Rural,0.013878999999999999,0.352082,0.634039,0.0
208,"[23.81, 85.6]",0,0,0.0,0.2155,Bokaro,Rural,0.0,0.0,1.0,0.0
209,"[23.82, 85.6]",0,0,0.0,0.0,Bokaro,Rural,0.0,0.0,1.0,0.0
210,"[23.83, 85.6]",0,0,0.0,0.0,Bokaro,Rural,0.0,0.0,1.0,0.0
211,"[23.84, 85.6]",0,0,0.0,0.0,Bokaro,Rural,0.0,0.0,1.0,0.0
212,"[23.85, 85.6]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.208393,0.0
213,"[23.86, 85.6]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.065011,0.0
214,"[23.87, 85.6]",0,0,0.0,0.0,Bokaro,Rejected,0.0,0.0,0.362308,0.0
215,"[23.88, 85.6]",0,0,0.0,0.1799,Bokaro,Rejected,0.0,0.0,0.166545,0.0
216,"[23.89, 85.6]",0,0,0.0,0.0832,Bokaro,Rejected,0.0,0.0,0.0,0.0
217,"[23.9, 85.6]",0,0,0.0,0.2597,Bokaro,Rejected,0.0,0.0,0.0,0.0
218,"[23.91, 85.6]",1,0,683.1452,0.4386,Bokaro,Rejected,0.0,0.0,0.0,0.0
219,"[23.92, 85.6]",2,0,2082.4582,0.4851,Bokaro,Rejected,0.0,0.0,0.0,0.0
220,"[23.93, 85.6]",1,0,2330.183,0.4065,Bokaro,Rejected,0.0,0.0,0.0,0.0
221,"[23.94, 85.6]",1,0,1994.4798,0.4072,Bokaro,Rejected,0.0,0.0,0.0,0.0
222,"[23.95, 85.6]",0,0,567.862,0.3271,Bokaro,Rejected,0.0,0.0,0.0,0.0
223,"[23.96, 85.6]",2,0,1946.2081,0.5628,Bokaro,Rejected,0.0,0.0,0.0,0.0
224,"[23.41, 85.61]",0,0,418.1114,0.2492,Bokaro,Rejected,0.0,0.0,0.0,0.0
225,"[23.42, 85.61]",4,0,2075.9478,0.3954,Bokaro,Rejected,0.0,0.0,0.0,0.0
226,"[23.43, 85.61]",5,0,3312.8559999999998,0.5026,Bokaro,Rejected,0.0,0.0,0.0,0.0
227,"[23.44, 85.61]",6,0,3751.4721,0.4462,Bokaro,Rejected,0.0,0.0,0.0,0.0
228,"[23.45, 85.61]",0,0,1090.986,0.2018,Bokaro,Rejected,0.0,0.0,0.0,0.0
229,"[23.46, 85.61]",5,0,2274.3059,0.3426,Bokaro,Rejected,0.0,0.0,0.0,0.0
230,"[23.47, 85.61]",34,0,7079.951,0.4717,Bokaro,Rejected,0.0,0.0,0.0,0.0
231,"[23.48, 85.61]",6,0,4138.2662,0.4519,Bokaro,Rejected,0.0,0.0,0.0,0.0
232,"[23.49, 85.61]",1,0,2240.7521,0.5583,Bokaro,Rejected,0.0,0.0,0.0,0.0
233,"[23.5, 85.61]",0,0,108.4753,0.332,Bokaro,Rejected,0.0,0.0,0.0,0.0
234,"[23.51, 85.61]",0,0,0.0,0.1181,Bokaro,Rejected,0.0,0.0,0.0,0.0
235,"[23.52, 85.61]",0,0,1104.218,0.6536,Bokaro,Rejected,0.0,0.0,0.0,0.0
236,"[23.53, 85.61]",0,0,111.8232,0.2665,Bokaro,Rejected,0.0,0.0,0.0,0.0
237,"[23.54, 85.61]",0,0,1467.1461,0.625,Bokaro,Rejected,0.0,0.0,0.0,0.0
238,"[23.55, 85.61]",0,0,0.0,0.2213,Bokaro,Rejected,0.0,0.0,0.0,0.0
239,"[23.56, 85.61]",0,0,1000.4343,0.3813,Bokaro,Rejected,0.0,0.0,0.0,0.0
240,"[23.57, 85.61]",1,0,1669.3029,0.4159,Bokaro,Rejected,0.0,0.0,0.0,0.0
241,"[23.58, 85.61]",0,0,1358.8655,0.5301,Bokaro,Rejected,0.0,0.0,0.0,0.0
242,"[23.59, 85.61]",1,0,1428.0093,0.5742,Bokaro,Rejected,0.0,0.0,0.0,0.0
243,"[23.6, 85.61]",0,0,0.0,0.2024,Bokaro,Rejected,0.0,0.0,0.0,0.0
244,"[23.61, 85.61]",0,0,0.0,0.0,Bokaro,Rural,0.0,0.11468199999999999,0.601169,0.0
245,"[23.62, 85.61]",0,0,0.0,0.0,Bokaro,PeriUrban,0.0,0.6946680000000001,0.305332,5.0
246,"[23.63, 85.61]",0,0,0.0,0.0,Bokaro,PeriUrban,0.046942000000000005,0.918919,0.034138999999999996,5.0
247,"[23.64, 85.61]",0,0,0.0,0.0,Bokaro,PeriUrban,0.0,0.776479,0.223521,5.0
248,"[23.65, 85.61]",0,0,0.0,0.0,Bokaro,Rural,0.0,0.0,1.0,0.0
249,"[23.66, 85.61]",0,0,0.0,0.0,Bokaro,Rural,0.0,0.0,0.953981,0.0
250,"[23.67, 85.61]",0,0,0.0,0.0,Bokaro,Rural,0.0,0.0,0.9291450000000001,0.0
251,"[23.68, 85.61]",0,0,0.0,0.2904,Bokaro,Rural,0.0,0.0,1.0,0.0
