Grid_number,Grid_coordinates,Three_ways,Four_ways,Road_length,Walkability_ratio,District_name,Grid_type,Urban_percentage,Periurban_percentage,Rural_percentage,Class_label
686,"[24.9, 85.9]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
687,"[24.91, 85.9]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
688,"[24.92, 85.9]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
689,"[24.93, 85.9]",0,0,0.0,0.2135,Jamui,Rural,0.0,0.0,1.0,0.0
690,"[24.94, 85.9]",0,0,1013.0864,0.5682,Jamui,Rural,0.0,0.0,1.0,0.0
691,"[24.95, 85.9]",0,0,0.0,0.2229,Jamui,Rural,0.0,0.0,1.0,0.0
692,"[24.96, 85.9]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
693,"[24.97, 85.9]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
694,"[24.98, 85.9]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
695,"[24.99, 85.9]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
696,"[25.0, 85.9]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.297297,0.0
697,"[25.01, 85.9]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
698,"[25.02, 85.9]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
699,"[25.03, 85.9]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
700,"[25.04, 85.9]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
701,"[25.05, 85.9]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
702,"[25.06, 85.9]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
703,"[25.07, 85.9]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
704,"[25.08, 85.9]",0,0,0.0,0.1754,Jamui,Rejected,0.0,0.0,0.0,0.0
705,"[25.09, 85.9]",0,0,0.0,0.3455,Jamui,Rejected,0.0,0.0,0.0,0.0
706,"[25.1, 85.9]",0,0,988.4919,0.5841,Jamui,Rejected,0.0,0.0,0.0,0.0
707,"[25.11, 85.9]",0,0,0.0,0.2916,Jamui,Rejected,0.0,0.0,0.0,0.0
708,"[25.12, 85.9]",0,0,0.0,0.1699,Jamui,Rejected,0.0,0.0,0.0,0.0
709,"[25.13, 85.9]",0,0,0.0,0.2106,Jamui,Rejected,0.0,0.0,0.0,0.0
710,"[25.14, 85.9]",0,0,1046.8724,0.6028,Jamui,Rejected,0.0,0.0,0.0,0.0
711,"[24.36, 85.91]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
712,"[24.37, 85.91]",0,0,0.0,0.1755,Jamui,Rejected,0.0,0.0,0.0,0.0
713,"[24.38, 85.91]",0,0,0.0,0.0901,Jamui,Rejected,0.0,0.0,0.0,0.0
714,"[24.39, 85.91]",0,0,0.0,0.3162,Jamui,Rejected,0.0,0.0,0.0,0.0
715,"[24.4, 85.91]",0,0,1466.9064,0.5912,Jamui,Rejected,0.0,0.0,0.0,0.0
716,"[24.41, 85.91]",0,0,525.1619,0.5049,Jamui,Rejected,0.0,0.0,0.0,0.0
717,"[24.42, 85.91]",0,0,0.0,0.0629,Jamui,Rejected,0.0,0.0,0.0,0.0
718,"[24.43, 85.91]",0,0,0.0,0.1201,Jamui,Rejected,0.0,0.0,0.0,0.0
719,"[24.44, 85.91]",0,0,451.2871,0.3131,Jamui,Rejected,0.0,0.0,0.0,0.0
720,"[24.45, 85.91]",3,0,1990.5724,0.5644,Jamui,Rejected,0.0,0.0,0.0,0.0
721,"[24.46, 85.91]",0,0,1522.2256,0.5374,Jamui,Rejected,0.0,0.0,0.0,0.0
722,"[24.47, 85.91]",0,0,0.0,0.2105,Jamui,Rejected,0.0,0.0,0.0,0.0
723,"[24.48, 85.91]",0,0,0.0,0.1095,Jamui,Rejected,0.0,0.0,0.0,0.0
724,"[24.49, 85.91]",0,0,852.9397,0.4328,Jamui,Rejected,0.0,0.0,0.0,0.0
725,"[24.5, 85.91]",0,0,383.3542,0.4232,Jamui,Rejected,0.0,0.0,0.0,0.0
726,"[24.51, 85.91]",0,0,0.0,0.1521,Jamui,Rejected,0.0,0.0,0.0,0.0
727,"[24.52, 85.91]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
728,"[24.53, 85.91]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
729,"[24.54, 85.91]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
730,"[24.55, 85.91]",0,0,0.0,0.1708,Jamui,Rejected,0.0,0.0,0.0,0.0
731,"[24.56, 85.91]",0,0,0.0,0.2786,Jamui,Rejected,0.0,0.0,0.0,0.0
732,"[24.57, 85.91]",0,0,0.0,0.2636,Jamui,Rejected,0.0,0.0,0.0,0.0
733,"[24.58, 85.91]",0,0,1412.4448,0.5916,Jamui,Rejected,0.0,0.0,0.0,0.0
734,"[24.59, 85.91]",0,0,0.0,0.28800000000000003,Jamui,Rejected,0.0,0.0,0.0,0.0
735,"[24.6, 85.91]",0,0,0.0,0.1718,Jamui,Rejected,0.0,0.0,0.0,0.0
736,"[24.61, 85.91]",16,2,5265.5933,0.6379,Jamui,Rejected,0.0,0.0,0.0,0.0
737,"[24.62, 85.91]",2,0,1841.0783,0.4964,Jamui,Rejected,0.0,0.0,0.0,0.0
738,"[24.63, 85.91]",0,0,248.1263,0.3619,Jamui,Rejected,0.0,0.0,0.0,0.0
739,"[24.64, 85.91]",0,0,0.0,0.2476,Jamui,Rejected,0.0,0.0,0.0,0.0
740,"[24.65, 85.91]",0,0,0.0,0.1472,Jamui,Rejected,0.0,0.0,0.0,0.0
741,"[24.66, 85.91]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
742,"[24.67, 85.91]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
743,"[24.68, 85.91]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
744,"[24.69, 85.91]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
745,"[24.7, 85.91]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
746,"[24.71, 85.91]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
747,"[24.72, 85.91]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
748,"[24.73, 85.91]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
749,"[24.74, 85.91]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
750,"[24.75, 85.91]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
751,"[24.76, 85.91]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
752,"[24.77, 85.91]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
753,"[24.78, 85.91]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
754,"[24.79, 85.91]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
755,"[24.8, 85.91]",0,0,0.0,0.1443,Jamui,Rejected,0.0,0.0,0.0,0.0
756,"[24.81, 85.91]",0,0,0.0,0.2074,Jamui,Rejected,0.0,0.0,0.0,0.0
757,"[24.82, 85.91]",0,0,1055.6403,0.5725,Jamui,Rejected,0.0,0.0,0.0,0.0
758,"[24.83, 85.91]",0,0,0.0,0.3549,Jamui,Rejected,0.0,0.0,0.0,0.0
759,"[24.84, 85.91]",0,0,0.0,0.1621,Jamui,Rejected,0.0,0.0,0.0,0.0
760,"[24.85, 85.91]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
761,"[24.86, 85.91]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,0.871266,0.0
762,"[24.87, 85.91]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
763,"[24.88, 85.91]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
764,"[24.89, 85.91]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
765,"[24.9, 85.91]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
766,"[24.91, 85.91]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
767,"[24.92, 85.91]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
768,"[24.93, 85.91]",0,0,0.0,0.1945,Jamui,Rural,0.0,0.0,1.0,0.0
769,"[24.94, 85.91]",0,0,1013.2693,0.5754,Jamui,Rural,0.0,0.0,1.0,0.0
770,"[24.95, 85.91]",0,0,0.0,0.2415,Jamui,Rural,0.0,0.0,1.0,0.0
771,"[24.96, 85.91]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
772,"[24.97, 85.91]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
773,"[24.98, 85.91]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
774,"[24.99, 85.91]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
775,"[25.0, 85.91]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.297297,0.0
776,"[25.01, 85.91]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
777,"[25.02, 85.91]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
778,"[25.03, 85.91]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
779,"[25.04, 85.91]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
780,"[25.05, 85.91]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
781,"[25.06, 85.91]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
782,"[25.07, 85.91]",0,0,0.0,0.18100000000000002,Jamui,Rejected,0.0,0.0,0.0,0.0
783,"[25.08, 85.91]",0,0,0.0,0.3639,Jamui,Rejected,0.0,0.0,0.0,0.0
784,"[25.09, 85.91]",0,0,1019.3101,0.6001,Jamui,Rejected,0.0,0.0,0.0,0.0
785,"[25.1, 85.91]",0,0,0.0,0.2859,Jamui,Rejected,0.0,0.0,0.0,0.0
786,"[25.11, 85.91]",0,0,0.0,0.1578,Jamui,Rejected,0.0,0.0,0.0,0.0
787,"[25.12, 85.91]",0,0,0.0,0.26899999999999996,Jamui,Rejected,0.0,0.0,0.0,0.0
788,"[25.13, 85.91]",0,0,0.0,0.3844,Jamui,Rejected,0.0,0.0,0.0,0.0
789,"[25.14, 85.91]",0,0,1057.0984,0.5271,Jamui,Rejected,0.0,0.0,0.0,0.0
790,"[24.36, 85.92]",0,0,0.0,0.1961,Jamui,Rejected,0.0,0.0,0.0,0.0
791,"[24.37, 85.92]",0,0,0.0,0.2603,Jamui,Rejected,0.0,0.0,0.0,0.0
792,"[24.38, 85.92]",0,0,113.3051,0.3466,Jamui,Rejected,0.0,0.0,0.0,0.0
793,"[24.39, 85.92]",0,0,928.921,0.5357,Jamui,Rejected,0.0,0.0,0.0,0.0
794,"[24.4, 85.92]",0,0,391.5456,0.4206,Jamui,Rejected,0.0,0.0,0.0,0.0
795,"[24.41, 85.92]",0,0,0.0,0.1739,Jamui,Rejected,0.0,0.0,0.0,0.0
796,"[24.42, 85.92]",0,0,0.0,0.1174,Jamui,Rejected,0.0,0.0,0.0,0.0
797,"[24.43, 85.92]",0,0,742.8555,0.5563,Jamui,Rejected,0.0,0.0,0.0,0.0
798,"[24.44, 85.92]",0,0,1503.0919,0.5182,Jamui,Rejected,0.0,0.0,0.0,0.0
799,"[24.45, 85.92]",0,0,1200.8385,0.4602,Jamui,Rejected,0.0,0.0,0.0,0.0
800,"[24.46, 85.92]",2,0,2083.1326,0.5669,Jamui,Rejected,0.0,0.0,0.0,0.0
801,"[24.47, 85.92]",1,0,1487.8276,0.5588,Jamui,Rejected,0.0,0.0,0.0,0.0
802,"[24.48, 85.92]",0,0,1857.5612,0.5191,Jamui,Rejected,0.0,0.0,0.0,0.0
803,"[24.49, 85.92]",0,0,805.0939,0.3182,Jamui,Rejected,0.0,0.0,0.0,0.0
804,"[24.5, 85.92]",0,0,0.0,0.0982,Jamui,Rejected,0.0,0.0,0.0,0.0
805,"[24.51, 85.92]",0,0,0.0,0.0626,Jamui,Rejected,0.0,0.0,0.0,0.0
806,"[24.52, 85.92]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
807,"[24.53, 85.92]",0,0,0.0,0.1325,Jamui,Rejected,0.0,0.0,0.0,0.0
808,"[24.54, 85.92]",0,0,0.0,0.2332,Jamui,Rejected,0.0,0.0,0.0,0.0
809,"[24.55, 85.92]",0,0,0.0,0.2858,Jamui,Rejected,0.0,0.0,0.0,0.0
810,"[24.56, 85.92]",0,0,1331.1576,0.6111,Jamui,Rejected,0.0,0.0,0.0,0.0
811,"[24.57, 85.92]",0,0,1573.2082,0.6007,Jamui,Rejected,0.0,0.0,0.0,0.0
812,"[24.58, 85.92]",0,0,196.4441,0.3671,Jamui,Rejected,0.0,0.0,0.0,0.0
813,"[24.59, 85.92]",0,0,0.0,0.0805,Jamui,Rejected,0.0,0.0,0.0,0.0
814,"[24.6, 85.92]",0,0,513.9830000000001,0.4034,Jamui,Rejected,0.0,0.0,0.0,0.0
815,"[24.61, 85.92]",0,0,755.1753,0.409,Jamui,Rejected,0.0,0.0,0.0,0.0
816,"[24.62, 85.92]",0,0,289.245,0.3937,Jamui,Rejected,0.0,0.0,0.0,0.0
817,"[24.63, 85.92]",0,0,0.0,0.1723,Jamui,Rejected,0.0,0.0,0.0,0.0
818,"[24.64, 85.92]",0,0,0.0,0.1333,Jamui,Rejected,0.0,0.0,0.0,0.0
819,"[24.65, 85.92]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
820,"[24.66, 85.92]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
821,"[24.67, 85.92]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
822,"[24.68, 85.92]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
823,"[24.69, 85.92]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
824,"[24.7, 85.92]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
825,"[24.71, 85.92]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
826,"[24.72, 85.92]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
827,"[24.73, 85.92]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
828,"[24.74, 85.92]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
829,"[24.75, 85.92]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
830,"[24.76, 85.92]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
831,"[24.77, 85.92]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
832,"[24.78, 85.92]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
833,"[24.79, 85.92]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
834,"[24.8, 85.92]",0,0,0.0,0.1853,Jamui,Rejected,0.0,0.0,0.0,0.0
835,"[24.81, 85.92]",0,0,571.1131,0.5061,Jamui,Rejected,0.0,0.0,0.0,0.0
836,"[24.82, 85.92]",0,0,841.8693,0.5457,Jamui,Rejected,0.0,0.0,0.0,0.0
837,"[24.83, 85.92]",0,0,0.0,0.1828,Jamui,Rejected,0.0,0.0,0.0,0.0
838,"[24.84, 85.92]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
839,"[24.85, 85.92]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.110299,0.0
840,"[24.86, 85.92]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
841,"[24.87, 85.92]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
842,"[24.88, 85.92]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
843,"[24.89, 85.92]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
844,"[24.9, 85.92]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
845,"[24.91, 85.92]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
846,"[24.92, 85.92]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
847,"[24.93, 85.92]",0,0,0.0,0.1984,Jamui,Rural,0.0,0.0,1.0,0.0
848,"[24.94, 85.92]",0,0,1029.888,0.5931,Jamui,Rural,0.0,0.0,1.0,0.0
849,"[24.95, 85.92]",0,0,0.0,0.2608,Jamui,Rural,0.0,0.0,1.0,0.0
850,"[24.96, 85.92]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
851,"[24.97, 85.92]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
852,"[24.98, 85.92]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
853,"[24.99, 85.92]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
854,"[25.0, 85.92]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.28926199999999996,0.0
855,"[25.01, 85.92]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
856,"[25.02, 85.92]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
857,"[25.03, 85.92]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
858,"[25.04, 85.92]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
859,"[25.05, 85.92]",0,0,0.0,0.1266,Jamui,Rejected,0.0,0.0,0.0,0.0
860,"[25.06, 85.92]",0,0,0.0,0.1855,Jamui,Rejected,0.0,0.0,0.0,0.0
861,"[25.07, 85.92]",0,0,0.0,0.3631,Jamui,Rejected,0.0,0.0,0.0,0.0
862,"[25.08, 85.92]",0,0,1061.9296,0.4984,Jamui,Rejected,0.0,0.0,0.0,0.0
863,"[25.09, 85.92]",0,0,0.0,0.1395,Jamui,Rejected,0.0,0.0,0.0,0.0
864,"[25.1, 85.92]",0,0,0.0,0.0852,Jamui,Rejected,0.0,0.0,0.0,0.0
865,"[25.11, 85.92]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
866,"[25.12, 85.92]",0,0,0.0,0.267,Jamui,Rejected,0.0,0.0,0.0,0.0
867,"[25.13, 85.92]",0,0,783.9089,0.4092,Jamui,Rejected,0.0,0.0,0.0,0.0
868,"[25.14, 85.92]",2,0,2640.5658,0.5501,Jamui,Rejected,0.0,0.0,0.0,0.0
869,"[24.36, 85.93]",0,0,0.0,0.1232,Jamui,Rejected,0.0,0.0,0.0,0.0
870,"[24.37, 85.93]",0,0,721.5209,0.6686,Jamui,Rejected,0.0,0.0,0.0,0.0
871,"[24.38, 85.93]",0,0,1231.2003,0.5383,Jamui,Rejected,0.0,0.0,0.0,0.0
872,"[24.39, 85.93]",1,0,1360.8169,0.5216,Jamui,Rejected,0.0,0.0,0.0,0.0
873,"[24.4, 85.93]",0,0,0.0,0.1747,Jamui,Rejected,0.0,0.0,0.0,0.0
874,"[24.41, 85.93]",0,0,0.0,0.1139,Jamui,Rejected,0.0,0.0,0.0,0.0
875,"[24.42, 85.93]",0,0,0.0,0.2602,Jamui,Rejected,0.0,0.0,0.0,0.0
876,"[24.43, 85.93]",0,0,1166.5816,0.6263,Jamui,Rejected,0.0,0.0,0.0,0.0
877,"[24.44, 85.93]",0,0,230.6215,0.2723,Jamui,Rejected,0.0,0.0,0.0,0.0
878,"[24.45, 85.93]",0,0,112.6877,0.2515,Jamui,Rejected,0.0,0.0,0.0,0.0
879,"[24.46, 85.93]",0,0,859.3514,0.4052,Jamui,Rejected,0.0,0.0,0.0,0.0
880,"[24.47, 85.93]",0,0,201.2223,0.2507,Jamui,Rejected,0.0,0.0,0.0,0.0
881,"[24.48, 85.93]",0,0,835.8946,0.3897,Jamui,Rejected,0.0,0.0,0.0,0.0
882,"[24.49, 85.93]",0,0,1460.0020000000002,0.5236,Jamui,Rejected,0.0,0.0,0.0,0.0
883,"[24.5, 85.93]",0,0,604.7015,0.5029,Jamui,Rejected,0.0,0.0,0.0,0.0
884,"[24.51, 85.93]",0,0,0.0,0.2146,Jamui,Rejected,0.0,0.0,0.0,0.0
885,"[24.52, 85.93]",0,0,0.0,0.366,Jamui,Rejected,0.0,0.0,0.0,0.0
886,"[24.53, 85.93]",0,0,0.0,0.2278,Jamui,Rejected,0.0,0.0,0.0,0.0
887,"[24.54, 85.93]",0,0,537.9829,0.4169,Jamui,Rejected,0.0,0.0,0.0,0.0
888,"[24.55, 85.93]",0,0,1413.7779999999998,0.5859,Jamui,Rejected,0.0,0.0,0.0,0.0
889,"[24.56, 85.93]",0,0,510.4169,0.4815,Jamui,Rejected,0.0,0.0,0.0,0.0
890,"[24.57, 85.93]",0,0,0.0,0.20800000000000002,Jamui,Rejected,0.0,0.0,0.0,0.0
891,"[24.58, 85.93]",0,0,0.0,0.1723,Jamui,Rejected,0.0,0.0,0.0,0.0
892,"[24.59, 85.93]",0,0,0.0,0.2286,Jamui,Rejected,0.0,0.0,0.0,0.0
893,"[24.6, 85.93]",0,0,1205.5887,0.6594,Jamui,Rejected,0.0,0.0,0.0,0.0
894,"[24.61, 85.93]",0,0,0.0,0.2799,Jamui,Rejected,0.0,0.0,0.0,0.0
895,"[24.62, 85.93]",0,0,0.0,0.174,Jamui,Rejected,0.0,0.0,0.0,0.0
896,"[24.63, 85.93]",0,0,0.0,0.1371,Jamui,Rejected,0.0,0.0,0.0,0.0
897,"[24.64, 85.93]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
898,"[24.65, 85.93]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
899,"[24.66, 85.93]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
900,"[24.67, 85.93]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
901,"[24.68, 85.93]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
902,"[24.69, 85.93]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
903,"[24.7, 85.93]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
904,"[24.71, 85.93]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
905,"[24.72, 85.93]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
906,"[24.73, 85.93]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
907,"[24.74, 85.93]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
908,"[24.75, 85.93]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
909,"[24.76, 85.93]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
910,"[24.77, 85.93]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
911,"[24.78, 85.93]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
912,"[24.79, 85.93]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
913,"[24.8, 85.93]",0,0,0.0,0.2017,Jamui,Rejected,0.0,0.0,0.0,0.0
914,"[24.81, 85.93]",0,0,1024.9927,0.6002,Jamui,Rejected,0.0,0.0,0.0,0.0
915,"[24.82, 85.93]",0,0,0.0,0.2194,Jamui,Rejected,0.0,0.0,0.0,0.0
916,"[24.83, 85.93]",0,0,0.0,0.1594,Jamui,Rejected,0.0,0.0,0.0,0.0
917,"[24.84, 85.93]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
918,"[24.85, 85.93]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.304602,0.0
919,"[24.86, 85.93]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
920,"[24.87, 85.93]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
921,"[24.88, 85.93]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
922,"[24.89, 85.93]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
923,"[24.9, 85.93]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
924,"[24.91, 85.93]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
925,"[24.92, 85.93]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
926,"[24.93, 85.93]",0,0,0.0,0.2412,Jamui,Rural,0.0,0.0,1.0,0.0
927,"[24.94, 85.93]",0,0,1037.7396,0.5861,Jamui,Rural,0.0,0.0,1.0,0.0
928,"[24.95, 85.93]",0,0,0.0,0.2032,Jamui,Rural,0.0,0.0,1.0,0.0
929,"[24.96, 85.93]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
930,"[24.97, 85.93]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,1.0,0.0
931,"[24.98, 85.93]",0,0,0.0,0.0,Jamui,Rural,0.0,0.0,0.759679,0.0
932,"[24.99, 85.93]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.23813,0.0
933,"[25.0, 85.93]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0014609999999999998,0.0
934,"[25.01, 85.93]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
935,"[25.02, 85.93]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
936,"[25.03, 85.93]",0,0,0.0,0.0,Jamui,Rejected,0.0,0.0,0.0,0.0
937,"[25.04, 85.93]",0,0,0.0,0.1342,Jamui,Rejected,0.0,0.0,0.0,0.0
938,"[25.05, 85.93]",0,0,0.0,0.1938,Jamui,Rejected,0.0,0.0,0.0,0.0
939,"[25.06, 85.93]",1,0,453.8398,0.4167,Jamui,Rejected,0.0,0.0,0.0,0.0
940,"[25.07, 85.93]",1,0,1381.8947,0.5378,Jamui,Rejected,0.0,0.0,0.0,0.0
941,"[25.08, 85.93]",0,0,1182.3625,0.5638,Jamui,Rejected,0.0,0.0,0.0,0.0
942,"[25.09, 85.93]",0,0,1102.8116,0.5660000000000001,Jamui,Rejected,0.0,0.0,0.0,0.0
943,"[25.1, 85.93]",0,0,0.0,0.3427,Jamui,Rejected,0.0,0.0,0.0,0.0
944,"[25.11, 85.93]",0,0,0.0,0.2525,Jamui,Rejected,0.0,0.0,0.0,0.0
945,"[25.12, 85.93]",0,0,0.0,0.0828,Jamui,Rejected,0.0,0.0,0.0,0.0
946,"[25.13, 85.93]",0,0,622.4776,0.4172,Jamui,Rejected,0.0,0.0,0.0,0.0
947,"[25.14, 85.93]",0,0,439.9274,0.3072,Jamui,Rejected,0.0,0.0,0.0,0.0
948,"[24.36, 85.94]",0,0,1119.5445,0.6241,Jamui,Rejected,0.0,0.0,0.0,0.0
