Grid_Number,Utilities
0,11.118033620331866
1,10.363547124175359
2,9.678244029196064
3,9.077806291381293
4,8.58006921420314
5,8.203747281498458
6,7.966066298893804
7,7.879582233821397
8,7.94923148249177
9,8.1710224101043
10,7.943048687402825
11,7.7234654062112735
12,7.660592304924652
13,7.758240276920797
14,8.010541247471227
15,8.403577280615455
16,8.918761814061089
17,9.536318714864041
18,10.23773891627513
19,11.491240338720837
20,11.280108140705883
21,11.176132364126536
22,11.182302508232274
23,12.345465949788577
24,11.233639210960128
25,10.121839391549884
26,9.010076456741759
27,7.898365982024219
28,6.786733747344582
29,5.675225728583055
30,4.563932681917329
31,3.453062165882906
32,2.3432151970115638
33,1.2371495217794726
34,0.20804509282657183
35,1.0143416208240987
36,2.1183383649693925
37,3.2277992928526626
38,4.200084252775592
39,3.1803100727229485
40,2.249644168808887
41,1.5748929846809963
42,1.540304917698799
43,2.1766150015849726
44,3.094451290634461
45,2.8121927918667753
46,2.6853016722039285
47,2.4232709945490254
48,1.3168719649374636
49,0.26253299355469567
50,0.6026365696825848
51,1.6782481560230922
52,2.782575291393985
53,3.891246069366053
54,5.001372714909939
55,6.112162009922078
56,7.109372908883557
57,6.0180656641184065
58,4.935980938786724
59,3.8708608382163945
60,2.8418447775969935
61,1.9082615547714599
62,1.2960342947741905
63,1.4801384852063468
64,2.2748136820171574
65,3.260614505081088
66,2.907242067526985
67,2.8586906005869475
68,3.1905443926712858
69,3.8053521098077066
70,3.146431780578677
71,2.075443564536672
72,1.0898446504237138
73,0.735472003055725
74,1.538485978239875
75,2.5818252218038187
76,3.665728601435721
77,4.762580520638856
78,5.865120849947317
79,6.970650922701045
80,6.026405974500081
81,5.441316362860652
82,5.036977309459265
83,4.600163813107163
84,3.555160544416217
85,2.567038797782886
86,1.7358203206746419
87,1.381780910856367
88,1.8106427281889534
89,2.668407389487967
90,2.4162789029569067
91,2.4441314671286807
92,2.929507765658219
93,3.6963651197098475
94,4.60619980852649
95,10.430655938055
96,9.622486872576165
97,8.880246917165998
98,8.221811137997713
99,7.668796049582818
100,7.245381197246817
101,6.975207948073267
102,6.876362739591318
103,6.95615299689003
104,7.208649380291218
105,6.980875427117456
106,6.730060698153229
107,6.657903101962458
108,6.770117567060036
109,7.057915518827579
110,7.501114084747561
111,8.074163423927658
112,8.75159293629339
113,9.511125290483143
114,10.520090814717053
115,10.289136959924665
116,10.17512792327359
117,10.181992799770445
118,10.30949012991778
119,11.293703108889337
120,10.188454189654415
121,9.084840667390534
122,7.98354078359148
123,6.885664764486616
124,5.793159532477816
125,4.7097640920545825
126,3.643613666553707
127,2.6158795105294095
128,1.6978200700730135
129,1.181195445851345
130,1.5429564758862304
131,2.416416562987872
132,3.43078498881875
133,3.966263170773318
134,2.8644492589878463
135,1.775319101713243
136,0.7558495925870852
137,0.6809710995583761
138,1.6819622493881432
139,2.7689591395346054
140,1.8866628815220978
141,1.691828198927719
142,2.1535855604610425
143,1.7251309721477008
144,0.9150898441241461
145,0.9261216980458697
146,1.8196168235693537
147,2.870047334209649
148,3.9542635657663197
149,5.050553566239565
150,6.1524665488176655
151,7.002460128708017
152,5.891392685673708
153,4.780735303323955
154,3.670860205054874
155,2.5627839531712824
156,1.4606063388802355
157,0.41441827263437037
158,0.8264239064657568
159,1.9149602561492165
160,2.560949221719559
161,1.9509105795344022
162,1.8778992350216612
163,2.330597827726145
164,3.1198115849445953
165,3.0864933103322385
166,1.9834076882477158
167,0.9023488799788001
168,0.40917390547785315
169,1.4119048866599824
170,2.5084636480023876
171,3.614438639408548
172,4.723219857584216
173,5.833207291741357
174,6.943822516028502
175,5.256812075290548
176,4.574404504345156
177,4.085234630244353
178,3.8634142205109994
179,3.298550727458281
180,2.197978724203163
181,1.1201099864685078
182,0.388644607354469
183,1.233006577098548
184,2.1108985107200735
185,1.4555847898059153
186,1.5014739232886396
187,2.2052172474752063
188,3.153475000544112
189,4.183143358025516
190,9.797994317172401
191,8.932828678671378
192,8.127916424736837
193,7.402937542246053
194,6.783568732102359
195,6.3010306199691755
196,5.988491516758816
197,5.873153842755078
198,5.966464876031438
199,6.259099920518775
200,6.031991996416815
201,5.739952479255213
202,5.655266852810315
203,5.78704532399707
204,6.1213238503294045
205,6.627531929183056
206,7.269842842674621
207,8.015604290079784
208,8.838669074369589
209,9.555344080212707
210,9.300551278614195
211,9.174353836589491
212,9.18205549916211
213,9.32332444455181
214,9.592261195620148
215,10.351956286606699
216,9.267817832795027
217,8.191138995890057
218,7.118363584443285
219,6.054858234851762
220,5.01242243189003
221,4.007531820836206
222,3.0771912878551597
223,2.313171722295896
224,1.924911135441134
225,2.1290055447554472
226,2.7987333934466307
227,3.688633198533369
228,3.97790834820577
229,2.880550818055586
230,1.8011811514411282
231,0.8147370136731148
232,0.7457892455825422
233,1.7092305673721813
234,2.0929673175176084
235,1.1002886038387532
236,0.7166729828448372
237,1.5130986914291684
238,2.3697453091359235
239,1.835916680633155
240,1.8305244487185341
241,2.409130909023521
242,3.275647416404701
243,4.257779061518918
244,5.291536767060422
245,6.351763728124702
246,6.09057411429969
247,5.56849425361051
248,4.831356223342971
249,3.736541986197995
250,2.656002899753242
251,1.6185855317113678
252,0.8112639364144858
253,1.0813609742723302
254,2.0379882899374446
255,1.9761526098010684
256,1.0737772088994892
257,0.9205814328274659
258,1.6359651863915803
259,2.641620020788793
260,3.3382727900503704
261,2.3561391071256312
262,1.5593524524444635
263,1.3359008036698936
264,1.8899282606225676
265,2.7301041365842122
266,3.715907784294592
267,4.757660667246437
268,5.825423734496281
269,5.488121245818059
270,4.57583798161588
271,3.7722637547577693
272,3.161410541701392
273,2.8691325461131467
274,2.990349260105332
275,2.2491667208569575
276,1.2174839561158484
277,0.6153419888720105
278,1.3220766535339998
279,1.649492281900615
280,0.6195235933621904
281,0.7208720530673217
282,1.7687187143609175
283,2.865298868119493
284,3.97043721222688
285,9.002604615941047
286,8.30738423549218
287,7.435127964872063
288,6.634944214737768
289,5.936051168249653
290,5.3780836802908105
291,5.008365654889645
292,4.869962099922756
293,4.982187976885892
294,5.329233066784239
295,5.103816186766558
296,4.755200347087598
297,4.652717798939403
298,4.812119844224122
299,5.209421635533639
300,5.795904766413846
301,6.520721758279301
302,7.343022152999086
303,8.233650364993393
304,8.599155415335314
305,8.315201975595233
306,8.173894721807054
307,8.182627141805876
308,8.340928002976677
309,8.64058064890638
310,10.232374088089625
311,9.125422707351454
312,8.01985423947097
313,6.916331887798042
314,5.816020449351413
315,4.721165457560853
316,3.6366983671110207
317,2.575773490491477
318,1.586349728332951
319,0.9334153267091879
320,1.3034129080914543
321,2.2359267812508703
322,3.282181326273376
323,4.232994400013576
324,3.223644293710564
325,2.310494701986543
326,1.6606478546511543
327,1.6278756463934083
328,2.2394350262504985
329,2.0079069825849842
330,0.9283549224150319
331,0.4060266165848601
332,1.3931025464494282
333,2.4878653775103956
334,2.804046729564571
335,2.800451016147288
336,3.20861900437016
337,3.9013854110661517
338,4.755969146794107
339,5.700047290500994
340,6.034404566200317
341,5.277783610625265
342,4.665707149981119
343,4.260928135393035
344,3.711276880015787
345,2.784146060377123
346,2.049932869586226
347,1.768005241234203
348,1.9104725025544806
349,2.5756062872437444
350,1.8013932905601673
351,0.7020631523683312
352,0.29100487069845465
353,1.383351404145006
354,2.493090596418213
355,3.2921451415889287
356,2.197402179173665
357,1.136571765696295
358,0.47736438693334576
359,1.2793828492826473
360,2.349175712873951
361,3.445764780519277
362,4.549816002122773
363,5.202020319775644
364,5.040932942055337
365,4.028675852774974
366,3.08582494626826
367,2.299405215079704
368,1.8775184044657356
369,2.058093449512251
