Grid_Number,Education
0,4.800339408881511
1,3.710387372744319
2,2.638854448299999
3,1.622650138182955
4,0.8805092110337924
5,1.1685316847579446
6,1.7399257428206905
7,2.6762061202545486
8,3.710751826915497
9,3.8204832743937027
10,3.0451740680248025
11,2.5343519845852094
12,2.4587917930411374
13,2.8532851949702884
14,3.3096083850918854
15,2.1980597470476995
16,1.087330668519256
17,0.07727649064392893
18,0.781220609695011
19,1.8690667844300484
20,0.8508291560691278
21,0.609077059125218
22,1.5494925320263297
23,0.6030555496545518
24,0.351837012484568
25,0.5174856111303411
26,0.868947625267731
27,0.6084606169942882
28,1.470163270290796
29,2.380404575968264
30,2.3187746083853127
31,1.8906398839052456
32,2.060384655290291
33,1.3651707901057384
34,1.0159631762439745
35,1.3647320156856657
36,0.5529718049480788
37,1.1054069368367474
38,0.8235010032001644
39,0.305282968158904
40,1.3280408943991853
41,0.5840550836798137
42,0.4089064708490761
43,0.579544942306758
44,0.44432916145480084
45,0.9292940503239476
46,1.2530728060516605
47,0.8898903276503749
48,0.2750244351670085
49,0.05040330787868589
50,0.4552003072538072
51,0.4040122885295591
52,0.6394149551151419
53,0.47266429076321653
54,1.5845611130521837
55,0.5895157986663219
56,0.8024719438047292
57,0.2195354310353888
58,0.31319983181229255
59,0.5090246293614175
60,1.087617018269893
61,0.4149264083973526
62,0.8590573078627989
63,0.2809553870949342
64,1.3757742340027328
65,2.485847118875015
66,2.5830945160580603
67,1.9969364449149094
68,1.4239004867005638
69,0.7253614574088058
70,1.2237925574471424
71,1.7370701410068519
72,0.6277745947396215
73,0.4936107282224818
74,0.8274452396921597
75,0.523672557156955
76,1.528614604496267
77,1.8759606330349172
78,1.6752642780290454
79,0.8373250272531664
80,0.6054825767454163
81,0.2541814083042569
82,0.4282725852216713
83,0.6153778323844574
84,0.5935066355366043
85,1.6729234045279817
86,1.7415081073038692
87,1.3381983425306685
88,1.5096719463368382
89,0.42425427839224417
90,0.6996389077829653
91,0.596393643937133
92,1.4363454881896718
93,0.4230914565304399
94,0.4979853396092067
95,4.7301318085667585
96,3.619104670642437
97,2.50889470672501
98,1.4014453337620072
99,0.3262019916170753
100,0.24272686791924508
101,1.311830982020552
102,2.419865091324841
103,3.530362012156933
104,3.275753469538535
105,2.3254841063187968
106,1.5993918110718344
107,1.4768528372672447
108,2.068090119313676
109,2.9741824895756577
110,2.3856463856856545
111,1.4290059483029995
112,0.9304136971098518
113,1.4540889860862878
114,2.235476167285503
115,1.6385417163255869
116,1.534497069620834
117,2.0390845305369876
118,1.2675785181984645
119,1.0181714130115809
120,0.5285256379025239
121,0.9896627818853488
122,0.24564264848931017
123,1.2701496715361442
124,1.4138654102293426
125,1.6209307900801555
126,0.9085438248041854
127,1.2232536383751094
128,0.9298353958613188
129,0.18212107644044767
130,1.114039409951294
131,0.4886201973635532
132,0.7307209100870448
133,0.9630676138355332
134,0.43044491872707663
135,0.3449763511650895
136,0.37777021669270255
137,0.19050948059104159
138,0.9236941682083797
139,0.5390669246851497
140,0.8427963605898849
141,0.912224161865791
142,0.24675986376003697
143,0.8865444784655186
144,0.513111939486399
145,0.5075013416930605
146,0.6100608764637493
147,0.6675964528849435
148,0.49511550510346936
149,1.2863610403766124
150,0.6215932686477865
151,0.7632715813849698
152,0.40091087968386063
153,0.36180287743581335
154,0.348253829487071
155,1.009095198814092
156,0.11062732456847964
157,0.10664008967099109
158,0.9100451350572074
159,1.7618562772036135
160,2.1747975886924116
161,1.9747854101051792
162,1.1024485505432775
163,1.0019333927207987
164,0.3065653605786002
165,0.8557544193221803
166,0.8267263063284271
167,1.0123947691762216
168,0.36145396062581514
169,1.2330797627883914
170,0.6741268143043623
171,0.9117754148625697
172,1.0154380462073116
173,0.7020824369974702
174,0.4619877971360595
175,0.6554989298647652
176,0.20021928901659786
177,0.7660964720844308
178,0.6458704942287045
179,0.5395398909770173
180,1.0017663656896243
181,1.1656417095276013
182,0.3417449004864047
183,0.5475441772985561
184,1.1533803497974344
185,0.7154552206431075
186,0.3996754110985273
187,1.1222940919674786
188,0.7180932725151841
189,1.340012660597503
190,4.842036343702219
191,3.8004424841374793
192,2.7640342109876825
193,1.8191397632374358
194,1.2047888409502543
195,0.8752707789236989
196,1.5582118552556055
197,2.5617985406279398
198,3.6291130689399593
199,2.9794200237815325
200,1.8853153696281304
201,0.839491957359381
202,0.5726620195709408
203,1.5569197697760553
204,2.6444127682817666
205,2.9259460995020476
206,2.2162286798118878
207,1.9326253676575191
208,2.2430502287437855
209,2.9172885849164194
210,2.579588958395775
211,2.5147183497072834
212,2.7219065237579985
213,2.074474104590123
214,1.035974769420776
215,0.5620560220867611
216,1.4252833254745558
217,1.2099672404407416
218,0.6781732592015057
219,0.5808601320234659
220,1.372294733991613
221,0.2851154700591778
222,0.8673241421482548
223,0.47706679970993376
224,0.9082829074901374
225,0.21569628473782035
