Grid_Number,Government_Facilities
0,7.085705735574012
1,6.97693838644255
2,7.044215646855008
3,7.282660246413449
4,7.676338176767431
5,8.202929763055133
6,7.637642510289575
7,6.9374590872185475
8,6.355781285875993
9,5.927599397408879
10,5.687686275951487
11,5.660033341451477
12,5.847652637960715
13,6.231128871831272
14,6.777296980043011
15,7.450463300308415
16,8.219483810921506
17,9.059982700975038
18,9.953869632517016
19,10.888003328229336
20,11.178453541166645
21,11.464307301546459
22,10.66318208928014
23,9.822267621025551
24,9.040093561566021
25,8.333216870909943
26,7.72234269288178
27,7.231840108016386
28,6.887474679623579
29,6.704149951366564
30,5.78386410359989
31,4.943015624319641
32,4.229253486193142
33,3.71653450589952
34,3.494500609738174
35,3.617084790854769
36,3.243756074868855
37,3.024844034172779
38,3.2016045267108932
39,2.6320185148164166
40,1.5957378036586178
41,0.7988110821139714
42,1.0966683559690509
43,1.3069034592740902
44,0.48483675709905133
45,1.1113051102012832
46,1.7532664856696116
47,0.6427429624407489
48,0.47450606318750094
49,0.28682533849823444
50,1.1451015136801181
51,2.2294071985414115
52,3.330886897135803
53,4.43759179348239
54,5.546394925456805
55,6.656247798283493
56,5.578087902581604
57,4.5142448988839545
58,3.4806050715829677
59,2.514692549917632
60,1.7336689060908663
61,1.469829728347601
62,1.9462921886949842
63,2.8086597224068566
64,3.8028867834601
65,4.848524377418176
66,4.403626645263319
67,3.41471883017411
68,2.5301272746926804
69,1.9014851148178389
70,1.6092755061244304
71,1.7207217804013062
72,1.2702535982491845
73,0.7248041939267229
74,1.3820276288561526
75,2.4015665608158434
76,3.47820440124715
77,3.1977628609669253
78,2.49579936161233
79,2.1691481828017163
80,2.377867841484138
81,3.0126681448943184
82,2.582324142234977
83,2.0325624080228017
84,2.0167013102567264
85,2.5447437341352965
86,3.370047393642472
87,3.4659917379710166
88,2.8921249958302164
89,2.681144802441485
90,2.506848578228824
91,2.513936124559515
92,2.87973137256518
93,2.6381146889384004
94,2.845928257502213
95,6.099991220696176
96,5.973392456182281
97,6.051925610631352
98,6.327957915132777
99,6.777400738690532
100,7.368590895683506
101,6.929112066957759
102,6.148838154488056
103,5.484221838004375
104,4.981769724859467
105,4.693850436404933
106,4.6603965659456295
107,4.886637114534274
108,5.339663878105029
109,5.968053307223548
110,6.72280983884802
111,7.566210801021425
112,8.471822799515984
113,9.42172378665559
114,10.002914131823884
115,10.200965753415352
116,10.51351386634298
117,10.064624694743436
118,9.16903496353009
119,8.325778988392022
120,7.552406970588237
121,6.87255178372356
122,6.316482143982833
123,5.9191880368234875
124,5.713885634139006
125,5.240692427756943
126,4.294843606923009
127,3.4495461020144806
128,2.7974840890236865
129,2.495060793483226
130,2.6641324506174002
131,2.3388285572416105
132,2.0244194190014233
133,2.2801954317638784
134,2.5394208811208503
135,1.4379000740610746
136,0.3991455566756774
137,0.679927698484568
138,1.3274318970768602
139,0.537718221075514
140,1.13537159812612
141,1.9915578776681737
142,1.1425419724929182
143,1.0570543324891823
