Voronoi_Sites_Lat,Voronoi_Sites_Lon,Catchment_Polygon_Population,Catchment_Polygon_Area,Voronoi_Sites_Grid_Number
23.80565379999999,85.82468539999999,859.0,0.7878908675871676,1439.0
23.8091513,85.8553226,27936.0,24.27517954951521,1607.0
23.6015988,85.9367953,4233.0,5.287035289927082,2035.0
23.6479406,86.1044675,3419.0,2.429574193623215,2991.0
23.6666234,86.1017854,80544.0,13.625640639852486,2993.0
23.6340391,86.1126015,2202.0,0.8825036533769699,3046.0
23.6340643,86.1119544,1209.0,0.5971456874056651,3046.0
23.6312902,86.1443695,11173.0,4.7136480562766145,3214.0
23.6683489,86.1430609,1301.0,0.09806170380628994,3217.0
23.66871399999999,86.1426079,8833.0,3.2323345421680054,3217.0
23.66439979999999,86.1479096,2872.0,0.242089418915122,3217.0
23.6668562,86.14447129999999,2214.0,0.13869093147994022,3217.0
23.6675566,86.14301789999999,5699.0,0.759391162512905,3217.0
23.6584742,86.1513332,12023.0,1.1266764096886053,3272.0
23.6654835,86.1527249,5998.0,0.6608423449939749,3273.0
23.7056095,86.16975289999999,19864.0,8.656462775427874,3333.0
23.6267838,86.1755676,2200.0,0.24515763374545524,3381.0
23.625905,86.1763273,5233.0,0.7115832688395267,3381.0
23.6380279,86.1725622,593.0,0.04463574366221109,3382.0
23.6382724,86.1726614,673.0,0.054277483712354614,3382.0
23.6302179,86.17561889999999,3756.0,0.24199548816401634,3382.0
23.6317229,86.1797969,3359.0,0.22793719314249447,3382.0
23.6459103,86.1729585,4305.0,0.6895888111049053,3383.0
23.6773869,86.1740902,4708.0,0.653153365601519,3386.0
23.8906831,86.255203,5473.0,18.2249270439643,3856.0
23.8135804,86.29338659999999,4828.0,1.0721263040753635,4072.0
23.7975925,86.3050756,16611.0,3.1077828781468186,4126.0
23.7687775,86.31715059999999,13022.0,3.397782055616463,4179.0
23.7363837,86.344886,18901.0,7.878186843775779,4344.0
23.5868469,86.3691296,5474.0,25.490776477157585,4441.0
23.8027298,86.408339,5383.0,0.7956858912615309,4687.0
23.7878059,86.41903219999999,1369.0,0.08434081761627583,4741.0
23.8186856,86.4337372,6448.0,1.2952996350178607,4856.0
23.8149691,86.46287720000001,-1.0,-1.0,5024.0
23.8209255,86.46978109999999,-1.0,-1.0,5025.0
23.7900986,85.5782966,-1.0,-1.0,38.0
23.7906323,85.57799630000001,7836.0,12.26848274347275,38.0
23.7922708,85.57407409999999,-1.0,-1.0,38.0
23.6038721,85.5873799,-1.0,-1.0,75.0
23.60350499999999,85.58917699999999,777.0,11.118777077195276,75.0
23.6767204,85.58308,-1.0,-1.0,82.0
23.67827329999999,85.5829467,-1.0,-1.0,82.0
23.6042135,85.5907929,9625.0,25.29887382722595,131.0
23.7826726,85.5925237,11804.0,29.495074466356794,149.0
23.7819936,85.5930753,-1.0,-1.0,149.0
23.9343587,85.595012,-1.0,-1.0,164.0
23.4739382,85.6093308,13449.0,24.287850690041036,174.0
23.4740106,85.60921549999999,-1.0,-1.0,174.0
23.4449496,85.6262103,-1.0,-1.0,283.0
23.5791911,85.6380461,10369.0,20.13724452961423,352.0
23.5713428,85.6420169,11649.0,27.152573255463835,408.0
23.5783014,85.64859580000001,250.0,0.5787368729679452,408.0
23.5787733,85.6494623,3753.0,3.8590534965368835,408.0
23.571861,85.6545991,8741.0,9.9442132806292,464.0
23.5757621,85.65221179999999,1437.0,0.40045010813360665,464.0
23.5747656,85.6562852,2768.0,0.9456036233135258,464.0
23.58260779999999,85.6659308,3613.0,4.933474364369724,521.0
23.5723204,85.67232249999999,8650.0,16.093467432648744,576.0
23.5937547,85.67986619999999,43039.0,26.1978974356662,578.0
23.5933807,85.6813944,25032.0,17.930765717236035,634.0
23.9590821,85.70849899999999,-1.0,-1.0,782.0
23.537268,85.71863049999999,984.0,0.1617212898823513,796.0
23.5381452,85.71658029999999,29909.0,24.652590090236938,796.0
23.5397897,85.71838199999999,9251.0,14.03027623050846,796.0
23.5356164,85.7205704,8376.0,45.79458111075539,852.0
23.68509479999999,85.72149,10014.0,101.78450439109687,867.0
23.606711,85.7394917,12233.0,53.71982313878705,915.0
23.9218289,85.7384755,2348.0,79.2326372761804,947.0
23.73981220000001,85.7455598,11721.0,71.45706150056104,984.0
23.9268408,85.74446549999999,-1.0,-1.0,1003.0
23.7447745,85.75413019999999,18100.0,55.83514434992197,1041.0
23.9109935,85.7744472,-1.0,-1.0,1170.0
23.5632746,85.782724,3659.0,29.044110704644112,1191.0
23.4694462,85.7909807,-1.0,-1.0,1237.0
23.541148,85.79548559999999,2172.0,20.568345748062665,1245.0
23.5431602,85.7999758,589.0,22.562793533986145,1245.0
23.4618479,85.80861829999999,-1.0,-1.0,1293.0
23.7780615,85.80261899999999,1770.0,35.523855586245595,1324.0
23.62882029999999,85.81929140000001,2789.0,52.94674506321894,1365.0
23.7679543,85.81844749999999,1778.0,0.8535879702962399,1379.0
23.76418009999999,85.8176057,1364.0,17.379510791860287,1379.0
23.7749733,85.8191233,1134.0,4.4379836497957,1380.0
23.5983533,85.8285033,3612.0,21.352640262250166,1418.0
23.6158863,85.82227619999999,1023.0,10.164968094556217,1420.0
23.7640647,85.82065399999999,8456.0,17.220574241019,1435.0
23.7996165,85.8271991,4719.0,1.3580307427681166,1438.0
23.808091,85.8230251,24754.0,37.709858338743075,1439.0
23.8080909,85.8230251,230.0,1.6761719512926336,1439.0
23.8052674,85.8247983,372.0,0.32786036945049485,1439.0
23.8024601,85.8241086,263.0,0.5594825893286199,1439.0
