Voronoi_Sites_Lat,Voronoi_Sites_Lon,Catchment_Polygon_Population,Catchment_Polygon_Area,Voronoi_Sites_Grid_Number
23.570099,85.5920787,-1.0,-1.0,128.0
23.6057841,85.5918626,-1.0,-1.0,131.0
23.5693046,85.61349729999999,50.0,8.30009013958706,239.0
23.7920167,85.6321483,1186.0,6.799191044694449,374.0
23.4461529,85.64863489999999,-1.0,-1.0,395.0
23.5682468,85.64918639999999,1328.0,2.812914981911919,407.0
23.57486,85.651305,560.0,0.11400063493927873,464.0
23.5885779,85.67858299999999,2408.0,3.710683145002122,577.0
23.9556053,85.68201069999999,-1.0,-1.0,670.0
23.5365186,85.7197681,1224.0,0.1966732192442363,796.0
23.5396471,85.71841959999999,1402.0,1.0503721804943875,796.0
23.5423879,85.7142588,1459.0,0.7123529516915966,797.0
23.5337736,85.724008,3483.0,12.572943006016986,852.0
23.744107,85.7518879,23790.0,26.24249890438637,1041.0
23.4710737,85.79141419999999,-1.0,-1.0,1238.0
23.5440277,85.79007010000001,4177.0,40.31572489863991,1245.0
23.4793953,85.80381799999999,1695.0,27.110490356958405,1294.0
23.7773021,85.80203879999999,1583.0,17.387454519527417,1324.0
23.7657048,85.8172261,651.0,1.0557988617419976,1379.0
23.68145,85.828895,1317.0,27.023740144674388,1427.0
23.76348390000001,85.8204646,1153.0,1.0422573253662148,1435.0
23.7969652,85.8221937,2980.0,1.9549508061843455,1438.0
23.8032775,85.8283912,708.0,0.5221314734779019,1439.0
23.79723169999999,85.83225159999999,3159.0,2.7345512511957373,1494.0
23.8151027,85.8314328,233.0,0.0779629876269904,1496.0
23.8150846,85.8316242,1129.0,0.3022029014714416,1496.0
23.7878219,85.85865179999999,5988.0,3.7959810376676444,1605.0
23.5911146,85.8776919,850.0,17.027786664190472,1698.0
23.9097553,85.8732979,4982.0,18.76106196546755,1729.0
23.796968,85.88394,4933.0,0.9368862239034924,1774.0
23.7978582,85.8844404,1459.0,0.27805667344222773,1774.0
23.8025597,85.88175269999999,2660.0,1.3893090824358914,1775.0
23.857366,85.89196799999999,2945.0,27.361603159276818,1836.0
23.647009,85.9074526,32742.0,31.03890090276296,1871.0
23.8013063,85.90875520000002,2832.0,10.73590680702239,1887.0
23.9096829,85.92841039999999,0.0,12.533325825851254,2009.0
23.942092,85.9336967,-1.0,-1.0,2069.0
23.7664136,85.9403124,12881.0,5.137049643172474,2107.0
23.7676955,85.9789428,4021.0,0.45876620910988025,2275.0
23.4469253,85.98047679999999,-1.0,-1.0,2299.0
23.7242343,85.98414369999999,1575.0,12.625069890540518,2327.0
23.7671657,85.9812448,985.0,0.10456609043882541,2331.0
23.7819862,85.9886568,29780.0,6.039482183160794,2333.0
23.4277529,85.9968098,-1.0,-1.0,2353.0
23.7644838,85.9980447,1007.0,0.09501375819685233,2387.0
23.7648139,85.9937454,2504.0,0.6718192683445048,2387.0
23.7655882,85.99999249999999,34.0,0.0029032466514182804,2387.0
23.7635037,85.99881669999999,912.0,0.2352562524217109,2387.0
23.7654254,86.0009748,110.0,0.009263156106486078,2443.0
23.7628043,86.00638699999999,1423.0,0.14876833545896703,2443.0
23.762726,86.00682719999999,392.0,0.035285850992477885,2443.0
23.7641685,86.00062249999999,69.0,0.006407043753731677,2443.0
23.7622471,86.0020562,2555.0,1.81418084192457,2443.0
23.6633373,86.01777489999999,127.0,0.015866567961693088,2489.0
23.6636481,86.01808630000001,236.0,0.04626484755659064,2489.0
23.7677311,86.01128179999999,13878.0,2.1810461904963985,2499.0
23.7834933,86.0147205,3484.0,1.8159713877193524,2501.0
23.7818304,86.01567469999999,392.0,0.049781157201617854,2501.0
23.7813677,86.01600719999999,5057.0,1.3249554252464881,2501.0
23.5067778,86.0261341,457.0,40.14944959655005,2529.0
23.665069,86.0202747,1470.0,0.2981213287467195,2545.0
23.7507087,86.0288324,25407.0,8.505350114230334,2554.0
23.7520139,86.0220889,7320.0,5.690513259606376,2554.0
23.9002526,86.02460409999999,4146.0,25.70565467762436,2569.0
23.4472295,86.03388799999999,472.0,1.9100882038745535,2579.0
23.8398356,86.0397388,393.0,1.334947721511914,2618.0
23.9208316,86.0389563,-1.0,-1.0,2627.0
23.5998279,86.0405332,1258.0,16.990642814657985,2650.0
23.5707864,86.0527783,1843.0,13.59053630722442,2704.0
23.7164641,86.05536099999999,37651.0,8.224402926511775,2718.0
23.725481,86.053197,5464.0,3.30851650119939,2719.0
23.7243309,86.0532558,1336.0,0.8208166797034178,2719.0
23.7256192,86.05408770000001,6611.0,4.740729707257098,2719.0
23.661371,86.06945499999999,6488.0,1.1922899259095678,2769.0
23.7552361,86.0606294,17077.0,4.80308582098683,2778.0
23.8131899,86.0606343,0.0,0.5258494264606025,2784.0
23.8168023,86.0659745,498.0,5.954008963805322,2784.0
23.5098232,86.0860458,473.0,4.050032863143234,2865.0
23.5086221,86.0876981,847.0,5.316112187413108,2865.0
23.5069144,86.0873828,455.0,3.013463333268314,2865.0
23.6314229,86.0988256,6281.0,5.911987170747498,2934.0
23.635459,86.1086936,2500.0,0.8692047799976632,2990.0
23.6415075,86.1072262,1065.0,0.19873327943177285,2991.0
23.6419281,86.10399570000001,6409.0,2.089092232364037,2991.0
23.6406592,86.1136018,2572.0,0.39301714771304647,3047.0
23.690791,86.113154,46107.0,15.253898663446694,3052.0
23.7474843,86.11629649999999,26663.0,5.422208475529098,3057.0
23.744864,86.1184484,21556.0,5.201912617079086,3057.0
23.7524935,86.11831959999999,3006.0,0.5186790763401725,3058.0
23.90622305,86.1188268,5713.0,14.539548624336467,3073.0
23.6367993,86.1289018,4104.0,0.7459968716556975,3102.0
23.6429207,86.1293555,3335.0,0.487079695715112,3103.0
23.81889809999999,86.125827,1112.0,2.0462205124108572,3120.0
23.8768971,86.1281065,2100.0,3.776973148512459,3126.0
23.6307865,86.1355238,5668.0,1.9453986602584374,3158.0
23.645631,86.13046550000001,3173.0,0.41299618718810416,3159.0
23.6476326,86.1316715,1415.0,0.16056896773971788,3159.0
23.6467349,86.13190949999999,363.0,0.02898636002314027,3159.0
23.6477632,86.1329037,57.0,0.003495502390567081,3159.0
23.6493344,86.1333325,167.0,0.009316485664447224,3159.0
23.6433456,86.1305127,164.0,0.016924495150513048,3159.0
23.6432846,86.1305958,88.0,0.009657020616401411,3159.0
23.6468898,86.1334303,568.0,0.07917120746227756,3159.0
23.64761,86.1337386,53.0,0.003186759347236028,3159.0
23.6441313,86.13185310000001,722.0,0.08584491278745017,3159.0
23.6435336,86.1314999,24.0,0.0018512809667637468,3159.0
23.6474198,86.1339833,507.0,0.05533480130549162,3159.0
23.6477592,86.1340654,49.0,0.002987233925363962,3159.0
23.648378,86.1342274,141.0,0.008095228162423564,3159.0
23.6431278,86.1312545,63.0,0.006202932693995765,3159.0
23.6480204,86.13425339999999,61.0,0.004162193145360592,3159.0
23.6495925,86.134807,167.0,0.009693166063317707,3159.0
23.6485786,86.135312,1205.0,0.08229685797948867,3159.0
23.6497824,86.1354982,27.0,0.0017085733089199954,3159.0
23.6497063,86.13562069999999,388.0,0.02399139339667152,3159.0
23.6511703,86.13400879999999,140.0,0.007774247440638379,3160.0
23.651451,86.133929,711.0,0.03918100297891866,3160.0
23.6501852,86.13466939999999,155.0,0.00864261138462583,3160.0
23.654547,86.132858,31534.0,3.101850242532081,3160.0
23.6503871,86.13529679999999,69.0,0.0038258707145248597,3160.0
23.6503724,86.1356522,79.0,0.004379028137505386,3160.0
23.6507161,86.1358594,59.0,0.0033265788510123116,3160.0
23.65090000000001,86.13606159999999,25.0,0.0013732675008516517,3160.0
23.65150929999999,86.13602569999999,569.0,0.031060626137807287,3160.0
23.6512375,86.1366567,27.0,0.0014722318985653032,3160.0
23.6509548,86.1367233,542.0,0.031016894655472964,3160.0
23.6510121,86.1367774,793.0,0.04377363694557011,3160.0
23.6402501,86.14234669999999,7272.0,0.9262328321989446,3215.0
23.6511417,86.1431206,4897.0,0.4068472622589881,3216.0
23.6601898,86.1423532,8086.0,0.6415954976250996,3217.0
23.66765789999999,86.1468994,144.0,0.009945021553633294,3217.0
23.6673555,86.14652339999999,49.0,0.003133455778838703,3217.0
23.6673119,86.14506349999999,1061.0,0.07938587189758575,3217.0
23.6674118,86.14790280000001,323.0,0.023276264098565508,3217.0
23.6663138,86.1460717,61.0,0.0038484791441090248,3217.0
23.66696645,86.14826984999999,42.0,0.0029523878507153063,3217.0
23.6660267,86.1465478,58.0,0.0037055988163987464,3217.0
23.666211,86.14840919999999,322.0,0.022608407733073595,3217.0
23.6721756,86.1489879,748.0,0.056960943479600346,3218.0
23.6743513,86.1460984,375.0,0.04034415732389724,3218.0
23.673985,86.1497383,885.0,0.08297458340945466,3218.0
23.6853321,86.1420248,8634.0,2.384545797410685,3219.0
23.6847201,86.1499307,4585.0,0.5874812126757886,3219.0
23.6910142,86.14821599999999,942.0,0.07929263976423889,3220.0
23.6915186,86.14780499999999,347.0,0.029130977421668817,3220.0
23.6915297,86.1478077,400.0,0.03429204400581636,3220.0
23.6970969,86.14824139999999,1962.0,0.3873971494060824,3220.0
23.864508,86.145038,2839.0,2.6956981676127234,3237.0
23.6090695,86.1540107,4196.0,5.446046124563118,3267.0
23.6175381,86.15872279999999,2989.0,1.4378386889981463,3268.0
23.6580428,86.15258680000001,2362.0,0.27157945653300697,3272.0
23.651045,86.1568265,5178.0,0.4008796641028592,3272.0
23.66643,86.1502603,59.0,0.004597479929515363,3273.0
23.6661618,86.15059749999999,30.0,0.002397717059481553,3273.0
23.6664134,86.1516932,129.0,0.010440552682853477,3273.0
23.666374,86.1520305,7.0,0.0005582290125726779,3273.0
23.6659849,86.1518581,26.0,0.00224465924171329,3273.0
23.6659482,86.1523242,11.0,0.0009495488033933767,3273.0
23.6660369,86.1523933,22.0,0.0019729417720671686,3273.0
23.66567749999999,86.1522172,19.0,0.0015921286559444675,3273.0
23.6750383,86.15287839999999,6879.0,0.6972762285512546,3274.0
23.6873152,86.15129689999999,213.0,0.02216424097042691,3275.0
23.6873161,86.15136,2866.0,0.35747907377507643,3275.0
23.70021569999999,86.1585195,3066.0,2.114543976407189,3277.0
23.7452379,86.15177709999999,15030.0,6.393419332367838,3281.0
23.7512157,86.1517047,2654.0,0.6225566520733621,3282.0
23.8771016,86.158202,360.0,4.512719703452478,3294.0
23.62933049999999,86.1662667,1508.0,0.15322104152229932,3325.0
23.6301139,86.16738959999999,76.0,0.00703347860899189,3326.0
23.6301011,86.16786739999999,893.0,0.08167652675258685,3326.0
23.6321643,86.16722589999999,737.0,0.04908263031521355,3326.0
23.6374821,86.1618695,629.0,0.038216182130655606,3326.0
23.6377174,86.1613019,66.0,0.005447237751713686,3326.0
23.646706,86.1678615,2668.0,0.3732718116113147,3327.0
23.6449941,86.1663671,877.0,0.11817168786546432,3327.0
23.6483454,86.1607301,5626.0,0.5926630568493357,3327.0
23.6417649,86.1672443,1541.0,0.1203610862606216,3327.0
23.7563396,86.1631436,7473.0,7.53252888386437,3338.0
23.8021504,86.167546,5194.0,8.934515724183752,3343.0
23.871225,86.165285,1817.0,1.6227682409729147,3350.0
23.5006787,86.1743338,2818.0,24.523994038531164,3369.0
23.5215678,86.1713853,813.0,8.983140912550734,3371.0
23.6268117,86.17168339999999,1930.0,0.32348792183609804,3381.0
23.6297489,86.1753761,1732.0,0.12112679733058453,3381.0
23.6251985,86.175406,840.0,0.3356758254986764,3381.0
23.6254516,86.1776596,963.0,0.1070162247954166,3381.0
23.6239316,86.17962539999999,1432.0,0.201261824330442,3381.0
23.633277,86.1734769,615.0,0.03719446821931079,3382.0
23.63127489999999,86.17097869999999,1062.0,0.08955004063057279,3382.0
23.6322171,86.1712403,763.0,0.046444194437013156,3382.0
23.6325403,86.1742871,1314.0,0.07606178548765317,3382.0
23.6388374,86.1700894,161.0,0.013910916740387674,3382.0
23.64251310000001,86.17344659999999,1273.0,0.11583652053761408,3383.0
23.657715,86.174388,82.0,0.010145504980752692,3384.0
23.6577307,86.17427239999999,681.0,0.08636082467085944,3384.0
23.6585834,86.17339930000001,3533.0,0.39472847801647926,3384.0
23.6586133,86.1734282,150.0,0.018373313344897484,3384.0
23.685572,86.17905499999999,15471.0,5.588441445588467,3387.0
23.6153068,86.1817897,3506.0,0.5581962814592263,3436.0
23.6257474,86.18153269999999,2384.0,0.1856858446316891,3437.0
23.6237624,86.18382340000001,3442.0,0.33932318586817833,3437.0
23.6309821,86.1857271,408.0,0.03111696631461921,3438.0
23.63189625,86.18232789999999,1134.0,0.07591833810809143,3438.0
23.6322976,86.18213589999999,237.0,0.017160848744675883,3438.0
23.6329504,86.18131989999999,648.0,0.05274386544860899,3438.0
23.6497806,86.1803892,1354.0,0.7123178515108636,3439.0
23.6514413,86.18113249999999,733.0,0.24498748864507597,3440.0
23.891146,86.1848705,1725.0,7.652752988646988,3464.0
23.6447278,86.19410730000001,7851.0,6.009156729544857,3495.0
23.7192442,86.19995790000002,7716.0,11.432580437570088,3502.0
23.802087,86.1989928,205.0,0.25671044725008385,3511.0
23.8212457,86.1922538,158.0,2.670754150657801,3513.0
23.8212632,86.1922843,873.0,1.9488025711278998,3513.0
23.9007175,86.19043239999999,783.0,0.7022411869406087,3521.0
23.5659803,86.2060006,917.0,1.4701386609690514,3543.0
23.8055755,86.2079821,63.0,0.08166390696005889,3567.0
23.7936655,86.21058889999999,1592.0,0.4928266106136221,3622.0
23.7983174,86.2100948,247.0,0.2256255938940965,3622.0
23.8039438,86.21108850000002,627.0,0.8400179553623055,3623.0
23.8018207,86.2115768,308.0,0.21773577773043978,3623.0
23.5799969,86.2255054,1890.0,16.96580343323747,3656.0
23.7040023,86.2238874,1520.0,5.510395184975852,3669.0
23.7676511,86.2296684,5781.0,5.493538002158199,3675.0
23.8243762,86.2260131,2007.0,7.1434893652896445,3681.0
23.8235134,86.22584959999999,517.0,1.8746362089951019,3681.0
23.880586,86.226154,1321.0,5.245413352322408,3687.0
23.4937743,86.23148020000001,1423.0,21.99815954070271,3704.0
23.5242048,86.2364182,929.0,10.152681625123078,3707.0
23.7382062,86.2331533,3103.0,3.7492238587406894,3728.0
23.7720168,86.231554,2100.0,0.6962842399506973,3732.0
23.7742824,86.23259259999999,4808.0,1.176276137124696,3732.0
23.7763792,86.235517,12120.0,3.966413438691781,3732.0
23.7292702,86.24554529999999,2714.0,3.064266352325096,3783.0
23.7158492,86.26538599999999,21119.0,10.479540434245074,3894.0
23.7501754,86.26966329999999,2181.0,1.8408420914330441,3898.0
