Grid_Number,Health
0,7.564493239732197
1,6.582264971551642
2,5.648338557302885
3,4.791044445686951
4,4.0592299052435
5,3.531777185374571
6,3.307932114037442
7,3.4473528649480376
8,3.911384767609702
9,3.958265116452881
10,3.0647714525230954
11,2.3644550399759674
12,2.0642997533617624
13,2.3248401156179144
14,2.4184602473433787
15,1.8306762829900232
16,1.8239143672314144
17,1.2854182304473734
18,1.276895467433327
19,1.7203528342780654
20,2.000480624223704
21,2.741731909529203
22,3.674932282630153
23,4.68679239805308
24,5.73583306637615
25,5.495586403648517
26,5.439759807725863
27,5.608329996934077
28,5.893441493247201
29,5.6605484035465174
30,5.641260987025951
31,5.837696850545961
32,4.80441642728053
33,3.7648804326865113
34,2.7819227944436813
35,1.9433801718072437
36,1.5123560580152304
37,0.6229028495618204
38,0.3177585451771764
39,1.4185536900638789
40,2.529126527533133
41,3.640539761500619
42,4.752203789820334
43,5.863975981107786
44,6.9758046199819
45,8.08766642656706
46,9.199549374877435
47,10.311446625780228
48,11.423354002827875
49,12.245628628599341
50,11.775767457676753
51,11.395386692253005
52,11.113677899582399
53,10.93826745816476
54,10.874300596269133
55,10.92373525268183
56,7.17753200308817
57,6.1336817174113385
58,5.1185934984025305
59,4.1534093982534515
60,3.2824506231393324
61,2.6021177516445166
62,2.2891949960045284
63,2.4864981203034078
64,3.098030714993855
65,3.5353033460865078
66,2.494708758582893
67,1.556160708794262
68,1.0452573047747773
69,1.4954436916583909
70,1.8273915607603044
71,0.9175928378328926
72,0.90413253866563
73,0.5816736318782515
74,0.5626778487097599
75,0.7046498808584768
76,1.2405757508536965
77,2.2481964471523437
78,3.3230420804950103
79,4.4162984958963785
80,4.822435539512046
81,4.491470431676263
82,4.423074800533183
83,4.628902320228557
84,4.931452484186067
85,4.650717912698958
86,4.627309425027047
87,4.864942942946298
88,4.587819495145344
89,3.4842720056301713
90,2.388530392483447
91,1.3201764275370915
92,0.5035042216759074
93,0.8259964023459423
94,0.7959141061541944
95,1.6265731528713239
96,2.058985647926127
97,2.88200726303423
98,3.8529692600763217
99,4.884428386525021
100,5.944978679203866
101,7.02145032157672
102,8.107503933372653
103,9.199746612273083
104,10.296208900342227
105,11.352534213975117
106,10.844120226589391
107,10.429895218399531
108,10.121430008337786
109,9.928586854602523
110,9.858153418055137
111,9.912739332155235
112,6.476428044530742
113,5.828433405665619
114,4.7515624840963255
115,3.6916704245502534
116,2.67439288746212
117,1.774594719729045
118,1.272343440998007
