Grid_Number,Government_Facilities
0,0.8842730954263198
1,0.45207119305357935
2,1.4490204138701996
3,2.5431897876422167
4,3.221116048555061
5,2.110244475830666
6,1.0017670584124418
7,0.16372254853327994
8,1.2340726269172102
9,2.3434862419362323
10,2.6308610131616503
11,1.5412754022383208
12,0.5499930904513869
13,0.8380437175783689
14,1.8907682260471697
15,2.9867296556124665
16,3.476455904547659
17,2.4808524731096595
18,1.642064139495535
19,1.3080453321305718
20,1.7737832826214746
21,2.5134679845761982
22,3.458554290313639
23,3.646588403764405
24,2.717469949293975
25,1.9860868929372926
26,1.7254859168974068
27,2.117291768901427
28,2.90885020274993
29,3.86170387931908
30,4.882311592186134
31,5.9358266818511645
32,5.546215032927863
33,4.763392557722024
34,3.735508966483048
35,2.773266685380624
36,1.970181322682086
37,1.5293993237360293
38,0.8279220301155704
39,0.345098603902388
40,1.4232334828139144
41,2.530801530842043
42,3.641041275809348
43,4.7520805020011725
44,5.8634647576822125
45,6.975029116310354
46,8.086699309601261
47,9.198436965928394
48,10.310220261959488
49,11.4220358704488
50,12.53387519258244
51,13.645732431876654
52,14.757603538624757
53,13.372167496714518
54,13.318573797603063
55,13.357649912479676
56,1.0612333910288547
57,0.7406886927055392
58,1.5632931592339228
59,2.609983447620616
60,3.3439190000130328
61,2.293311218617702
62,1.3452214456699572
63,0.9125938066882083
64,1.5260722459249698
65,2.5095473434905635
66,2.6725792391388747
67,1.611447540088896
68,0.7236773410692697
69,0.9609978917938616
70,1.9163201303087607
71,2.9810605915761212
72,3.2354203382916777
73,2.130012060925742
74,1.038662762693673
75,0.3058621097472103
76,1.0171635084820037
77,2.0508527293958605
78,3.1385083350239826
79,3.290657253712555
80,2.21712649165286
81,1.2147991318873097
82,0.7132224855853229
83,1.4193301340139137
84,2.4480956020879097
85,3.5277058347977595
86,4.6226731626884625
87,5.052507201193558
88,4.575203482932085
89,4.337050468450139
90,3.423258512802333
91,2.3357764259900815
92,1.2906845138114509
93,0.5240765543247095
94,0.13752734966919353
95,0.9009833488814372
96,1.6487019610354299
97,2.664118549415175
98,3.7349296461930854
99,4.824389454255982
100,5.922214963873133
101,7.0244849546394885
102,8.129391736486536
103,9.235989035301616
104,10.343734298734198
105,11.452294414355528
106,12.561453649597869
107,13.671066182144234
108,12.517165010018084
109,12.360344802007088
110,12.302426046510202
111,12.344800885557698
112,1.884869425446204
113,1.7248051304526544
114,2.206815581047416
115,3.0394044750801483
116,3.7508183281512273
117,2.8541025689142048
118,2.167031860407318
119,1.9284747758807257
120,1.8513342995332707
121,1.7526813388470739
122,2.27798317499436
123,1.582289498137135
124,0.5472842204482115
125,0.7538317584504876
126,1.8193039774061224
127,2.9196462019263314
128,3.3055998068501413
129,2.23516480775729
130,1.2400789023143455
131,0.5482542990452416
132,0.9995491305725788
133,2.0421744513674214
134,3.1328448497476264
135,3.2301504975195865
136,2.1262942224672146
137,1.0398289977909838
138,0.33797027838611887
139,1.2728180599652192
140,2.366172026449548
141,3.471359480665122
142,4.579821565250727
143,4.215593980609458
144,3.629942938824125
145,3.3248460099540327
146,3.377214586270435
147,2.3003577581005197
148,1.2254278606437154
149,0.42960843404955984
150,0.8805378304695759
151,0.9202675492995843
152,1.821152758014888
153,2.8738762508328017
154,3.9591153523891314
155,5.055975313753471
156,6.150958237520116
157,7.218367753086583
158,8.297484020439159
159,9.384269358433674
160,10.476337336367491
161,11.572192482440899
162,12.670852220253298
163,11.793153741058937
164,11.519816712763713
165,11.34930565218498
166,11.28628194904763
167,11.332539055115129
168,2.8392760024089587
169,2.735574409060296
170,3.062369779968086
171,3.7075210293571836
172,4.26808873063145
173,3.2593667554537884
174,2.345895175204792
175,1.6899227769396403
176,0.9925460592444466
177,0.7935907045673699
178,1.6574942128783374
179,1.8191806513603441
180,0.8679221513280169
181,0.8185486017331424
182,1.7491761204018845
183,2.8146180417811837
184,2.6323202557793106
185,2.3425514707404314
186,1.338382345606758
187,0.7535579232947724
188,1.3480705156834938
189,2.3536357019551533
190,3.4256050926148247
191,3.480509763533921
192,2.490195704916187
193,1.6616447844464415
194,1.3393709108151455
195,1.8164877621283928
196,2.6978145691194184
197,3.7053530756063107
198,4.376526162743574
199,3.4766087451134133
200,2.7372427215104795
201,2.3175524379746517
202,2.3921670354517954
203,2.6829817401887635
204,1.846150603508359
205,1.446034364509545
206,0.6250971393696684
207,0.6225949429722811
208,1.6903741695413066
209,2.7928421981489673
210,3.9006964243766387
211,5.010365254868511
212,6.1208618445379805
213,7.231804877989366
214,8.34301601385148
215,9.45440071935427
216,10.565904223374767
217,11.6774926030213
218,11.225529433923382
219,10.824465355690739
220,10.526084248269894
221,10.339279915316109
222,10.270142595568093
223,10.321037200776042
224,3.8278561479177404
225,3.6729051851100087
226,3.8165974646221117
227,4.25622626085115
228,4.007662498586373
229,2.91005364955634
230,1.8298437420311124
231,0.8373209261921145
232,0.7257732999078951
233,0.5169662849479418
234,1.5442741078841125
235,1.7485075894521795
236,0.7079326047063851
237,0.6464678603860299
238,1.6755700986497397
239,2.188485286684801
240,1.6323356198303958
241,1.7356363654081757
242,1.13747012139969
243,0.2654401035967371
244,1.1488868355870183
245,2.2455034656490143
246,3.352237015541589
247,3.9835478013258623
248,3.155232551903783
249,2.552487817340629
250,2.3553678881828737
251,2.655783114191635
252,3.3213660202544824
253,4.181222639528431
254,3.9422648408345555
255,2.9111091216076947
256,1.9699042794819832
257,1.326405568638861
258,1.4529428428174567
259,2.221620216476425
260,2.7176575082815333
261,2.1160790612304186
262,1.4148082246739662
263,1.4136606169061634
264,2.113776874444384
265,3.0676589311783293
266,4.1019351858727795
267,5.168566099811105
268,6.251011205804785
269,7.342279548616133
270,8.438948936504154
271,9.539156757480292
272,10.641805600676223
273,10.838911802190076
274,10.303748085320452
275,9.865358622938123
276,9.537097960908207
277,9.330596705253308
278,9.254009554758166
279,9.310543024247954
280,2.90412155657156
281,2.652872314348736
282,2.8485791575123254
283,3.4152506667112985
284,3.998333104830814
285,2.897192920300633
286,1.8093226233715893
287,0.7914747192420873
288,0.6723677897564789
289,1.4086503034795892
