Grid_Number,Grid_Population,Status
2089,959,1
2090,1008,1
2091,2546,1
2092,737,1
2093,0,0
2094,264,1
2095,739,1
2096,1834,1
2097,2504,1
2098,77,1
2099,218,1
2100,447,1
2101,0,0
2102,0,0
2103,0,0
2104,798,1
2105,2286,1
2106,1120,1
2107,5487,1
2108,7522,1
2109,6702,1
2110,2302,1
2111,335,1
2112,0,0
2113,0,0
2114,0,0
2115,0,0
2116,387,1
2117,176,1
2118,0,0
2119,0,0
2120,0,0
2121,0,0
2122,0,0
2123,0,0
2124,0,0
2125,0,0
2126,0,0
2127,0,0
2128,762,0
2129,381,0
2130,0,0
2131,0,0
2132,0,0
2133,0,0
2134,0,0
2135,0,0
2136,0,0
2137,0,0
2138,0,0
2139,0,0
2140,0,0
2141,1025,1
2142,529,1
2143,0,0
2144,0,0
2145,0,0
2146,864,1
2147,1518,1
2148,887,1
2149,0,0
2150,0,0
2151,0,0
2152,393,1
2153,933,1
2154,0,0
2155,0,0
2156,0,0
2157,0,0
2158,0,0
2159,122,1
2160,0,0
2161,529,1
2162,1777,1
2163,1097,1
2164,8196,1
2165,5940,1
2166,151,1
2167,0,0
2168,0,0
2169,0,0
2170,0,0
2171,781,1
2172,0,0
2173,0,0
2174,0,0
2175,0,0
2176,0,0
2177,0,0
2178,0,0
2179,0,0
2180,0,0
2181,0,0
2182,0,0
2183,0,0
2184,315,0
2185,221,0
2186,0,0
2187,4,0
2188,12,0
2189,0,0
2190,0,0
2191,82,1
2192,0,0
2193,0,0
2194,0,0
2195,0,0
2196,0,0
2197,349,1
2198,380,1
2199,0,0
2200,0,0
2201,0,0
2202,520,1
2203,164,1
2204,467,1
2205,11,0
2206,0,0
2207,0,0
2208,55,1
2209,125,1
2210,38,1
2211,273,1
2212,0,0
2213,0,0
2214,0,0
2215,324,1
2216,620,1
2217,174,1
2218,423,1
2219,1522,1
2220,7537,1
2221,7626,1
2222,4110,1
2223,699,1
2224,0,0
2225,0,0
2226,0,0
2227,0,0
2228,0,0
2229,0,0
2230,0,0
2231,0,0
2232,0,0
2233,0,0
2234,0,0
2235,0,0
2236,0,0
2237,0,0
2238,0,0
2239,0,0
2240,644,0
2241,210,0
2242,22,0
2243,251,0
2244,26,0
2245,0,0
2246,5,0
2247,0,0
2248,38,1
2249,0,0
2250,0,0
2251,0,0
2252,0,0
2253,0,0
2254,0,0
2255,0,0
2256,0,0
2257,0,0
2258,0,0
2259,0,0
2260,264,1
2261,135,1
2262,0,0
2263,0,0
2264,0,0
2265,0,0
2266,0,0
2267,170,1
2268,230,1
2269,364,1
2270,0,0
2271,0,0
2272,48,1
2273,620,1
2274,556,1
2275,6910,1
2276,10799,1
2277,9024,1
2278,5875,1
2279,156,1
2280,0,0
2281,0,0
2282,0,0
2283,0,0
2284,0,0
2285,0,0
2286,0,0
2287,0,0
2288,0,0
2289,0,0
2290,0,0
2291,0,0
2292,0,0
2293,0,0
2294,0,0
2295,0,0
2296,93,0
2297,202,0
2298,7,0
2299,86,0
2300,0,0
2301,5,0
2302,4,0
2303,0,0
2304,0,0
2305,0,0
2306,0,0
2307,0,0
2308,0,0
2309,0,0
2310,0,0
2311,59,1
2312,0,0
2313,9,0
2314,0,0
2315,0,0
2316,7,0
2317,0,0
2318,0,0
2319,495,1
2320,0,0
2321,37,1
2322,0,0
2323,551,1
2324,140,1
2325,414,1
2326,0,0
2327,1377,1
2328,2527,1
2329,1429,1
2330,662,1
2331,9022,1
2332,10702,1
2333,5568,1
2334,996,1
2335,0,0
2336,0,0
2337,0,0
2338,0,0
2339,0,0
2340,0,0
2341,0,0
2342,0,0
2343,0,0
2344,0,0
2345,0,0
2346,0,0
2347,0,0
2348,0,0
2349,0,0
2350,0,0
2351,0,0
2352,263,0
2353,420,0
2354,22,0
2355,0,0
2356,0,0
2357,0,0
2358,0,0
2359,0,0
2360,0,0
2361,0,0
2362,0,0
2363,0,0
2364,0,0
2365,0,0
2366,0,0
2367,0,0
2368,9,0
2369,17,0
2370,41,1
2371,128,1
2372,635,1
2373,109,1
2374,88,1
2375,142,1
2376,0,0
2377,1472,1
2378,352,1
2379,83,1
2380,48,1
2381,80,1
2382,964,1
2383,1733,1
2384,1140,1
2385,284,1
2386,1331,1
2387,9656,1
2388,8905,1
2389,6380,1
2390,641,1
2391,444,1
2392,0,0
2393,0,0
2394,0,0
2395,0,0
2396,0,0
2397,0,0
2398,0,0
2399,0,0
2400,0,0
2401,0,0
2402,0,0
2403,432,0
2404,0,0
2405,0,0
2406,0,0
2407,0,0
2408,75,0
2409,458,0
2410,134,0
2411,0,0
2412,123,0
2413,85,0
2414,0,0
2415,0,0
2416,0,0
2417,0,0
2418,0,0
2419,0,0
2420,0,0
2421,0,0
2422,0,0
2423,502,1
2424,0,0
2425,0,0
2426,92,1
2427,434,1
2428,0,0
2429,0,0
2430,401,1
2431,161,1
2432,1916,1
2433,1826,1
2434,61,1
2435,774,1
2436,1551,1
2437,647,1
2438,292,1
2439,232,1
2440,964,1
2441,36,1
2442,1838,1
2443,11345,1
2444,9022,1
2445,2409,1
2446,223,1
2447,144,1
2448,683,1
2449,0,0
2450,0,0
2451,0,0
2452,0,0
2453,0,0
2454,57,1
2455,0,0
2456,284,1
2457,420,1
2458,0,0
2459,57,0
2460,0,0
2461,0,0
2462,0,0
2463,0,0
2464,883,0
2465,200,0
2466,131,0
2467,202,0
2468,48,0
2469,0,0
2470,0,0
2471,0,0
2472,0,0
2473,0,0
2474,0,0
2475,0,0
2476,255,1
2477,0,0
2478,0,0
2479,333,1
2480,0,0
2481,139,1
2482,382,1
2483,72,1
2484,0,0
2485,8,0
2486,629,1
2487,473,1
2488,3541,1
2489,4068,1
2490,2468,1
2491,769,1
2492,132,1
2493,0,0
2494,0,0
2495,0,0
2496,772,1
2497,643,1
2498,656,1
2499,6027,1
2500,5315,1
2501,4353,1
2502,650,1
2503,120,1
2504,0,0
2505,0,0
2506,0,0
2507,0,0
2508,0,0
2509,0,0
2510,982,1
2511,19,0
2512,80,1
2513,133,1
2514,0,0
2515,0,0
2516,0,0
2517,0,0
2518,0,0
2519,0,0
2520,705,0
2521,0,0
2522,248,0
2523,93,0
2524,31,0
2525,235,0
2526,28,0
2527,0,0
2528,54,1
2529,337,1
2530,8,0
2531,8,0
2532,142,0
2533,0,0
2534,0,0
2535,399,0
2536,123,1
2537,315,1
2538,14,0
2539,76,1
2540,0,0
2541,119,1
2542,409,1
2543,700,1
2544,1324,1
2545,5556,1
2546,2487,1
2547,1072,1
2548,592,1
2549,687,1
2550,168,1
2551,663,1
2552,1593,1
2553,2454,1
2554,1987,1
2555,5921,1
2556,3448,1
2557,5679,1
2558,482,1
2559,89,1
2560,0,0
2561,0,0
2562,0,0
2563,0,0
2564,0,0
2565,208,1
2566,2334,1
2567,169,1
2568,648,1
2569,0,0
2570,755,0
2571,0,0
2572,515,0
2573,283,0
2574,49,0
2575,0,0
2576,259,0
2577,437,0
2578,37,0
2579,580,0
2580,195,0
2581,318,0
2582,0,0
2583,0,0
2584,0,0
2585,0,0
2586,7,0
2587,31,0
2588,0,0
2589,24,0
2590,38,0
2591,0,0
2592,10,0
2593,40,1
2594,165,1
2595,29,1
2596,84,1
2597,521,1
2598,1672,1
2599,0,0
2600,289,1
2601,1535,1
2602,336,1
2603,463,1
2604,1248,1
2605,167,1
2606,1489,1
2607,927,1
2608,538,1
2609,241,1
2610,3364,1
2611,10409,1
2612,7015,1
2613,1164,1
2614,0,0
2615,0,0
2616,0,0
2617,378,1
2618,300,1
2619,1448,1
2620,679,1
2621,74,1
2622,149,1
2623,850,1
2624,0,0
2625,0,0
2626,104,1
2627,0,0
2628,309,0
2629,693,0
2630,778,0
2631,0,0
2632,314,0
2633,510,0
2634,481,0
2635,50,0
2636,5,0
2637,0,0
2638,0,0
2639,0,0
2640,0,0
2641,0,0
2642,0,0
2643,0,0
2644,0,0
2645,9,0
2646,41,0
2647,27,0
2648,35,0
2649,154,1
2650,654,1
2651,122,1
2652,57,1
2653,431,1
2654,1138,1
2655,0,0
2656,220,1
2657,2073,1
2658,2061,1
2659,835,1
2660,581,1
2661,1865,1
2662,2566,1
2663,1329,1
2664,1369,1
2665,2905,1
2666,6531,1
2667,8203,1
2668,6039,1
2669,552,1
2670,0,0
2671,0,0
2672,0,0
2673,0,0
2674,260,1
2675,1772,1
2676,1056,1
2677,611,1
2678,686,1
2679,1740,1
2680,201,1
2681,0,0
2682,0,0
2683,0,0
2684,0,0
2685,59,0
2686,399,0
2687,186,0
2688,107,0
2689,718,0
2690,0,0
2691,0,0
2692,0,0
2693,0,0
2694,0,0
2695,0,0
2696,0,0
2697,0,0
2698,108,0
2699,0,0
2700,0,0
2701,0,0
2702,172,0
2703,531,0
2704,700,0
2705,0,0
2706,0,0
2707,0,0
2708,0,0
2709,95,1
2710,103,1
2711,0,0
2712,174,1
2713,4972,1
2714,2611,1
2715,2956,1
2716,4896,1
2717,1798,1
2718,4929,1
2719,3791,1
2720,3343,1
2721,2020,1
2722,7702,1
2723,4721,1
2724,3266,1
2725,1837,1
2726,529,1
2727,0,0
2728,240,1
2729,0,0
2730,0,0
2731,804,1
2732,722,1
2733,0,0
2734,0,0
2735,284,1
2736,17,0
2737,0,0
2738,670,1
2739,145,0
2740,645,0
2741,570,0
2742,2379,0
2743,2440,0
2744,570,0
2745,203,0
2746,0,0
2747,307,0
2748,218,0
2749,0,0
2750,46,0
2751,0,0
2752,0,0
2753,0,0
2754,0,0
2755,0,0
2756,472,0
2757,122,0
2758,100,0
2759,117,0
2760,124,0
2761,144,1
2762,0,0
2763,0,0
2764,0,0
2765,0,0
2766,0,0
2767,27,1
2768,1282,1
2769,8202,1
2770,7689,1
2771,7308,1
2772,6434,1
2773,5027,1
2774,3331,1
2775,1228,1
2776,1315,1
2777,3456,1
2778,7091,1
2779,1304,1
2780,701,1
2781,805,1
2782,918,1
2783,0,0
2784,0,0
2785,0,0
2786,353,1
2787,360,1
2788,0,0
2789,0,0
2790,0,0
2791,0,0
2792,0,0
2793,0,0
2794,50,1
2795,96,0
2796,704,0
2797,175,0
2798,1191,0
2799,1217,0
2800,1100,0
2801,93,0
2802,0,0
2803,314,0
2804,128,0
2805,0,0
2806,856,0
2807,97,0
2808,484,0
2809,0,0
2810,0,0
2811,0,0
2812,657,0
2813,117,0
2814,418,0
2815,518,0
2816,114,1
2817,0,0
2818,239,1
2819,93,1
2820,0,0
2821,0,0
2822,39,1
2823,117,1
2824,4959,1
2825,9195,1
2826,8573,1
2827,7034,1
2828,4867,1
2829,9214,1
2830,4612,1
2831,1274,1
2832,1416,1
2833,3123,1
2834,6169,1
2835,645,1
2836,973,1
2837,0,0
2838,0,0
2839,0,0
2840,241,1
2841,0,0
2842,149,1
2843,0,0
2844,0,0
2845,0,0
2846,168,1
2847,699,1
2848,0,0
2849,916,1
2850,463,1
2851,643,0
2852,2362,0
2853,394,0
2854,2332,0
2855,0,0
2856,1093,0
2857,59,0
2858,208,0
2859,142,0
2860,277,0
2861,38,0
2862,94,0
2863,37,0
2864,318,0
2865,987,0
2866,201,0
2867,347,0
2868,367,0
2869,50,0
2870,372,0
2871,333,0
2872,298,1
2873,0,0
2874,298,1
2875,45,1
2876,0,0
2877,421,1
2878,1729,1
2879,1275,1
2880,7130,1
2881,8542,1
2882,11325,1
2883,10582,1
2884,6329,1
2885,7002,1
2886,5727,1
2887,2829,1
2888,2074,1
2889,3510,1
2890,3183,1
2891,315,1
2892,188,1
2893,0,0
2894,0,0
2895,0,0
2896,386,1
2897,589,1
2898,0,0
2899,0,0
2900,0,0
2901,0,0
2902,0,0
2903,695,1
2904,487,1
2905,0,0
2906,301,0
2907,2724,0
2908,467,0
2909,300,0
2910,56,0
2911,0,0
2912,603,0
2913,180,0
2914,780,0
2915,339,0
2916,207,0
2917,160,0
2918,481,0
2919,0,0
2920,135,0
2921,141,0
2922,26,0
2923,29,0
2924,186,0
2925,1221,0
2926,185,0
2927,404,0
2928,0,0
2929,28,1
2930,266,1
2931,61,1
2932,708,1
2933,1685,1
2934,3819,1
2935,2249,1
2936,3553,1
2937,10637,1
2938,12298,1
2939,8907,1
2940,120,1
2941,213,1
2942,2933,1
2943,2705,1
2944,2945,1
2945,5369,1
2946,2259,1
2947,1497,1
2948,1128,1
2949,64,1
2950,0,0
2951,0,0
2952,15,0
2953,127,1
2954,0,0
2955,520,1
2956,0,0
2957,40,1
2958,912,1
2959,770,1
2960,476,1
2961,0,0
2962,301,0
2963,802,0
2964,965,0
2965,474,0
2966,0,0
2967,0,0
2968,43,0
2969,287,0
2970,296,0
2971,257,0
2972,0,0
2973,0,0
2974,112,0
2975,0,0
2976,0,0
2977,0,0
2978,0,0
2979,178,0
2980,178,0
2981,358,0
2982,101,0
2983,269,0
2984,0,0
2985,79,1
2986,401,1
2987,154,1
2988,728,1
2989,1133,1
2990,6486,1
2991,4891,1
2992,2571,1
2993,10248,1
2994,11193,1
2995,7551,1
2996,3856,1
2997,1353,1
2998,2101,1
2999,4419,1
3000,4658,1
3001,8711,1
3002,3106,1
3003,2075,1
3004,1039,1
3005,837,1
3006,115,1
3007,0,0
3008,324,1
3009,0,0
3010,0,0
3011,1185,1
3012,0,0
3013,150,1
3014,1309,1
3015,686,1
3016,0,0
3017,249,1
3018,789,0
3019,61,0
3020,766,0
3021,0,0
3022,0,0
3023,0,0
3024,1216,0
3025,375,0
3026,282,0
3027,922,0
3028,487,0
3029,0,0
3030,724,0
3031,326,0
3032,295,0
3033,359,0
3034,161,0
3035,160,0
3036,0,0
3037,0,0
3038,0,0
3039,121,0
3040,564,1
3041,1183,1
3042,104,1
3043,9,0
3044,1229,1
3045,1501,1
3046,6120,1
3047,5374,1
3048,3368,1
3049,10791,1
3050,9893,1
3051,6639,1
3052,4265,1
3053,1244,1
3054,1768,1
3055,4099,1
3056,7455,1
3057,9053,1
3058,5444,1
3059,2894,1
3060,1391,1
3061,2503,1
3062,1909,1
3063,1050,1
3064,2247,1
3065,275,1
3066,0,0
3067,17,0
3068,904,1
3069,174,1
3070,199,1
3071,217,0
3072,0,0
3073,1180,1
3074,572,0
3075,143,0
3076,0,0
3077,0,0
3078,0,0
3079,0,0
3080,1442,0
3081,938,0
3082,260,0
3083,788,0
3084,461,0
3085,312,0
3086,213,0
3087,0,0
3088,0,0
3089,74,0
3090,0,0
3091,50,0
3092,0,0
3093,0,0
3094,0,0
3095,148,0
3096,274,1
3097,80,1
3098,146,1
3099,271,1
3100,1094,1
3101,1840,1
3102,6561,1
3103,7995,1
3104,10282,1
3105,10712,1
3106,6640,1
3107,6340,1
3108,2169,1
3109,402,1
3110,1793,1
3111,2194,1
3112,11329,1
3113,8937,1
3114,5279,1
3115,2958,1
3116,331,1
3117,1786,1
3118,1373,1
3119,721,1
3120,4523,1
3121,1023,1
3122,0,0
3123,73,1
3124,771,1
3125,293,0
3126,706,0
3127,1077,0
3128,472,0
3129,982,0
3130,516,0
3131,681,0
3132,331,0
3133,0,0
3134,0,0
3135,0,0
3136,3283,0
3137,924,0
3138,0,0
3139,297,0
3140,168,0
3141,65,0
3142,67,0
3143,271,0
3144,0,0
3145,405,0
3146,91,0
3147,312,0
3148,0,0
3149,0,0
3150,171,0
3151,0,0
3152,90,1
3153,322,1
3154,428,1
3155,562,1
3156,877,1
3157,4564,1
3158,7661,1
3159,12489,1
3160,17588,1
3161,4683,1
3162,35,1
3163,2524,1
3164,1561,1
3165,1286,1
3166,1129,1
3167,1727,1
3168,6867,1
3169,5507,1
3170,1536,1
3171,2471,1
3172,1488,1
3173,1868,1
3174,311,1
3175,1877,1
3176,1789,1
3177,512,1
3178,108,1
3179,1560,1
3180,1402,0
3181,936,0
3182,994,0
3183,604,0
3184,889,0
3185,547,0
3186,212,0
3187,493,0
3188,0,0
3189,0,0
3190,21,0
3191,10,0
3192,4980,0
3193,1473,0
3194,651,0
3195,364,0
3196,78,0
3197,116,0
3198,0,0
3199,0,0
3200,577,0
3201,0,0
3202,0,0
3203,148,0
3204,457,0
3205,37,0
3206,0,0
3207,221,0
3208,67,1
3209,126,1
3210,25,1
3211,1209,1
3212,1251,1
3213,3499,1
3214,6744,1
3215,9880,1
3216,15711,1
3217,15470,1
3218,8571,1
3219,9902,1
3220,7487,1
3221,1909,1
3222,1086,1
3223,2206,1
3224,6130,1
3225,2715,1
3226,2756,1
3227,1395,1
3228,241,1
3229,17,0
3230,177,1
3231,0,0
3232,0,0
3233,400,1
3234,398,0
3235,435,0
3236,1129,0
3237,1948,0
3238,1929,0
3239,32,0
3240,0,0
3241,0,0
3242,0,0
3243,0,0
3244,0,0
3245,0,0
3246,0,0
3247,0,0
3248,2433,0
3249,500,0
3250,129,0
3251,324,0
3252,263,0
3253,0,0
3254,59,0
3255,126,1
3256,296,1
3257,19,0
3258,26,1
3259,288,1
3260,0,0
3261,134,1
3262,74,1
3263,0,0
3264,0,0
3265,47,1
3266,251,1
3267,1090,1
3268,1644,1
3269,3777,1
3270,6668,1
3271,12616,1
3272,12756,1
3273,10402,1
3274,11152,1
3275,8949,1
3276,8262,1
3277,4555,1
3278,1250,1
3279,875,1
3280,4679,1
3281,3630,1
3282,2280,1
3283,2996,1
3284,1964,1
3285,624,1
3286,2092,1
3287,624,1
3288,686,1
3289,546,1
3290,139,0
3291,286,0
3292,683,0
3293,2576,0
3294,1682,0
3295,0,0
3296,0,0
3297,359,0
3298,264,0
3299,0,0
3300,0,0
3301,0,0
3302,0,0
3303,0,0
3304,134,0
3305,0,0
3306,0,0
3307,211,0
3308,0,0
3309,0,0
3310,280,0
3311,373,1
3312,95,1
3313,468,1
3314,39,1
3315,409,1
3316,0,0
3317,0,0
3318,0,0
3319,845,1
3320,308,1
3321,348,1
3322,311,1
3323,657,1
3324,1605,1
3325,7624,1
3326,15886,1
3327,11451,1
3328,11648,1
3329,10637,1
3330,9366,1
3331,3895,1
3332,7107,1
3333,2763,1
3334,1204,1
3335,753,1
3336,931,1
3337,551,1
3338,330,1
3339,3492,1
3340,5434,1
3341,2080,0
3342,619,0
3343,60,0
3344,717,0
3345,589,0
3346,412,0
3347,459,0
3348,964,0
3349,1823,0
3350,1290,0
3351,63,0
3352,27,0
3353,396,0
3354,154,0
3355,0,0
3356,0,0
3357,0,0
3358,0,0
3359,0,0
3360,113,0
3361,0,0
3362,0,0
3363,242,0
3364,384,0
3365,296,0
3366,61,0
3367,125,1
3368,48,1
3369,76,1
3370,0,0
3371,0,0
3372,183,1
3373,23,1
3374,0,0
3375,32,1
3376,48,1
3377,397,1
3378,872,1
3379,1546,1
3380,1942,1
3381,8939,1
3382,15486,1
3383,7936,1
3384,7477,1
3385,7938,1
3386,8496,1
3387,4054,1
3388,7716,1
3389,4161,1
3390,657,1
3391,517,0
3392,342,1
3393,1947,1
3394,167,1
3395,1967,1
3396,4230,0
3397,1620,0
3398,39,0
3399,0,0
3400,0,0
3401,0,0
3402,90,0
3403,39,0
3404,1304,0
3405,1181,0
3406,695,0
3407,1035,0
3408,384,0
3409,604,0
3410,56,0
3411,0,0
3412,0,0
3413,0,0
3414,0,0
3415,0,0
3416,151,0
3417,151,0
3418,353,0
3419,169,0
3420,40,0
3421,0,0
3422,0,0
3423,51,1
3424,82,1
3425,0,0
3426,46,1
3427,0,0
3428,149,1
3429,0,0
3430,0,0
3431,143,1
3432,18,0
3433,284,1
3434,1535,1
3435,1961,1
3436,6032,1
3437,11931,1
3438,8756,1
3439,1383,1
3440,4704,1
3441,1204,1
3442,4617,1
3443,4040,1
3444,3570,1
3445,2431,1
3446,423,1
3447,130,0
3448,907,0
3449,1012,0
3450,368,0
3451,1361,0
3452,4480,0
3453,3754,0
3454,302,0
3455,598,0
3456,0,0
3457,0,0
3458,241,0
3459,35,0
3460,338,0
3461,114,0
3462,9,0
3463,87,0
3464,170,0
3465,1498,0
3466,59,0
3467,76,0
3468,0,0
3469,0,0
3470,0,0
3471,0,0
3472,557,0
3473,0,0
3474,461,0
3475,73,0
3476,320,0
3477,24,1
3478,27,1
3479,223,1
3480,532,1
3481,506,1
3482,1022,1
3483,150,1
3484,20,0
3485,192,1
3486,9,0
3487,0,0
3488,1070,1
3489,1355,1
3490,1544,1
3491,595,1
3492,3043,1
3493,4097,1
3494,4511,1
3495,3963,1
3496,2569,1
3497,1772,1
3498,500,1
3499,136,1
3500,1613,1
3501,656,1
3502,2059,1
3503,181,1
3504,379,0
3505,150,0
3506,190,0
3507,2955,0
3508,4072,0
3509,3717,0
3510,1107,0
3511,400,0
3512,160,0
3513,276,0
3514,1098,0
3515,790,0
3516,498,0
3517,0,0
3518,0,0
3519,0,0
3520,428,0
3521,2295,0
3522,0,0
3523,0,0
3524,0,0
3525,0,0
3526,0,0
3527,0,0
3528,68,0
3529,0,0
3530,0,0
3531,459,0
3532,1221,0
3533,98,1
3534,0,0
3535,587,1
3536,377,1
3537,327,1
3538,1007,1
3539,0,0
3540,12,0
3541,110,1
3542,42,1
3543,1075,1
3544,1680,1
3545,1005,1
3546,13,0
3547,810,1
3548,641,1
3549,1410,1
3550,91,1
3551,1961,1
3552,1844,1
3553,2608,1
3554,1073,1
3555,1807,1
3556,2716,1
3557,930,1
3558,1396,1
3559,729,1
3560,1308,0
3561,67,0
3562,56,0
3563,2096,0
3564,4038,0
3565,4017,0
3566,1825,0
3567,1574,0
3568,89,0
3569,0,0
3570,55,0
3571,435,0
3572,907,0
3573,43,0
3574,0,0
3575,104,0
3576,385,0
3577,1287,0
3578,0,0
3579,0,0
3580,0,0
3581,0,0
3582,0,0
3583,0,0
3584,860,0
3585,657,0
3586,750,0
3587,1643,0
3588,650,0
3589,0,0
3590,219,1
3591,370,1
3592,88,1
3593,94,1
3594,97,1
3595,13,0
3596,0,0
3597,0,0
3598,421,1
3599,670,1
3600,1093,1
3601,419,1
3602,857,1
3603,498,1
3604,164,1
3605,607,1
3606,402,1
3607,728,1
3608,1695,1
3609,231,1
3610,245,1
3611,1079,1
3612,302,1
3613,90,1
3614,259,1
3615,324,1
3616,2803,1
3617,491,0
3618,175,0
3619,1269,0
3620,4089,0
3621,4519,0
3622,2869,0
3623,1083,0
3624,306,0
3625,109,0
3626,0,0
3627,227,0
3628,463,0
3629,0,0
3630,221,0
3631,776,0
3632,581,0
3633,1299,0
3634,386,0
3635,0,0
3636,49,0
3637,0,0
3638,0,0
3639,0,0
3640,2287,0
3641,1153,0
3642,218,0
3643,456,0
3644,390,0
3645,0,0
3646,0,0
3647,0,0
3648,105,1
3649,50,1
3650,37,1
3651,13,0
3652,16,0
3653,0,0
3654,108,1
3655,21,1
3656,458,1
3657,12,0
3658,755,1
3659,1471,1
3660,333,1
3661,279,1
3662,622,1
3663,164,1
3664,844,1
3665,989,1
3666,390,1
3667,284,1
3668,867,1
3669,245,1
3670,857,1
3671,139,1
3672,739,1
3673,1010,0
3674,694,0
3675,1510,0
3676,4286,0
3677,4948,0
3678,3382,0
3679,1822,0
3680,326,0
3681,17,0
3682,0,0
3683,190,0
3684,19,0
3685,0,0
3686,116,0
3687,516,0
3688,103,0
3689,78,0
3690,25,0
3691,0,0
3692,0,0
3693,0,0
3694,0,0
3695,0,0
3696,382,0
3697,0,0
3698,0,0
3699,0,0
3700,196,1
3701,0,0
3702,0,0
3703,0,0
3704,84,1
3705,0,0
3706,14,0
3707,172,1
3708,0,0
3709,0,0
3710,8,0
3711,17,0
3712,173,1
3713,24,1
3714,488,1
3715,1688,1
3716,195,1
3717,546,1
3718,67,1
3719,15,0
3720,320,1
3721,72,1
3722,12,0
3723,493,1
3724,141,1
3725,724,1
3726,616,1
3727,1043,1
3728,1464,1
3729,1025,0
3730,341,0
3731,1732,0
3732,4159,0
3733,4519,0
3734,4972,0
3735,3288,0
3736,1850,0
3737,662,0
3738,544,0
3739,396,0
3740,260,0
3741,22,0
3742,0,0
3743,0,0
3744,473,0
3745,397,0
3746,0,0
3747,0,0
3748,0,0
3749,0,0
3750,0,0
3751,0,0
3752,1071,0
3753,220,1
3754,687,1
3755,67,1
3756,117,1
3757,0,0
3758,119,1
3759,0,0
3760,248,1
3761,186,1
3762,93,1
3763,235,1
3764,0,0
3765,175,1
3766,390,1
3767,19,0
3768,11,0
3769,35,1
3770,106,1
3771,744,1
3772,723,1
3773,341,1
3774,67,1
3775,361,1
3776,139,1
3777,602,1
3778,464,1
3779,839,1
3780,1239,1
3781,865,1
3782,1328,1
3783,842,1
3784,809,1
3785,669,0
3786,95,0
3787,141,0
3788,2324,0
3789,4874,0
3790,4419,0
3791,3241,0
3792,760,0
3793,903,0
3794,605,0
3795,250,0
3796,79,0
3797,55,0
3798,651,0
3799,138,0
3800,1200,0
3801,243,0
3802,0,0
3803,0,0
3804,0,0
3805,0,0
3806,0,0
3807,0,0
3808,1101,0
3809,113,0
3810,0,0
3811,41,1
3812,96,1
3813,44,1
3814,279,1
3815,45,1
3816,24,1
3817,102,1
3818,121,1
3819,331,1
3820,0,0
3821,0,0
3822,0,0
3823,48,1
3824,159,1
3825,0,0
3826,42,1
3827,67,1
3828,221,1
3829,125,1
3830,0,0
3831,13,0
3832,16,0
3833,766,1
3834,1623,1
3835,177,1
3836,272,1
3837,824,1
3838,3113,1
3839,347,1
3840,1081,1
3841,784,0
3842,697,0
3843,588,0
3844,1269,0
3845,5093,0
3846,3865,0
3847,3333,0
3848,1230,0
3849,1239,0
3850,1044,0
3851,295,0
3852,92,0
3853,210,0
3854,747,0
3855,1114,0
3856,1147,0
3857,105,0
3858,0,0
3859,0,0
3860,0,0
3861,0,0
3862,0,0
3863,0,0
3864,1266,0
3865,680,0
3866,44,0
3867,81,1
3868,0,0
3869,0,0
3870,0,0
3871,7,0
3872,33,1
3873,292,1
3874,0,0
3875,72,1
3876,14,0
3877,19,0
3878,0,0
3879,0,0
3880,0,0
3881,11,0
3882,0,0
3883,0,0
3884,366,1
3885,348,1
3886,333,1
3887,0,0
3888,154,1
3889,578,1
3890,856,1
3891,196,1
3892,458,1
3893,1601,1
3894,4284,1
3895,1439,1
3896,1604,1
3897,1238,0
3898,1261,0
3899,1174,0
3900,835,0
3901,4084,0
3902,5008,0
3903,3523,0
3904,1798,0
3905,1354,0
3906,1032,0
3907,239,0
3908,241,0
3909,898,0
3910,424,0
3911,1269,0
3912,545,0
3913,58,0
3914,0,0
3915,0,0
3916,0,0
3917,0,0
3918,0,0
3919,0,0
3920,409,0
3921,390,0
3922,725,0
3923,7,0
3924,242,1
3925,0,0
3926,77,1
3927,6,0
3928,25,1
3929,16,0
3930,31,1
3931,251,1
3932,200,1
3933,161,1
3934,10,0
3935,0,0
3936,0,0
3937,0,0
3938,0,0
3939,84,1
3940,269,1
3941,77,1
3942,537,1
3943,0,0
3944,55,1
3945,1009,1
3946,219,1
3947,63,1
3948,374,1
3949,164,1
3950,4569,1
3951,3385,1
3952,3209,1
3953,2071,0
3954,1481,0
3955,992,0
3956,1014,0
3957,2718,0
3958,5537,0
3959,4703,0
3960,1063,0
3961,1354,0
3962,1026,0
3963,724,0
3964,252,0
3965,459,0
3966,431,0
3967,1463,0
3968,120,0
3969,0,0
3970,0,0
3971,0,0
3972,197,0
3973,0,0
3974,0,0
3975,0,0
3976,457,0
3977,49,0
3978,396,1
3979,20,0
3980,103,1
3981,0,0
3982,259,1
3983,162,1
3984,97,1
3985,326,1
3986,123,1
3987,103,1
3988,156,1
3989,359,1
3990,0,0
3991,261,1
3992,316,1
3993,0,0
3994,37,1
3995,642,1
3996,0,0
3997,2377,1
3998,2874,1
3999,71,1
4000,0,0
4001,365,1
4002,326,1
4003,58,1
4004,11,0
4005,54,1
4006,3015,1
4007,3853,1
4008,2774,1
4009,2206,0
4010,1885,0
4011,1187,0
4012,1989,0
4013,3452,0
4014,4380,0
4015,5598,0
4016,3145,0
4017,2705,0
4018,1256,0
