Grid_number,school,primary_school,bus_station,taxi_stand,train_station,bank,local_government_office,police,doctor,hospital,department_store,supermarket
1628,None,None,None,None,None,None,None,None,None,None,None,None
1629,None,None,None,None,None,None,None,None,None,None,None,None
1630,None,None,None,None,None,None,None,None,None,None,None,None
1631,None,None,None,None,None,None,None,None,None,None,None,None
1632,None,None,None,None,None,None,None,None,None,[[24.88381387 86.0268609 ]],None,None
1633,[[24.8914881 86.0283314]],None,None,None,None,None,None,None,None,None,None,None
1634,"[[24.9099308  86.0295404 ]
 [24.9007146  86.02293735]
 [24.9091478  86.0221398 ]
 [24.9088009  86.0214652 ]]",None,None,None,None,None,None,None,None,None,None,None
1635,[[24.9167161 86.0280364]],None,None,None,None,None,None,None,None,None,None,None
1636,None,None,None,None,None,None,None,None,None,None,None,None
1637,"[[24.9366781 86.0280139]
 [24.9307459 86.0248527]]",None,None,None,None,None,None,None,None,None,None,None
1638,[[24.9485127 86.0237918]],None,None,None,None,None,None,None,None,None,None,None
1639,"[[24.9534328 86.0222169]
 [24.9567101 86.0290432]
 [24.9557371 86.0276444]]",None,None,None,None,None,None,None,None,None,None,None
1640,"[[24.9617586 86.020448 ]
 [24.9659949 86.0218173]
 [24.965692  86.0299999]
 [24.9666767 86.0277408]]",None,None,None,None,None,None,None,None,None,None,None
1641,"[[24.9739326 86.0206473]
 [24.9737261 86.0206868]]",None,None,None,None,None,None,None,None,None,None,None
1642,"[[24.9899175 86.0207342]
 [24.9882631 86.0257059]]",None,None,None,None,None,None,None,None,None,None,None
1643,"[[24.9911281 86.0253592]
 [24.9911958 86.0250706]]",None,None,None,None,None,None,None,None,None,None,None
1644,None,None,None,None,None,None,None,None,None,None,None,None
1645,None,None,None,None,None,None,None,None,None,None,None,None
1646,[[25.0289615 86.0290804]],None,None,None,None,None,None,None,None,None,None,None
1647,[[25.0384592 86.0268186]],None,None,None,None,None,None,None,None,None,None,None
1648,None,None,None,None,None,None,None,None,None,None,None,None
1649,None,None,None,None,None,None,None,None,None,None,None,None
1650,None,None,None,None,None,None,None,None,None,None,None,None
1651,"[[25.0731698 86.0219045]
 [25.0784659 86.0263147]]",None,None,None,None,None,None,None,None,None,None,None
1652,None,None,None,None,None,None,None,None,None,None,None,None
1653,None,None,None,None,None,None,None,None,None,None,None,None
1654,None,None,None,None,None,None,None,None,None,None,None,None
1655,[[25.1140342 86.0202084]],None,None,None,None,None,None,None,None,None,None,None
1656,"[[25.1262826 86.029535 ]
 [25.1266869 86.0296256]]",None,None,None,None,None,None,None,None,None,None,None
1657,[[25.1317267  86.02341915]],None,None,None,None,None,None,None,None,None,None,None
1658,None,None,None,None,None,None,None,None,None,None,None,None
1659,None,None,None,None,None,None,None,None,None,None,None,None
1660,None,None,None,None,None,None,None,None,None,None,None,None
1661,None,None,None,None,None,None,None,None,None,None,None,None
1662,[[24.3947499 86.0304166]],None,None,None,None,None,None,None,None,None,None,None
1663,None,None,None,None,None,None,None,None,None,None,None,None
1664,"[[24.4179153 86.037005 ]
 [24.4131126 86.037003 ]
 [24.4162304 86.0392148]
 [24.4110575 86.0368893]
 [24.415699  86.0395212]]",None,None,None,None,None,None,None,None,None,None,None
1665,"[[24.4245155 86.0387994]
 [24.4245591 86.0393834]
 [24.4257338 86.0395705]
 [24.4296383 86.0385525]]",None,None,None,None,None,None,None,None,None,None,None
1666,None,None,None,None,None,None,None,None,None,None,None,[[24.4323552 86.0385121]]
1667,[[24.4486681 86.0325629]],None,None,None,None,None,None,None,None,None,None,None
1668,"[[24.4570092 86.0353913]
 [24.4539863 86.0357338]]",None,None,None,None,[[24.453777  86.0371807]],None,None,None,None,None,None
1669,[[24.4665935 86.037663 ]],None,None,None,None,None,None,None,None,[[24.4665935 86.037663 ]],None,None
1670,None,None,None,None,None,None,None,None,None,None,None,None
1671,None,None,None,None,None,None,None,None,None,None,None,None
1672,None,None,None,None,None,None,None,None,None,None,None,None
1673,None,None,None,None,None,None,None,None,None,None,None,None
1674,None,None,None,None,None,None,None,None,None,None,None,None
1675,None,None,None,None,None,None,None,None,None,None,None,None
1676,[[24.5386173 86.0323451]],None,None,None,None,None,None,None,None,None,None,None
1677,[[24.5435506 86.0325629]],None,None,None,None,None,None,None,None,None,None,None
1678,None,None,None,None,None,None,None,None,None,None,None,None
1679,None,None,None,None,None,None,None,None,None,None,None,None
1680,None,None,None,None,None,None,None,None,None,None,None,None
1681,None,None,None,None,None,None,None,None,None,None,None,None
1682,None,None,None,None,None,None,None,None,None,None,None,None
1683,None,None,None,None,None,None,None,None,None,None,None,None
1684,None,None,None,None,None,None,None,None,None,None,None,None
1685,[[24.6254888 86.0347154]],None,None,None,None,None,None,None,None,None,None,None
1686,None,None,None,None,None,None,None,None,None,None,None,None
1687,None,None,None,None,None,None,None,None,None,None,None,None
1688,None,None,None,None,None,None,None,None,None,None,None,None
1689,None,None,None,None,None,None,None,None,None,None,None,None
1690,None,None,None,None,None,None,None,None,None,None,None,None
1691,None,None,None,None,None,None,None,None,None,None,None,None
1692,None,None,None,None,None,None,None,None,None,None,None,None
1693,None,None,None,None,None,None,None,None,None,None,None,None
1694,None,None,None,None,None,None,None,None,None,None,None,None
1695,None,None,None,None,None,None,None,None,None,None,None,None
1696,None,None,None,None,None,None,None,None,None,None,None,None
1697,None,None,None,None,None,None,None,None,None,None,None,None
1698,None,None,None,None,None,None,None,None,None,None,None,None
1699,None,None,None,None,None,None,None,None,None,None,None,None
1700,None,None,None,None,None,None,None,None,None,None,None,None
1701,None,None,None,None,None,None,None,None,None,None,None,None
1702,None,None,None,None,None,None,None,None,None,None,None,None
1703,"[[24.8043668 86.0353678]
 [24.8028352 86.0382677]]",None,None,None,None,None,None,None,None,None,None,None
1704,None,None,None,None,None,None,None,None,None,None,None,None
1705,None,None,None,None,None,None,None,None,None,None,None,None
1706,None,None,None,None,None,None,None,None,None,None,None,None
1707,None,None,None,None,None,None,None,None,None,None,None,None
1708,None,None,None,None,None,None,None,None,None,None,None,None
1709,None,None,None,None,None,None,None,None,None,None,None,None
1710,None,None,None,None,None,None,None,None,None,None,None,None
1711,None,None,None,None,None,None,None,None,None,None,None,None
1712,None,None,None,None,None,None,None,None,None,None,None,None
1713,None,None,None,None,None,None,None,None,None,None,None,None
1714,"[[24.91713305 86.0338355 ]
 [24.9150461  86.0310549 ]
 [24.91651125 86.03183225]
 [24.9138885  86.0300126 ]
 [24.9135291  86.0302448 ]
 [24.9154116  86.0353007 ]
 [24.9145608  86.0392631 ]]",None,None,None,None,None,None,None,None,"[[24.91935   86.03539  ]
 [24.9198355 86.0353953]]",None,None
1715,"[[24.9273896 86.0308044]
 [24.9223146 86.0310547]
 [24.9227099 86.0318827]]",None,None,None,None,None,None,None,[[24.9284127 86.0312785]],None,None,None
1716,[[24.9339775 86.0319652]],None,None,None,None,None,None,None,None,None,None,None
1717,"[[24.9468747 86.0335267]
 [24.9425902 86.0337961]
 [24.9482055 86.0340166]
 [24.9488263 86.032904 ]
 [24.9488632 86.0329441]
 [24.9498062 86.0380393]]",None,None,None,None,None,None,None,None,"[[24.9476913 86.0328211]
 [24.949356  86.0321046]]",None,None
1718,"[[24.9551561  86.0355318 ]
 [24.9550665  86.0371902 ]
 [24.9599923  86.034077  ]
 [24.957645   86.0346546 ]
 [24.958493   86.035182  ]
 [24.9554905  86.0350432 ]
 [24.9513139  86.0332181 ]
 [24.9554687  86.0376706 ]
 [24.9514     86.0337383 ]
 [24.9515782  86.0346748 ]
 [24.9554852  86.035113  ]
 [24.9569178  86.0357113 ]
 [24.9576859  86.0360277 ]
 [24.9528144  86.0328036 ]
 [24.95689945 86.0362795 ]
 [24.956774   86.0365978 ]
 [24.9544388  86.0357085 ]
 [24.955629   86.0367229 ]
 [24.9533983  86.0353757 ]
 [24.9528825  86.0355422 ]
 [24.955012   86.0372039 ]]","[[24.9569412 86.0362905]
 [24.9544388 86.0357085]
 [24.9514    86.0337383]
 [24.9529502 86.0389778]]",None,None,None,"[[24.9556347 86.0341186]
 [24.9554905 86.0350432]
 [24.9565513 86.0366369]
 [24.9513772 86.0327098]]",None,[[24.9532419 86.0326884]],"[[24.9573926 86.0343458]
 [24.9554903 86.0350432]
 [24.9580511 86.0367086]
 [24.9500083 86.0350815]]","[[24.958768  86.034352 ]
 [24.959023  86.034701 ]
 [24.9535169 86.0333237]
 [24.9575695 86.0360405]
 [24.9573762 86.0365044]
 [24.957052  86.036528 ]
 [24.9567162 86.036481 ]
 [24.9567931 86.0365038]
 [24.9589807 86.0343161]]",None,[[24.9574564 86.0347902]]
1719,"[[24.9603644 86.0372367]
 [24.9600246 86.0323514]
 [24.9604939 86.0337981]
 [24.9600148 86.0343556]
 [24.9607152 86.0340133]
 [24.9620401 86.0323007]
 [24.9622377 86.0320821]
 [24.9617824 86.0330005]
 [24.96218   86.0323437]
 [24.9656818 86.030041 ]
 [24.9602763 86.0385506]
 [24.9663488 86.0341526]
 [24.9663289 86.0342577]
 [24.9623363 86.0335477]
 [24.9624538 86.0341156]
 [24.9602951 86.0371966]]",None,None,None,None,[[24.9618822 86.0339045]],None,None,None,"[[24.9614721 86.0332553]
 [24.964847  86.036164 ]]",None,[[24.9613939 86.0349196]]
1720,"[[24.9727733 86.0357863]
 [24.9789943 86.0398991]]",[[24.9727733 86.0357863]],None,None,None,None,None,None,None,None,None,None
1721,None,None,None,None,None,None,None,None,None,None,None,None
1722,[[24.9999704 86.037663 ]],None,None,None,None,None,None,None,None,None,None,None
1723,[[25.0006561 86.0346889]],None,None,None,None,None,None,None,None,None,None,None
1724,None,None,None,None,None,None,None,None,None,None,None,None
1725,"[[25.0244225 86.038937 ]
 [25.0249776 86.0347016]
 [25.0288449 86.0383196]
 [25.0287875 86.0383281]]",None,None,None,None,[[25.02746125 86.03268185]],None,None,None,None,None,None
1726,"[[25.0346219 86.0305563]
 [25.0346201 86.0305519]]",[[25.0346219 86.0305563]],None,None,None,[[25.0331486 86.0311705]],None,None,None,None,None,None
1727,[[25.0403741 86.0305114]],None,None,None,None,None,None,None,None,None,None,None
1728,None,None,None,None,None,None,None,None,None,None,None,None
1729,None,None,None,None,None,None,None,None,None,None,None,None
1730,None,None,None,None,None,None,None,None,None,None,None,None
1731,[[25.0872144 86.0377986]],None,None,None,None,None,None,None,None,None,None,None
1732,[[25.0968853 86.0369313]],None,None,None,None,None,None,None,None,None,None,None
1733,[[25.1034216 86.0368545]],None,None,None,None,None,None,None,None,None,None,None
1734,None,None,None,None,None,None,None,None,None,None,None,None
1735,"[[25.1212803  86.035113  ]
 [25.12735275 86.03021185]]",None,None,None,None,None,None,None,None,None,None,None
1736,"[[25.1376464 86.0363794]
 [25.1375932 86.036388 ]]",None,None,None,None,None,None,None,None,None,None,None
1737,None,None,None,None,None,None,None,None,None,None,None,None
1738,None,None,None,None,None,None,None,None,None,None,None,None
1739,"[[24.3763465 86.0465975]
 [24.3782532 86.0454654]
 [24.3757622 86.0457617]]",None,None,None,None,None,[[24.377108  86.0456833]],None,None,None,None,None
1740,None,None,None,None,None,None,None,None,None,None,None,None
1741,None,None,None,None,None,None,None,None,None,None,None,None
1742,[[24.4045507 86.0402733]],None,None,None,None,None,None,None,None,None,None,None
1743,[[24.4162465 86.0402129]],None,None,None,None,None,None,None,None,None,None,None
1744,"[[24.4200722 86.0417236]
 [24.4242958 86.0401797]
 [24.4273694 86.0490955]]",None,None,None,None,None,None,None,None,None,None,None
1745,"[[24.4380488 86.0410822]
 [24.4383725 86.0412402]]",None,None,None,None,None,None,None,None,None,None,None
1746,None,None,None,None,None,None,None,None,None,None,None,None
1747,"[[24.4533173 86.0497871]
 [24.4528161 86.0476376]
 [24.4520186 86.0496336]]",None,None,None,None,"[[24.4527996 86.0418283]
 [24.4530713 86.0463109]]",None,None,None,None,None,"[[24.4533441 86.0429803]
 [24.4548402 86.0464913]]"
1748,[[24.4659456 86.0489462]],[[24.4659456 86.0489462]],None,None,None,None,None,None,None,None,None,None
1749,None,None,None,None,None,None,None,None,None,None,None,None
1750,None,None,None,None,None,None,None,None,None,None,None,None
1751,None,None,None,None,None,None,None,None,None,None,None,None
1752,[[24.501696 86.047478]],None,None,None,None,None,None,None,None,None,None,None
1753,None,None,None,None,None,None,None,None,None,None,None,None
1754,None,None,None,None,None,None,None,None,None,None,None,None
1755,None,None,None,None,None,None,None,None,None,None,None,None
1756,None,None,None,None,None,None,None,None,None,None,None,None
1757,None,None,None,None,None,None,None,None,None,None,None,None
1758,None,None,None,None,None,None,None,None,None,None,None,None
1759,[[24.5721481 86.0491365]],None,None,None,None,None,None,None,None,None,None,None
1760,None,None,None,None,None,None,None,None,None,None,None,None
1761,None,None,None,None,None,None,None,None,None,None,None,None
1762,None,None,None,None,None,None,None,None,None,None,None,None
1763,None,None,None,None,None,None,None,None,None,None,None,None
1764,[[24.6246991 86.0494035]],None,None,None,None,None,None,None,None,None,None,None
1765,None,None,None,None,None,None,None,None,None,None,None,None
1766,None,None,None,None,None,None,None,None,None,None,None,None
1767,None,None,None,None,None,None,None,None,None,None,None,None
1768,None,None,None,None,None,None,None,None,None,None,None,None
1769,None,None,None,None,None,None,None,None,None,None,None,None
1770,None,None,None,None,None,None,None,None,None,None,None,None
1771,None,None,None,None,None,None,None,None,None,None,None,None
1772,None,None,None,None,None,None,None,None,None,None,None,None
1773,None,None,None,None,None,None,None,None,None,None,None,None
1774,None,None,None,None,None,None,None,None,None,None,None,None
1775,None,None,None,None,None,None,None,None,None,None,None,None
1776,None,None,None,None,None,None,None,None,None,None,None,None
1777,None,None,None,None,None,None,None,None,None,None,None,None
1778,None,None,None,None,None,None,None,None,None,None,None,None
1779,None,None,None,None,None,None,None,None,None,None,None,None
1780,"[[24.786624  86.0417109]
 [24.7806075 86.0466269]]",None,None,None,None,None,None,None,None,None,None,None
1781,None,None,None,None,None,None,None,None,None,None,None,None
1782,None,None,None,None,None,None,None,None,None,None,None,None
1783,None,None,None,None,None,None,None,None,None,None,None,None
1784,None,None,None,None,None,None,None,None,None,None,None,None
1785,None,None,None,None,None,None,None,None,None,None,None,None
1786,None,None,None,None,None,None,None,None,None,None,None,None
1787,None,None,None,None,None,None,None,None,None,None,None,None
1788,None,None,None,None,None,None,None,None,None,None,None,None
1789,None,None,None,None,None,None,None,None,None,None,None,None
1790,None,None,None,None,None,None,None,None,None,None,None,None
1791,None,None,None,None,None,None,None,None,None,None,None,None
1792,None,None,None,None,None,None,None,None,None,None,None,None
1793,None,None,None,None,None,None,None,None,None,None,None,None
1794,[[24.9268636 86.0446748]],None,None,None,None,None,None,None,None,None,None,None
1795,None,None,None,None,None,None,None,None,None,None,None,None
1796,None,None,None,None,None,None,None,None,None,None,None,None
1797,None,None,None,None,None,None,None,None,None,None,None,None
1798,None,None,None,None,None,None,None,None,None,None,None,None
1799,None,None,None,None,None,None,None,None,None,None,None,None
1800,"[[24.9819994 86.0408717]
 [24.9867193 86.0404157]]",None,None,None,None,None,None,None,None,None,None,None
1801,"[[24.9943325  86.04421445]
 [24.9982683  86.0400895 ]]",None,None,None,None,None,None,None,None,None,None,None
1802,None,None,None,None,None,None,None,None,None,None,None,None
1803,"[[25.0130667 86.04125  ]
 [25.0106531 86.0413264]
 [25.0169967 86.049585 ]
 [25.0165832 86.0487886]
 [25.0160533 86.0487242]
 [25.0142514 86.0483141]
 [25.0114969 86.0477467]
 [25.0136245 86.043967 ]
 [25.0137017 86.0436803]
 [25.0126    86.0435452]]",[[25.0106531 86.0413264]],None,None,None,None,None,None,[[25.0160649 86.0487973]],[[25.0166178 86.0493884]],None,[[25.0127337 86.0425243]]
1804,"[[25.0239278 86.0478618]
 [25.0239278 86.0478617]]",None,None,None,None,[[25.0239278 86.0478617]],None,None,None,"[[25.0239278 86.0478618]
 [25.0239278 86.0478617]
 [25.0299115 86.0490766]]",None,None
1805,None,None,None,None,None,None,None,None,None,None,None,None
1806,None,None,None,None,None,None,None,None,None,None,None,[[25.0426204 86.0481415]]
1807,None,None,None,None,None,None,None,None,None,None,None,None
1808,None,None,None,None,None,None,None,None,None,None,None,None
1809,None,None,None,None,None,None,None,None,None,None,None,None
1810,None,None,None,None,None,None,None,None,None,None,None,None
1811,[[25.0922296 86.0404054]],None,None,None,None,None,None,None,None,None,None,None
1812,"[[25.1097304 86.043385 ]
 [25.1074416 86.0437947]
 [25.107395  86.0435439]]",None,None,None,None,None,None,None,None,None,None,None
1813,None,None,None,None,None,None,None,None,None,None,None,None
1814,"[[25.1213225 86.0496443]
 [25.1214072 86.0489948]
 [25.1215198 86.0489348]
 [25.1202904 86.0462539]]",None,None,None,None,None,None,None,None,None,None,None
1815,None,None,None,None,None,None,None,None,None,None,None,None
1816,None,None,None,None,None,None,None,None,None,None,None,None
1817,None,None,None,None,None,None,None,None,None,None,None,None
1818,"[[24.3781623 86.0521595]
 [24.3783631 86.0524971]]",None,None,None,None,None,None,None,None,None,None,None
1819,None,None,None,None,None,None,None,None,None,None,None,None
1820,[[24.3986194 86.0567736]],None,None,None,None,None,None,None,None,None,None,None
1821,"[[24.4097706 86.0580735]
 [24.4074783 86.0565643]]",None,None,None,None,None,[[24.4053159 86.056231 ]],None,None,None,None,None
1822,"[[24.4172168 86.0583986]
 [24.4104438 86.0579262]]",None,None,None,None,None,None,None,None,None,None,"[[24.4173536 86.0583718]
 [24.4131173 86.0592613]]"
1823,None,None,None,None,None,None,None,None,None,None,None,None
1824,None,None,None,None,None,None,None,None,None,None,None,None
1825,None,None,None,None,None,None,None,None,None,None,None,None
1826,[[24.4591987 86.052026 ]],None,None,None,None,"[[24.4543227 86.0534902]
 [24.4541855 86.0534526]]",None,None,None,[[24.4549559 86.0594906]],None,None
1827,None,None,None,None,None,None,None,None,None,None,None,None
1828,None,None,None,None,None,None,None,None,None,None,None,[[24.4754519 86.0537199]]
1829,None,None,None,None,None,None,None,None,None,None,None,None
1830,None,None,None,None,None,None,None,None,None,None,None,None
1831,None,None,None,None,None,None,None,None,None,None,None,None
1832,"[[24.5173335 86.0504111]
 [24.5173475 86.0505766]]",None,None,None,None,None,None,None,None,None,None,None
1833,None,None,None,None,None,None,None,None,None,None,None,None
1834,None,None,None,None,None,None,None,None,None,None,None,None
1835,None,None,None,None,None,None,None,None,None,None,None,None
1836,None,None,None,None,None,None,None,None,None,None,None,None
1837,[[24.5686918 86.0586957]],None,None,None,None,[[24.5686918 86.0586958]],None,None,None,[[24.5686918 86.0586957]],None,None
1838,None,None,None,None,None,None,None,None,None,None,None,None
1839,"[[24.5815729 86.0595885]
 [24.5854992 86.0568976]
 [24.5881921 86.0532728]
 [24.5874312 86.0575895]
 [24.5862148 86.0593575]]",None,None,None,None,None,None,None,None,None,None,None
1840,None,None,None,None,None,None,None,None,None,None,None,None
1841,None,None,None,None,None,None,None,None,None,None,None,None
1842,"[[24.6186289 86.0511   ]
 [24.617873  86.0519137]
 [24.619806  86.0517134]
 [24.619935  86.0517203]]",None,None,None,None,[[24.6196808 86.0519493]],None,None,None,None,None,None
1843,"[[24.6287367 86.059333 ]
 [24.6208147 86.0528866]
 [24.6240573 86.050411 ]
 [24.6240574 86.0504111]
 [24.6238598 86.0527248]
 [24.6238777 86.0548554]
 [24.6244989 86.0567454]]",None,None,None,None,None,None,None,None,None,None,None
1844,None,None,None,None,None,None,None,None,None,None,None,None
1845,None,None,None,None,None,None,None,None,None,None,None,None
1846,None,None,None,None,None,None,None,None,None,None,None,[[24.6537777 86.0555418]]
1847,None,None,None,None,None,None,None,None,None,None,None,None
1848,None,None,None,None,None,None,None,None,None,None,None,None
1849,None,None,None,None,None,None,None,None,None,None,None,None
1850,None,None,None,None,None,None,None,None,None,None,None,None
1851,None,None,None,None,None,None,None,None,None,None,None,None
1852,None,None,None,None,None,None,None,None,None,None,None,None
1853,None,None,None,None,None,None,None,None,None,None,None,None
1854,None,None,None,None,None,None,None,None,None,None,None,None
1855,None,None,None,None,None,None,None,None,None,None,None,None
1856,None,None,None,None,None,None,None,None,None,None,None,None
1857,None,None,None,None,None,None,None,None,None,None,None,None
1858,None,None,None,None,None,None,None,None,None,None,None,None
1859,"[[24.7850023 86.0536655]
 [24.7853426 86.0531478]
 [24.7862795 86.0501857]]",None,None,None,None,None,None,None,None,None,None,None
1860,[[24.7922095 86.0548551]],None,None,None,None,None,None,None,None,None,None,None
1861,None,None,None,None,None,[[24.8098437 86.0504378]],None,None,None,None,None,None
1862,None,None,None,None,None,None,None,None,None,None,None,None
1863,None,None,None,None,None,None,None,None,None,None,None,None
1864,None,None,None,None,None,None,None,None,None,None,None,None
1865,None,None,None,None,None,None,None,None,None,None,None,None
1866,None,None,None,None,None,None,None,None,None,None,None,None
1867,None,None,None,None,None,None,None,None,None,None,None,None
1868,None,None,None,None,None,None,None,None,None,None,None,None
1869,None,None,None,None,None,None,None,None,None,None,None,None
1870,None,None,None,None,None,None,None,None,None,None,None,None
1871,[[24.9028965 86.056344 ]],None,None,None,None,None,None,None,None,None,None,None
1872,None,None,None,None,None,None,None,None,None,None,None,None
1873,None,None,None,None,None,None,None,None,None,None,None,None
1874,[[24.9304993 86.0582072]],None,None,None,None,None,None,None,None,None,None,None
1875,None,None,None,None,None,None,None,None,None,None,None,None
1876,"[[24.9566541 86.0572535]
 [24.9597334 86.0571943]
 [24.95589   86.0504111]]",None,None,None,None,None,None,None,None,None,None,None
1877,"[[24.9650157 86.0563973]
 [24.9650922 86.0565288]]",None,None,None,None,None,None,None,None,None,None,None
1878,[[24.9730824 86.0544008]],None,None,None,None,None,None,None,None,None,None,None
1879,None,None,None,None,None,None,None,None,None,None,None,None
1880,None,None,None,None,None,None,None,None,None,None,None,None
1881,"[[25.0066329 86.0559696]
 [25.0018222 86.0516858]]",None,None,None,None,[[25.0079527 86.058506 ]],None,None,None,None,None,None
1882,None,None,None,None,None,None,None,None,None,None,None,None
1883,"[[25.0299783 86.0517122]
 [25.0289339 86.0518953]
 [25.0284466 86.0506139]
 [25.0269004 86.0510918]
 [25.0268073 86.0515359]
 [25.0258366 86.0513909]
 [25.0246577 86.0508214]]",[[25.0269004 86.0510918]],None,None,None,"[[25.0286383 86.0517967]
 [25.0287227 86.0516898]]",[[25.0249374 86.0568463]],[[25.0269004 86.0510918]],None,"[[25.0238777 86.0515503]
 [25.0281549 86.051784 ]
 [25.028322  86.0517689]]",None,None
1884,"[[25.0343879 86.0526746]
 [25.0377475 86.0547887]
 [25.0333913 86.0517273]
 [25.0331419 86.050474 ]
 [25.0332838 86.051739 ]
 [25.03297   86.0506072]
 [25.0319017 86.0527695]
 [25.0316033 86.0530151]
 [25.0314817 86.0529806]
 [25.0323916 86.0551015]
 [25.0322859 86.0550844]]",None,None,None,None,"[[25.034827  86.053978 ]
 [25.0348637 86.0540756]
 [25.0340527 86.0538872]
 [25.0327564 86.0535971]
 [25.0315142 86.0529449]]",None,None,None,None,None,"[[25.0304012 86.0522467]
 [25.0308237 86.052315 ]]"
1885,None,None,None,None,None,None,None,None,None,None,None,None
1886,None,None,None,None,None,None,None,None,None,None,None,None
1887,[[25.061332  86.0568363]],None,None,None,None,None,None,None,None,[[25.0620342 86.0566769]],None,None
1888,None,None,None,None,None,None,None,None,None,None,None,None
1889,None,None,None,None,None,None,None,None,None,None,None,None
1890,None,None,None,None,None,[[25.0980231 86.0502038]],None,None,None,None,None,[[25.0956986 86.0509618]]
1891,"[[25.1003658 86.0522706]
 [25.1006354 86.0525129]
 [25.1007606 86.0540983]
 [25.1063205 86.0575406]]",None,None,None,None,None,None,None,None,None,None,None
1892,"[[25.1116291 86.0592073]
 [25.1119917 86.0598016]]",None,None,None,None,None,None,None,None,None,None,None
1893,[[25.1214803 86.0511623]],None,None,None,None,None,None,None,None,None,None,None
1894,"[[25.1366017 86.0532572]
 [25.1365481 86.0533354]
 [25.138129  86.0564746]
 [25.137943  86.0567464]
 [25.1377983 86.05747  ]]",None,None,None,None,None,None,None,None,None,None,None
1895,None,None,None,None,None,None,None,None,None,None,None,None
1896,[[24.3671233 86.0678477]],None,None,None,None,None,None,None,None,None,None,None
1897,[[24.3779322 86.0677151]],None,None,None,None,None,None,None,None,None,None,None
1898,None,None,None,None,None,None,None,None,None,None,None,None
1899,[[24.3978466 86.0682812]],None,None,None,None,None,None,None,None,None,None,None
1900,None,None,None,None,None,None,None,None,None,None,None,None
1901,[[24.412827 86.066715]],None,None,None,None,"[[24.4143538 86.0615043]
 [24.410879  86.069246 ]]",None,None,None,[[24.4137836 86.0619105]],None,None
1902,None,None,None,None,None,None,None,None,None,None,None,None
1903,None,None,None,None,None,None,None,None,None,None,None,None
1904,None,None,None,None,None,None,None,None,None,None,None,None
1905,"[[24.45605   86.063979 ]
 [24.4574898 86.0699403]
 [24.4557622 86.0699486]
 [24.4558516 86.0687298]
 [24.4551964 86.0684033]
 [24.4557677 86.0666492]
 [24.4557408 86.0666454]]",None,None,None,None,"[[24.4557295 86.0693762]
 [24.4558635 86.0685146]]",None,None,None,[[24.4558415 86.0691281]],None,[[24.4569378 86.0699512]]
1906,[[24.46119   86.0647511]],None,None,None,None,None,None,None,None,None,None,None
1907,None,None,None,None,None,None,None,None,None,None,None,None
1908,"[[24.4801962 86.0633359]
 [24.4823947 86.0663537]
 [24.4865324 86.0651713]]",None,None,None,None,None,None,None,None,None,None,None
1909,None,None,None,None,None,None,None,None,None,None,None,None
1910,None,None,None,None,None,None,None,None,None,None,None,None
1911,None,None,None,None,None,None,None,None,None,None,None,None
1912,[[24.5228233 86.0619917]],None,None,None,None,None,None,None,None,None,None,None
1913,None,None,None,None,None,None,None,None,None,None,None,None
1914,None,None,None,None,None,None,None,None,None,None,None,None
1915,None,None,None,None,None,None,None,None,None,None,None,None
1916,None,None,None,None,None,None,None,None,None,[[24.5692565 86.0610054]],None,None
1917,"[[24.5741663 86.0663541]
 [24.5752145 86.0645828]]",None,None,None,None,None,None,None,None,[[24.5747075 86.0666233]],None,None
1918,"[[24.5812235 86.0694098]
 [24.5815652 86.0665955]
 [24.5820552 86.0654351]
 [24.5828018 86.0651565]
 [24.5852616 86.0638489]]",None,None,None,None,None,None,None,None,"[[24.5850508 86.0611692]
 [24.5852403 86.0625252]]",None,"[[24.5847318 86.0634234]
 [24.5882983 86.0630895]]"
1919,None,None,None,None,None,None,None,None,None,None,None,None
1920,None,None,None,None,None,None,None,None,None,None,None,None
1921,None,None,None,None,None,None,None,None,None,None,None,None
1922,None,None,None,None,None,None,None,None,None,None,None,None
1923,None,None,None,None,None,None,None,None,None,None,None,None
1924,None,None,None,None,None,None,None,None,None,[[24.6406595 86.0618818]],None,None
1925,None,None,None,None,None,None,None,None,None,None,None,None
1926,None,None,None,None,None,None,None,None,None,None,None,None
1927,None,None,None,None,None,None,None,None,None,None,None,None
1928,None,None,None,None,None,None,None,None,None,None,None,None
1929,None,None,None,None,None,None,None,None,None,None,None,None
1930,None,None,None,None,None,None,None,None,None,None,None,None
1931,None,None,None,None,None,None,None,None,None,None,None,None
1932,None,None,None,None,None,None,None,None,None,None,None,None
1933,None,None,None,None,None,None,None,None,None,None,None,None
1934,None,None,None,None,None,None,None,None,None,None,None,None
1935,None,None,None,None,None,None,None,None,None,None,None,None
1936,None,None,None,None,None,None,None,None,None,None,None,None
1937,None,None,None,None,None,None,None,None,None,None,None,[[24.7726359 86.0657047]]
1938,None,None,None,None,None,None,None,None,None,None,None,None
1939,None,None,None,None,None,None,None,None,None,None,None,None
1940,None,None,None,None,None,None,None,None,None,None,None,None
1941,None,None,None,None,None,None,None,None,None,None,None,None
1942,None,None,None,None,None,None,None,None,None,None,None,None
1943,None,None,None,None,None,None,None,None,None,None,None,None
1944,None,None,None,None,None,None,None,None,None,None,None,None
1945,[[24.85991107 86.06373593]],None,None,None,None,None,None,None,None,None,None,None
1946,None,None,None,None,None,None,None,None,None,None,None,None
