Grid_Number,Connectivity
0,14.024301279085968
1,13.445197943737137
2,12.935939420119213
3,12.505061741979445
4,12.16089919436293
5,11.91097094342889
6,11.761285982832367
7,11.715687204758522
8,11.775383855506727
9,11.938796537521108
10,12.201758895304193
11,12.558018835348012
12,12.838307343333058
13,11.856698794263725
14,10.900153155541886
15,9.975882567022351
16,9.093733492254826
17,8.267200634172267
18,7.514658041690427
19,6.860497525820906
20,6.335268643114127
21,5.973080689177927
22,4.948906293630549
23,3.9312449796470776
24,2.981704706232199
25,2.1907307225292376
26,1.7835082058681178
27,2.008821599959522
28,2.7134275739053026
29,3.6280678680933915
30,4.629894814189373
31,5.672903824649299
32,6.73799761763708
33,7.816153034911099
34,8.902625843722273
35,9.994703989602328
36,11.090731763257688
37,12.189643822835883
38,13.290724746564852
39,14.393476797793484
40,15.497543245514027
41,16.602661872206955
42,17.708635693282623
43,18.815313903048406
44,19.922579117710015
45,21.03033861854986
46,22.138518206931177
47,23.247057806627392
48,24.355908260811063
49,25.46502896192533
50,26.57438607254448
51,27.683951172328978
52,28.7937002167044
53,29.903612726647445
54,31.013671151920015
55,32.12386036596322
56,33.23416726176009
57,33.53229394840092
58,32.83404840164514
59,32.159097938894135
60,31.50893960207707
61,30.885139116628405
62,30.28932502486353
63,29.723180372772156
64,29.18843163455441
65,28.68683460927633
66,28.22015711007106
67,27.7901583935107
68,27.39856544708054
69,27.047046463185165
70,26.73718206931435
71,26.47043513877019
72,26.24812025014816
73,26.07137406618332
74,25.941128031249807
75,25.85808481250609
76,25.822699812568867
77,25.835168856648753
78,25.895422817465015
79,26.003129518218422
80,26.157702792665546
81,26.358318133747044
82,26.603933977749243
83,26.893317388289653
84,27.225072745620523
85,27.59767201529147
86,28.00948525276891
87,28.081809392544784
88,28.05879083793176
89,28.07982040840742
90,28.144799366917635
91,13.207117212989482
92,12.590561474216843
93,12.045305782796794
94,11.581424980232777
95,11.209026619251597
96,10.937459071286511
97,10.77434935983097
98,10.724647188880303
99,10.789919857481475
100,10.96811486730667
101,11.25386942169847
