Grid_Number,Utilities
195,0.5203290574445596
196,0.5918357629621335
197,1.7037192124635439
198,2.3658867284976037
199,3.021285235158471
200,3.8899577353140007
201,3.281599910535993
202,2.6020146724025013
203,2.116539631497009
204,1.4752849651145068
205,1.4865147736573305
206,0.7570771954389579
207,0.9431372772011795
208,1.9179969503558336
209,2.1186195049414316
210,2.671352402273981
211,3.5009371555157385
212,4.455318230601691
213,5.469554128474488
214,6.515753713271726
215,6.9735722279319
216,6.0222454582920415
217,5.1358575930224495
218,4.354249440011997
219,3.7436353014193666
220,3.39749679446138
221,3.3976500380215553
222,3.5700906724664665
223,2.7432311126212077
224,2.185851943640088
225,2.095483052519846
226,2.532013401669402
227,3.302120040930509
228,4.227264354028796
229,5.225743327854538
230,5.30914559627977
231,4.207098865094044
232,3.1121049296433783
233,2.035577475755213
234,1.0367336016304405
235,0.6920403138212428
236,1.5348893658547156
237,2.5895392001536246
238,2.0539484117159854
239,0.9497887338271246
240,0.2415689168020807
241,1.2990284007558262
242,2.234983199107647
243,1.9476245626517201
244,2.187174831166733
245,1.2560237155967802
246,0.6525022702288636
247,0.6471286139375185
248,0.8322083430856817
249,1.2641682281189908
250,2.230814698792939
251,3.2905636994899643
252,4.376293754894592
253,5.4725631039345926
254,6.574101395068558
255,7.678641397240852
256,8.78505097258337
257,9.388322020090284
258,9.22517922604703
259,9.194570886115118
260,9.297806001107533
261,9.306735337722996
262,8.528693338901567
263,7.831651103875439
264,7.239044790428907
265,6.778321434104436
266,6.477682839677031
267,6.359871854058926
268,6.434937960062719
269,6.696397884001596
270,7.123757731216416
271,7.689406045103414
272,8.36533728914008
273,9.901499897878264
274,9.446876322316346
275,9.01756335799459
276,8.542683094502275
277,8.192147524194828
278,7.9005477004257845
279,6.8621577974754375
280,5.850865535094199
281,4.883534333205895
282,3.9922487220866425
283,3.240378733412887
284,2.7449810590342842
285,1.9035849183867155
286,1.109150589290883
287,1.1444023945927257
288,1.1415726157593336
289,1.536671287692752
290,2.4274248848834574
291,3.4490994205797567
292,2.6872956319396626
293,1.795398821263231
294,1.3031570701560213
295,0.6280273553145713
296,0.7511096238687455
297,0.3752148711223682
298,0.7833233254535595
299,1.1370430265461977
300,1.2115486494438539
301,2.0287177567099905
302,3.039145219215024
303,4.10243511968649
304,5.186174551599961
305,6.279785137148992
306,6.555886693365897
307,5.53325301086873
308,4.552690375720589
309,3.648280781536029
310,2.8923654495110833
311,2.4278520043411547
