Grid_Number,Health
0,5.032651939121711
1,3.9212929414313837
2,2.810400944095219
3,1.7008912200640938
4,0.6004754451973977
5,0.5486099889274635
6,1.6474942857227326
7,2.756875816009711
8,3.1210484922849853
9,3.3429440494879725
10,3.125869061474033
11,3.2923702715427
12,3.792256421232794
13,3.513981158949816
14,3.20399066318996
15,3.264339273257273
16,3.6768366497324596
17,4.342258253889336
18,4.562178048980907
19,4.273189517387622
20,3.2866136117929194
21,2.411715509098391
22,1.8176294018091455
23,1.8066665076070274
24,1.0316262515294174
25,0.33590927209718596
26,1.2783894929392736
27,1.6824636264788644
28,2.2970339462479292
29,3.1929466542397273
30,3.7686263418271166
31,2.6567966891003953
32,1.5451391951439575
33,0.4349758151654122
34,0.6810397414558966
35,1.792006875366142
36,2.903725967706051
37,3.3770001901406266
38,3.5111119603609784
39,3.965418795446085
40,4.646939569164771
41,4.427787647677816
42,4.107280481022906
43,4.075176616490822
44,4.337884042979182
45,4.847708066087549
46,4.849855883271247
47,3.8272306785318415
48,2.8717850771265536
49,2.0783326673175315
50,1.6925265454905565
51,1.9704537098495196
52,2.7154358439204236
53,3.383702123757227
54,3.019342084701458
55,2.961884382076166
56,2.7137660390150526
57,1.8105718688324695
58,1.2902236933875844
59,1.5887247007664373
60,2.419974685766095
61,3.414874974833869
62,3.2609543297009087
63,2.327854445394613
64,1.5411285296700479
65,1.2911616248250235
66,1.598879674742913
67,2.4004422548253266
68,2.1700098388581734
69,1.398594233671914
70,1.2946239887306488
71,1.9669517091048518
72,2.921405328214548
73,3.9589369115340425
74,5.028381067432441
75,6.113011791345831
76,7.205974776181902
77,8.303980617801498
78,9.405263315755661
79,10.508792713179696
80,8.456065853001567
81,7.498336086232513
82,6.589226086893284
83,5.751836123935072
84,5.022170763656823
85,4.453497678494934
86,4.113143077465456
87,4.058954593162378
88,4.301760199420192
89,4.796668765673619
90,5.475745035350968
91,5.157291980438467
92,4.080012359931256
93,3.0279041363597052
94,2.0402863467814005
95,1.2767911382966763
96,1.2531899939327689
97,1.9410133398991767
98,1.8072155537254686
99,2.2885335059330636
100,2.4421467818423093
101,2.1354921238803124
102,2.3726429499714086
103,3.0284327258083206
104,2.6507900854792945
105,2.223657915050365
106,2.309866492652084
107,2.863420009255512
108,3.518914179811721
109,3.590951030775344
110,3.978076180008408
111,2.8925746194942197
112,1.8389529890841019
113,0.9324004472907265
114,0.9109640077864215
115,1.1953619158012352
116,0.690970189712839
117,0.8283462724999555
118,0.8118933467768505
119,1.7621141849592583
120,2.8326285195986793
121,3.8844078334499876
122,2.818611157590887
123,1.8092473084376504
124,1.03684382273631
125,1.161712841742712
126,2.024097493911357
127,2.6943866107906027
128,2.3898004172680003
129,2.5759338281597413
130,3.167425826512597
131,3.987806398582582
132,3.546131545421414
133,3.136898478349644
134,3.0948469010919775
135,3.4334945420972263
136,4.05863947052579
137,4.5998520058207495
138,3.505059841911761
139,2.425925152923623
140,1.3991581512010232
141,0.7092506953358271
142,1.2334066230865515
143,2.2388411241511785
144,2.4239696587127924
145,2.0731974784217697
146,1.9886972849543956
147,2.4111941974392637
148,1.3143981522853663
149,0.338067875222282
150,0.9868128567988474
151,2.07513172617809
152,3.179843720719209
153,2.720316906337307
154,1.7749409254617026
155,0.8746669650272264
156,0.3052768885482752
157,0.9505433972137289
158,2.0271630631308284
159,1.809184164974723
160,0.7213885073696343
161,0.4904260958653822
162,1.55996681811417
163,2.664458206258551
164,3.7733328680822646
165,4.88360590905684
166,5.994500375991919
167,7.105724817478492
168,8.21714536483701
169,9.328691926158333
170,10.440324252657954
171,8.031949046678465
172,7.016611790367173
173,6.035423655156556
174,5.108101264654093
175,4.269885304658207
176,3.5838533245850646
177,3.1510237926072584
178,3.0800583408836317
179,3.393733928455326
180,4.002619482699401
181,4.795556028413385
182,5.462032223875766
183,4.458962842998534
184,3.521897997703633
185,2.719934489580511
186,2.2057162100754812
187,2.049866200999847
188,1.1080658124408178
189,0.8523676302869925
190,1.6425935709679877
191,1.6481539285166924
192,1.145838458229804
193,1.5434838801817274
194,2.4340504350061622
195,1.9150436238721675
196,1.2592289974974613
197,1.4059820653106605
198,2.20017630676297
199,2.5346352647181862
200,2.633833643854819
201,3.150023113539683
202,2.809194276210761
203,1.7048094077738276
204,0.6277261290983948
205,0.5954556326476411
206,0.6791929417339001
207,0.9399083504104349
208,0.6871134910143055
209,0.6672011490998823
210,1.7003094237376468
211,2.794603592426535
212,3.8989009580166547
213,3.2842290416409723
214,2.472794436769987
215,1.9789205445529037
216,2.04704738180587
217,2.633921356387397
218,1.8762408521958711
219,1.404294432724203
220,1.7019601272534695
221,2.5088156565182764
222,3.4877651905869294
223,2.7380665432487796
224,2.1823265565778587
225,2.1215447811977803
226,2.5907947762232495
227,3.375847321959106
228,4.307358235002773
229,3.4457269075467316
230,2.339388711914916
231,1.2431039820267962
232,0.3012271825001464
233,1.0531051521444705
234,1.4145728831669024
235,1.500063936732123
236,1.1948520200465897
237,1.0414895979011294
238,1.737618179664032
239,1.4573149182060978
240,0.7144075944821818
241,1.1704067599762389
242,2.168452925257986
243,3.241509914659732
244,2.4720681888567118
245,1.3643788253598723
246,0.2912050301717094
247,0.4870735915022962
248,1.0270256821044654
249,2.081030195273945
250,1.9442302346045266
251,1.0135280098244754
252,0.8644704616850858
253,1.7147132886963365
254,2.7579043632104416
255,3.8398819801754955
256,4.935201424219597
257,6.0366045840718305
258,7.1412771296269435
259,8.247905522658863
260,9.355795760391777
261,8.786845046137918
262,7.7108289218923725
263,6.64665191772427
264,5.601066239824923
265,4.586803525905458
266,3.6302138232408088
267,2.7912363702248966
268,2.208259677057451
269,2.1058687952959962
270,2.542797321753516
271,3.312071151238456
272,4.23635157382459
273,5.919120867970659
274,5.008401406284942
275,4.195835982031259
276,3.5494868184753057
277,3.0122691354357176
278,1.9044191887661803
279,0.8079120559958463
280,0.38922188446494477
281,1.4570956735612384
282,1.1967733045292808
283,0.17004379864217153
284,1.048058102542051
285,2.1542513829582677
286,1.5067101973333668
287,0.4342414372793987
288,0.7614577955181727
289,1.855783571503018
290,1.55783804645237
291,1.7146193928645128
292,2.434305289186737
293,2.4133246076032067
294,1.4620946029195705
295,0.4262099369907
296,0.8357341285529457
297,0.3246517535374972
298,0.795557568877294
299,0.20946225256595258
300,1.2779018017979178
301,2.152761519170782
302,3.0907900388828384
303,3.1776619251105345
304,2.472927391987125
305,2.1075044923157016
306,2.2788274467809932
307,2.901274914987966
308,2.356527617019796
309,1.3171549211607254
310,0.4322276787905017
311,1.0543276460331763
312,2.1235006811797335
313,3.0948702146613365
314,2.090737156829401
315,1.2794547239196485
316,1.172897796246115
317,1.8940001078624096
318,2.876046921555845
319,3.9279661021530474
320,3.6620298943861007
321,2.647646053649294
322,1.7556932000982786
323,1.275833025820782
324,1.5960378094733483
325,0.5690356575126562
326,0.7570527124952202
327,0.7063743446148343
328,0.2819985176511533
329,1.3889650394232829
330,2.1134198101480908
331,1.6890654649248815
332,1.9267078866870773
333,2.654115050518404
334,3.58459375761024
335,2.6013101174472064
336,1.5865570089456806
337,0.860450048868005
338,1.1985189856740668
339,1.7141367341224918
340,2.4927892278895145
341,2.495915520304853
342,1.8645585996564862
343,1.7878550108294997
344,2.3214509663320215
345,3.1709156279471102
346,4.146461085211637
347,5.177300012934645
348,6.236071968621671
349,6.7873097582370825
350,7.44539380641728
351,8.202015958846806
352,8.607587272833035
353,7.505936401700281
354,6.407844114163583
355,5.31551629050014
356,4.233417413371175
357,3.1720332399284366
358,2.1620890529051233
359,1.3267726211692976
360,1.148426933673019
361,1.8303839962684516
362,2.8026039755406824
363,3.851199142052389
364,6.496479665477839
365,5.6790585362713415
366,4.977150356590841
367,4.268298025673362
368,3.2347424944835366
369,2.2397506131528213
370,1.4290797478947024
371,1.2413369227532955
372,1.874147299163799
373,1.4531503099043848
374,0.8415663862804766
375,1.3332983424156795
376,2.306511930446141
377,1.683757315743711
378,0.8679737352620868
379,1.0698506633274536
380,1.5329148027050146
381,0.624665823921772
382,0.9504995146346717
383,1.972195122087936
384,1.4772594546700526
385,1.2216371375196204
386,0.4157844791880423
387,0.7208174823595888
388,1.2285504893386556
389,1.4755703671185134
390,1.1373180246710073
391,1.6978041661818997
392,2.6352320582274054
393,3.6405090023139834
394,2.6148060679797642
395,1.6897744917052882
396,1.128599154649038
397,1.423200536969462
398,2.2913152996436663
399,1.7214282974397992
400,0.9102239793816397
401,0.5962212537264377
402,1.1314816082339494
403,2.1628416057647137
404,2.8990521524512998
405,1.7881748652082383
406,0.6808066220202352
407,0.4497647237236894
408,1.5536863579632474
409,2.6642928955409975
410,3.775689911742483
411,4.110685047949153
412,3.239904794525111
413,2.5630249375262117
414,2.2614315868081496
415,1.678897528545897
416,0.7714513853725067
417,0.9189341123507669
418,1.2307810258539384
419,0.9679551591232578
420,1.669299308545432
421,2.6662793360339054
422,2.6724486289368747
423,2.8285779977962604
424,3.3663908719537603
425,4.01122844205518
426,3.0605887761944466
427,2.262148530765785
428,1.827646182713547
429,2.009011557655493
430,2.597632216096109
431,3.1687460762430373
432,3.259115917674045
433,2.8050705155343088
434,2.7546082881891927
435,3.1273271714929387
436,3.800703335661873
437,4.64579149831551
438,4.945412113660094
439,5.373884409562908
440,5.9810557770375
441,6.718651996941578
442,7.548536480091196
443,8.538745254237806
444,7.426897152919755
445,6.315084676027719
446,5.203330659568626
447,4.091682756798028
448,2.98025971247787
449,1.8694626146082585
450,0.7620336758191542
451,0.3733128993352393
452,1.4733947402515184
453,2.583657086855093
454,3.694934122061494
455,6.771732241012485
456,5.71079073145018
457,4.673624534001805
458,3.6803891184456563
459,2.7786011072975536
460,2.0901785655121787
461,1.868135709718991
462,2.2124198538669266
463,2.620308096737931
464,2.1804930199472663
465,1.830547195586297
466,2.1024077946158926
467,2.8217363995984264
468,2.315595240211069
469,1.8111035316455435
470,1.916004427659863
471,1.5079899265267305
472,0.5607316432971289
473,0.9097629752542749
474,1.759966945039766
475,0.7072659310628094
476,0.23376369140230868
477,0.09356471347914486
478,0.24931362630461995
479,1.3341678786667117
480,2.320560775979753
481,2.1215323687208794
482,2.4677234689990177
483,3.186107483869955
484,3.462296319238205
485,2.3522069492198243
486,1.2454403251271409
487,0.2054945660894216
488,0.9018839779230252
489,2.0095097874347108
490,1.525704728726371
491,0.4393453773958226
492,0.7263390819403287
493,1.8255973102003187
494,2.607689015828627
495,3.0303753999113177
496,1.9940338190773375
497,1.114463550388851
498,0.9903279582807993
499,1.7867098956030054
500,2.8065597024513216
501,3.3903937261797643
502,3.1781982006147276
503,3.343647727188669
504,3.4648552841604037
505,3.120161365478368
506,2.244723599793386
507,1.6778031533669586
508,1.7504642505805421
509,2.0893660940932812
510,1.9344138960354067
511,2.364598451122899
512,3.1485801271017095
513,3.347095723267478
514,3.773036255187245
515,4.416197604607723
516,4.417548167276832
517,3.7299181094139278
518,3.1083738610395093
519,2.8079439453868016
520,2.929159013139657
521,3.4275731985562885
522,3.9760683804888948
523,4.117858426108189
524,3.7686555261391876
525,3.731170459153026
526,4.014145435723541
527,3.830892069347185
528,3.761955088767154
529,4.012697370821568
530,4.530346161903926
531,5.236334076483204
532,6.065246477381035
533,6.973384914029435
534,7.933589448920168
535,7.477703045153807
536,6.374752273234098
537,5.275580781808747
538,4.183168769291102
539,3.1046596667035
540,2.0619856125659424
541,1.156512003179875
542,0.9466349281871694
543,1.7110165655899847
544,2.7261511357368295
545,3.7959300136763128
546,6.568701487878398
547,5.468532932638875
548,4.37432600074441
549,3.292030651913815
550,2.2389877160046208
551,1.2890029086949426
552,0.8847899930228629
553,1.5417653815700094
554,2.538521218896676
555,3.0595715854439804
556,2.820801665331881
557,3.004284933997948
558,3.545052337410765
559,3.138630825274806
560,2.787242078051825
561,2.856448062442436
562,2.03943101615804
563,1.4830701710008458
564,1.6469904961282942
565,1.8371738678566074
566,0.88200026915089
567,0.6160549459116746
568,0.09418497462694211
569,0.4689640932077137
570,1.571090957914773
571,2.589441822032908
572,3.10903462859164
573,3.354756830670505
574,3.9135089894606185
575,3.555166987970053
576,2.4868726535637844
577,1.484156732373842
578,0.8329280556994612
579,1.2476936176559394
580,2.186642972757399
581,1.9096075570472846
582,1.229525073889868
583,1.3588990301548762
584,2.156785803280445
585,3.151143561187279
586,3.4517005498562194
587,2.589785014850678
588,1.993137835486626
589,1.9264144699904837
590,2.4336000616300955
591,3.1717797478942784
592,2.488770269937473
593,2.19103409120104
594,2.42490114561287
595,3.0712412780653167
596,3.7288869939284064
597,3.0344024221059103
598,2.6426237169828672
599,2.689272088191022
600,3.0196866106200297
601,2.9145467810840033
602,2.428059479918399
