Grid_Number,Connectivity
0,8.33973521177779
1,7.733362992377879
2,7.247860675146896
3,6.908757267841436
4,6.738191970455194
5,6.748955215484
6,6.940203411691741
7,7.297760732981892
8,7.7987858966119346
9,8.417699960896691
10,9.130561057641389
11,9.917130595494696
12,10.761258044207574
13,11.65043911468976
14,12.575120272240316
15,13.528023860959115
16,14.503588201861541
17,15.497534426509212
18,16.506542257470077
19,17.52801080327072
20,18.55988280045625
21,19.60051524422
22,20.648583669014016
23,21.703010820132466
24,22.762913065037257
25,23.827559782303407
26,24.89634231322345
27,25.96875001613058
28,27.04435164037964
29,28.12278071816311
30,29.20372401630261
31,29.551241120107775
32,28.4394146113951
33,27.327598091991298
34,26.215792832842748
35,25.104000330030704
36,23.992222356929474
37,22.88046103156704
38,21.768718904618588
39,20.656999075811303
40,19.545305350041332
41,18.433642449966236
42,17.322016310422494
43,16.210434493943083
44,15.098906789726486
45,13.987446098047545
46,12.87606977246052
47,11.76480172222501
48,10.653675829487403
49,9.5427417514501
50,8.432075303770896
51,7.321798280516973
52,6.21211948784268
53,5.103429174625396
54,3.996550073266566
55,2.8935614689118454
56,1.8016231013008306
57,0.7693217548218417
58,0.6408810063279341
59,1.6439170613602803
60,2.732592264411258
61,3.834647311154063
62,4.941137708755882
63,6.0496302408797575
64,7.159194967618479
65,8.269400308118827
66,9.380018798807143
67,10.490919226387058
68,10.06022867231407
69,8.99613134337637
70,7.945150693527499
71,6.913271448888093
72,5.910506483941241
73,4.954564951130884
74,4.078504995803754
75,3.3456769620177407
76,2.8680599462204905
77,2.7804394551243403
78,3.115891759941042
79,7.547359638324747
80,6.871488413219682
81,6.320200170604974
82,5.928352980442727
83,5.728758120712842
84,5.74150083438517
85,5.965220510388631
86,6.377753626832786
87,6.945537314873392
88,7.634009270410991
89,8.413594247992341
90,9.261312027983795
91,10.160122758618956
92,11.09761912039868
93,12.064786259746658
94,13.05503146399943
95,14.063480623207875
96,15.086483673586473
97,16.12127022626138
98,17.165709407524407
99,18.218141148309442
100,19.277256444229
101,20.342011375822977
102,21.41156461570136
103,22.48523145202862
104,23.562449560496443
105,24.64275323114885
106,25.72575375013018
107,26.811124312383395
108,27.898588305800203
109,28.987910129908414
110,29.55374971527312
111,28.442021060442777
112,27.33031035513171
113,26.218619882604674
114,25.10695233047475
115,23.99531088434692
116,22.883699348744425
117,21.77212230506065
118,20.660585320480088
119,19.54909522813437
120,18.43766050853652
121,17.32629181772392
122,16.215002732449136
123,15.103810824069752
124,13.9927392436486
125,12.881819126495495
126,11.771093356619557
127,10.660622681077074
128,9.550496082500713
129,8.440849319289658
130,7.331900256793151
131,6.224021839269599
132,5.1179094043731475
133,4.01502276737744
134,2.9190206078884797
135,1.842231562946617
136,0.860125159080373
137,0.7474461736962459
138,1.6883123559899846
139,2.7595260056264137
140,3.8538852182694674
141,4.956081225220804
142,6.061840750292037
143,7.169515171079617
144,8.278335861168658
145,9.38789666580296
146,10.49796291290913
147,9.831619043920961
148,8.73975300224586
149,7.65367195113421
150,6.576242727480796
151,5.512540681549899
152,4.472371116151663
153,3.476918796186465
154,2.5785048981539345
155,1.9186643750730346
156,1.7851388568927438
157,2.2726704055899294
158,6.8136159447614855
159,6.056476799822309
160,5.423036244160806
161,4.960906658948324
162,4.720670455213756
163,4.736214322565586
164,5.005155798418271
165,5.490382948230537
166,6.140837659848829
167,6.910016737000788
168,7.762708119030694
169,8.674318720885909
170,9.628127289165562
171,10.612762449798527
172,11.620390717611377
173,12.645516831615382
174,13.684208904499608
175,14.733598088720171
176,15.791551976690197
177,16.856458018209867
178,17.927077338525468
179,19.00244428429876
180,20.081796173373014
181,21.164523340121182
182,22.250133050720923
183,23.338223052101625
184,24.42846191595252
185,25.52057424556186
186,26.614329410337238
187,27.709532872195464
188,28.806019439054644
189,29.59070656433774
190,28.480417463039903
191,27.370263152781458
192,26.260260728470225
193,25.150430300358597
194,24.040795688794702
195,22.931385320097707
196,21.822233394830295
197,20.713381430112545
198,19.604880323313203
199,18.496793154619912
200,17.389199056004838
201,16.28219865083208
202,15.175921859716142
203,14.07053936316843
204,12.966279880520291
205,11.863457008844904
206,10.762512381069651
207,9.664087933989162
208,8.569152859548225
209,7.479239811368411
210,6.3969162783993
211,5.326810479167902
212,4.278100534153492
213,3.2714279406572095
214,2.361186069061083
215,1.7090994195123042
216,1.6552052108596067
217,2.243044815773412
218,3.1298016059025855
219,4.127096852544988
220,5.1713693601881126
221,6.2390749298216726
222,7.319966747984407
223,8.408961451600463
224,9.503273882648402
225,10.601257405326802
226,9.31731493290652
227,8.594433296967761
228,7.48731602373104
229,6.381879120869247
230,5.27917828061435
231,4.181378702605572
232,3.093702429397801
233,2.0324674461563887
234,1.078756436214295
235,0.818149930409226
236,1.627232466351597
237,6.1594932952977235
238,5.309950834799211
239,4.574348057159817
240,4.01579437907256
241,3.7150250212920053
242,3.734846635345213
243,4.070578575235015
244,4.654353075526495
245,5.4064089036116885
246,6.266448274846661
247,7.195856640907889
248,8.170997104304474
249,9.177303341804397
250,10.205560329708709
251,11.249750607282017
252,12.305818862459185
253,13.370950941954042
254,14.443141707244063
255,15.520928378348172
256,16.60322122791118
257,17.68919315929977
258,18.77820588282999
259,19.869759429740746
260,20.96345690673365
261,22.05897942408201
262,23.156067953142543
263,24.25450999166836
264,25.35412962198064
265,26.454780001113942
266,27.556337619382337
267,28.658697862015323
268,29.661982906714538
269,28.554459442023695
270,27.447293861139286
271,26.340531292647842
272,25.23422476447086
273,24.128437006037906
274,23.023242765746758
275,21.91873182354147
276,20.815012953630294
277,19.712219204668422
278,18.61051503563715
279,17.510106110931382
280,16.411252979164225
281,15.314290544515867
282,14.21965638203669
283,13.127932913075613
284,12.039911948301839
285,10.956696540525648
286,9.87986744066542
287,8.811766248302517
288,7.755999638342549
289,6.718385116296236
290,5.7088290355746905
291,4.7452736011337135
292,3.8623019492870907
293,3.12889650691134
294,2.6712305329395374
295,2.6370085276507638
296,3.0405620525400505
297,3.7428710131981746
298,4.60933958970081
299,5.563793821716821
300,6.567987068624155
301,7.602234459835004
302,8.655769499972033
303,9.722324037833058
304,8.930227380065828
305,8.397086739092558
306,7.984111191690067
307,7.45446445209864
308,6.34330830464373
309,5.232489137001725
310,4.1222793732172684
311,3.0133526567250883
312,1.9079474776994836
313,0.8204238309892217
314,0.42283482375469195
315,1.4687905415110678
316,5.612897985051791
317,4.664906535042124
318,3.8066973045250516
319,3.113422225365434
320,2.7145374810519933
321,2.741695044345961
322,3.1840119179841238
323,3.9027982613832326
324,4.774787832120374
325,5.730464694245251
326,6.734293918425298
327,7.76762935167498
328,8.820106524741245
329,9.885613520064455
330,10.96035092622024
331,12.041847548496804
332,13.128433057074293
333,14.218940849601257
334,15.312532952857818
335,16.408592693395438
336,17.50665659458378
337,18.60636983027918
338,19.70745629448611
339,20.809698006808134
340,21.91292063754956
341,23.016983138501317
342,24.12177018641244
343,25.22718659009837
344,26.33315309215171
345,27.43960317670966
346,28.546480613437605
347,29.65373754738178
348,28.66387076881734
349,27.561091593528058
350,26.4590799968748
351,25.357936051933997
352,24.257777916076453
353,23.158746082553616
354,22.061008881859298
355,20.96476967995436
356,19.870276411272062
357,18.77783437103386
358,17.68782362955819
359,16.600723114175228
360,15.517144491028825
361,14.437880747401131
362,13.363977322477142
363,12.296838673169184
364,11.238392007355923
365,10.19134586533256
366,9.159610704688165
367,8.149004114296245
368,7.16846775308222
369,6.232210994335772
370,5.363472746983469
371,4.600661693292856
372,4.004771929012148
373,3.658301582627536
374,3.6333187053000535
375,3.9359498520547014
376,4.50058437764177
377,5.243250930619015
378,6.09925921578816
379,7.027311557067464
380,8.002381804037382
381,8.53292284857365
382,8.78551459614272
383,8.091704033044333
384,7.499262834489686
385,7.033851962200355
386,6.721909345904594
387,6.463320030491801
388,5.377337865470451
389,4.304634889514225
390,3.2583527823663565
391,2.275237676906881
392,1.486409239815442
393,1.3095727088377958
394,1.9218249766790452
395,5.207798064774421
396,4.168721218586759
397,3.1793355909103735
398,2.304555334000962
399,1.7281892436356574
400,1.7706391847774847
401,2.399281240294047
402,3.2940552672790817
403,4.291609491118254
404,5.334593351993062
405,6.400837658034325
406,7.480402496149093
407,8.568254347927697
408,9.66159437793138
409,10.758749535288647
410,11.858660948394867
411,12.96062690232944
412,14.064164468617003
413,15.168930647403554
414,16.274675236626152
415,17.381211505993875
416,18.488397309151182
417,19.596122549945143
418,20.70430064528656
419,21.812862574977704
420,22.921752649084606
421,24.030925441673972
422,25.14034353280118
423,26.249975820897962
424,27.359796244393365
425,28.469782801387527
426,29.579916789406045
427,28.80824845615051
428,27.71120339502125
429,26.61539535681954
430,25.52098368617478
431,24.428156060799704
432,23.33713501401155
433,22.248186323928472
434,21.161629914940086
435,20.07785418116533
436,18.997335031367754
437,17.92066153852912
438,16.848570965325784
439,15.781997309572713
440,14.722139671110877
441,13.670560186863941
442,12.629326864890334
443,11.601225806286074
444,10.590082401343821
445,9.60125576352819
446,8.642409450883846
447,7.724715652203172
448,6.864698435377639
449,6.08685462456384
450,5.426635766577228
451,4.931512361966615
452,4.654472528652817
453,4.634789830656236
454,4.875582112870527
455,5.341740073697804
456,5.98079718776478
457,6.743778236123768
458,7.2469719416194724
459,7.322457756203075
460,7.562475397379752
461,7.9521407153295325
462,7.296007269600671
463,6.632947286667604
464,6.101894709755138
465,5.73960888055491
466,5.579064694564423
467,5.618052960004693
468,4.535990430738024
469,3.472860726972233
470,2.453400983332125
471,1.565392428738868
472,1.163869770104107
473,1.6527536242408163
474,4.978852112303767
475,3.878946860116402
476,2.7886110278907497
477,1.7260754676418304
478,0.8094343141750137
479,0.8966011553549862
480,1.850801363856996
481,2.9188867876256714
482,4.010884790585081
483,5.111492527781681
484,6.216138451936521
485,7.322995355697436
486,8.4311925039901
487,9.54026285974143
488,10.649933622348772
489,11.760034830805834
490,12.870455105276255
491,13.98111842257139
492,15.091971124039778
493,16.202974258004758
494,17.314098865842023
495,18.42532297140482
496,19.53662959670512
497,20.648005417739043
498,21.759439831874293
499,22.870924296949266
500,23.982451854021896
501,25.094016776873445
502,26.20561431066603
503,27.317240474371342
504,28.42889190952913
505,29.540565763144084
506,28.98707003063906
507,27.89704306150367
508,26.80881675663421
509,25.722619654836027
510,24.63872012960636
511,23.557435323989843
512,22.479142558470173
513,21.404294031461312
514,20.333435949382178
515,19.267233681335743
516,18.206505201600603
517,17.152266068417575
518,16.105790654570722
519,15.068696547381657
520,14.043062357138243
521,13.031594177115226
522,12.037863387194191
523,11.06664921110473
524,10.124433628391628
525,9.220111145259171
526,8.365978990371149
527,7.579025076149215
528,6.882332413043647
529,6.305889269844313
530,5.885137315696919
531,5.654936309707639
532,5.638672699337923
533,5.838134689679281
534,6.232645120699774
535,6.644130737283508
536,6.348199857034856
537,6.23920436814147
538,6.326812975096562
539,6.603204922467782
540,7.046199658410806
541,6.558742629926298
542,5.812246184704974
543,5.198092771062187
544,4.767703128390635
545,4.573257012601756
546,4.644483631697125
547,4.387295355762067
548,3.276281657804564
549,2.1662282441257923
550,1.0601558620484701
551,0.16786434949433598
552,1.1854487629725083
553,4.9505602532320285
554,3.842568077305663
555,2.7377864007498873
556,1.6427055923355398
557,0.6118425366062294
558,0.7232449485926917
559,1.7733238737700865
560,2.8703892081830515
561,3.9757330382179368
562,5.083958547771081
563,6.19351904649442
564,7.303806143557836
565,8.414532222625946
566,9.525543722439188
567,10.636751206554752
568,11.748099062901574
569,12.8595508977915
570,13.971081895601456
571,15.082674554397508
572,16.194316176784657
573,17.3059973273153
574,18.41771084831014
575,19.52945121170666
576,20.641214080292222
577,21.75299600344812
578,22.864794201635824
579,23.97660641083009
580,25.088430768306225
581,26.200265727505208
582,27.312109993686782
583,28.423962474681844
584,29.535822242771424
585,29.19970268591174
586,28.117902192319413
587,27.038547888126033
588,25.961944872265505
589,24.888450185839798
590,23.818484108060865
591,22.752544455715125
592,21.69122483086338
593,20.635238102993814
594,19.58544689104353
595,18.542903486965752
596,17.50890262073543
597,16.4850518254665
598,15.473366079966048
599,14.476396079529593
600,13.497403102397382
601,12.54059803263909
602,11.611467132722112
603,10.717210475808049
604,9.867314388509085
605,9.074251900350953
606,8.354224279416815
607,7.727673681063362
608,7.218980480763
609,6.8544350090070365
610,6.657757944999073
611,6.643874160918818
612,6.813901109385288
613,6.236967598202789
614,5.708153066768943
615,5.360887970558948
616,5.231451999081033
617,5.33572131872342
618,5.660796388323565
619,6.171885554319434
620,5.901849086246964
621,5.059406203133125
622,4.3400716243956285
623,3.8141466105250355
624,3.5682025045380215
625,3.6591373225553
626,4.064402153128729
627,3.3814952496959276
628,2.3222782169793343
629,1.3506681450234426
630,0.8535192361578274
631,1.4510506754025896
632,5.126245807508098
633,4.066391355381302
634,3.043935533952811
635,2.113861565528601
636,1.4642882930587828
637,1.51417700278847
638,2.2167963573527962
639,3.1636217358883387
640,4.192336006239416
641,5.2550663358564345
642,6.334715897568718
643,7.4239067286152185
644,8.51897992902088
645,9.617926452752515
646,10.71955511080877
647,11.823116196688513
648,12.928114856030916
649,14.03421152629132
650,15.141165572777563
651,16.24880176946698
652,17.356989522617056
653,18.46562952993062
654,19.57464494923642
655,20.68397539508065
656,21.79357276133379
657,22.90339825367433
658,24.0134202422917
659,25.123612682156097
660,26.233953933341773
661,27.34442586806377
662,28.45501318634286
663,29.565702885598906
664,28.970349394826883
665,27.886072582858365
666,26.804063230608502
667,25.72460745629306
668,24.64804076242487
669,23.57475895121436
670,22.505231998925545
671,21.440021841848964
672,20.379805381022248
673,19.325404515653783
674,18.277825733791005
675,17.238312822080772
676,16.208417747729655
677,15.190096917195742
678,14.185843096502962
679,13.198867599126977
680,12.233353137054301
681,11.294804716699137
682,10.390532216241974
683,9.530297341691462
684,8.727132211743271
685,7.9982477704397015
686,7.3657287276506915
687,6.856297362078185
688,6.498963677467295
689,6.319581139659628
690,6.333288578325225
691,6.177220195950094
692,5.419336563789832
693,4.801377949514662
694,4.382934361432579
695,4.223725724907974
696,4.352294379055093
697,4.745306702916412
698,5.344741998226988
699,5.354986029529051
700,4.4093248919191845
701,3.561078325259078
702,2.897114751756645
703,2.564786763290262
704,2.6899536441241163
705,3.219694439540737
706,3.56199146479501
707,2.6129273014454837
708,1.8546852189648386
709,1.5890839284622693
710,2.020737611217496
711,5.4863481589618965
712,4.5118573130796085
713,3.617534924761489
714,2.879083825834944
715,2.4422429540341892
716,2.4724157908628284
717,2.9553326826804525
718,3.718602548506957
719,4.62546006233303
720,5.606658442311747
721,6.629269885537162
722,7.676762453525759
723,8.592686324013574
724,9.5033991255656
725,10.453123619940914
726,11.432141255460147
727,12.433534322663892
728,13.452306851168627
729,14.484792207007713
730,15.528255302493548
731,16.580623691397168
732,17.640303655239794
733,18.706052654140183
734,19.776889556927724
735,20.85203052442187
736,21.930842556385713
737,23.01280937372933
738,24.097506035008415
739,25.184579820596205
740,26.273735672145406
741,27.364724983024505
742,28.45733688208462
743,28.7674566785951
744,27.675248990564988
745,26.584678132300525
746,25.495954147267636
747,24.409324163819452
748,23.325080839358122
749,22.243573183372995
750,21.16522056438007
751,20.090531025508966
752,19.02012549927985
753,17.954770199115764
754,16.895420491099532
755,15.843281099961844
756,14.799889872125355
757,13.767235968595807
758,12.747929007342693
759,11.74544437264164
760,10.764483026076961
761,9.811502835951734
762,8.89550126493071
763,8.029144374227867
764,7.23029997879178
765,6.523816211217601
766,5.942724956237717
767,5.526720874672637
768,5.314712515358354
769,5.331093357706378
770,5.537032570132563
771,4.676590488675896
772,3.9439991946201176
773,3.4223709366291226
774,3.2160500837098542
775,3.3832226628325115
776,3.875857990691259
777,4.590339516204752
778,4.954721297721348
779,3.913549586736478
780,2.924951263090659
781,2.0658343856475287
782,1.5661627693992577
783,1.7637806625086019
784,2.4983676519850007
785,3.2426194559342596
786,2.157397650885729
787,1.1256156749328707
788,0.593733110772433
789,1.3823493413622245
790,5.997741819057072
791,5.1214531809113994
792,4.354138324316191
793,3.7630599938218956
794,3.440288155624893
795,3.4617057612067814
796,3.8215301997263995
797,4.365690604038229
798,4.814149229268296
799,5.455792622749962
800,6.2312258402786265
801,7.09672740014496
802,8.023201736257903
803,8.991821528407177
804,9.990335564237727
805,11.010613832241049
806,12.047127924476417
807,13.096023346191322
808,14.15454788146161
809,15.220692689969216
810,16.292961921814797
811,17.37022142628677
812,18.451597182901736
813,19.536405677381218
814,20.624105240510904
815,21.71426142288601
816,22.806521946595186
817,23.900598307341898
818,24.996252070792753
819,26.093284532876172
820,27.191528824800052
821,28.290843818019567
822,28.59876510363858
823,27.499872496024903
824,26.40207323510038
825,25.305509615398172
826,24.210349535845726
827,23.116792475819107
828,22.025077208985586
829,20.93549186723097
830,19.84838722298178
831,18.764194439234927
832,17.68344911273834
833,16.606824321995706
834,15.535176779486669
835,14.469612401428842
836,13.411581207848455
837,12.363017427442848
838,11.326550723730318
839,10.305831584721613
840,9.306043196626858
841,8.334721187403277
842,7.40307885514188
843,6.528126666094823
844,5.735866191878522
845,5.06524887277289
846,4.57014149502454
847,4.311438552895711
848,4.331705608149643
849,4.627278522564313
850,4.050140032545448
851,3.1762729375281333
852,2.4993294115505904
853,2.208494393139704
854,2.4456307376496285
855,3.091542360807113
856,3.9505722213002734
857,4.738352661455094
858,3.6357618523368322
859,2.5413391914366765
860,1.473400102277176
861,0.5968862314426301
862,1.0072243154411473
863,2.0360723971365196
864,3.1224258402052874
865,2.123302903487602
866,1.0588074368676035
867,0.45452557167059304
868,1.3285240459872807
869,6.625486281676028
870,5.844041190534312
871,5.184730306447018
872,4.461173623008208
873,3.7587215900431756
874,3.2904054504311957
875,3.1620262815055558
876,3.4121715258134753
877,3.9699220367845887
878,4.727632554953773
879,5.604783698869035
880,6.553590862076306
881,7.547076798589452
882,8.569716760783844
883,9.612210185812984
884,10.668738730158152
885,11.735512330888106
886,12.809971716769248
887,13.890333445974788
888,14.975320138021061
889,16.06399468911852
890,17.15565503406272
891,18.249765370092554
892,19.345910023026367
893,20.4437617701481
894,21.543059628336
895,22.643592981800882
896,23.74519004431851
897,24.847709341025332
898,25.95103332993322
899,27.055063563525948
900,28.159716974812188
901,28.46488273653994
902,27.360624736506036
903,26.25701591695295
904,25.154141724149383
905,24.052103214029056
906,22.951020767763172
907,21.851038915130435
908,20.75233266847491
909,19.655115945213925
910,18.559652921885156
911,17.46627357126044
912,16.375395276928188
913,15.287553454017905
914,14.203445809644412
915,13.12399776172774
916,12.050461557816167
917,10.984570651019725
918,9.92878759679861
919,8.886715705011568
920,7.863807667110818
921,6.86863073350051
922,5.915198002207877
923,5.0273162603636905
924,4.246305721727431
925,3.641590024603094
926,3.311209092833639
927,3.3376482034358284
928,3.713293353290648
929,3.6011964504403564
930,2.5795291475960074
931,1.6769578661948712
932,1.201360503657514
933,1.5959977279318178
934,2.4746742711799974
935,3.4890799736282676
936,4.5493084847449
937,3.626406989174776
938,2.5279386530358137
939,1.4501663193243632
940,0.5369852993419053
941,0.9729267225900687
942,2.019327101082173
943,3.111533353929276
944,2.527754116042751
945,1.7326410142838617
946,1.4447875961259817
947,1.9093558630575507
948,6.833160396791623
949,5.787904393883831
950,4.772887573170509
951,3.8123400357842026
952,2.959776944244636
953,2.336554048133683
954,2.152104163125534
955,2.5052908188394296
956,3.2240152130388435
957,4.121277514288081
958,5.10376771165933
959,6.130646263510844
960,7.182900849305136
961,8.250828313722405
962,9.329047827244963
963,10.414363212047947
964,11.504766451814772
965,12.598936596319922
966,13.695970862056605
967,14.795232157672425
968,15.896258477814559
969,16.99870685777226
970,18.102317485017814
971,19.206890015544296
972,20.312267526275207
973,21.418325384998212
974,22.524963369232918
975,23.632099981208206
976,24.739668278036444
977,25.84761276678541
978,26.955887060621503
979,28.06445208724444
980,28.36630245646165
981,27.25805940916586
982,26.150131026317773
983,25.042559071935074
984,23.93539302553667
985,22.828691945450526
986,21.7225268979335
987,20.616984162588132
988,19.5121695187173
989,18.408214061438372
990,17.30528222174048
991,16.20358302519037
992,15.103386215422336
993,14.005045866685306
994,12.909035847867479
995,11.816004635784342
996,10.726862860223138
997,9.64292851414917
998,8.566178615564054
999,7.499708264745813
1000,6.448619563647047
1001,5.421865613864419
1002,4.436374807289827
1003,3.5269077624047505
1004,2.76940382321923
1005,2.317968711051371
1006,2.355678796560251
1007,2.8632723372940783
1008,3.400800404574519
1009,2.291486900401216
1010,1.1871155711290948
1011,0.20108924703265518
1012,1.0698096713319538
1013,2.1728807887291826
1014,3.281949337318674
1015,4.39247473811489
1016,3.887423385856532
1017,2.8899042777525583
1018,2.0159105104732014
1019,1.4997019490213848
1020,1.7050451558703306
1021,2.457257481260743
1022,3.215872502311533
1023,2.1546072757422876
1024,1.1898283086442
1025,0.8135801283426436
1026,1.543047690847218
1027,6.585872532331032
1028,5.493790658617705
1029,4.411645600635099
1030,3.3490835054952637
1031,2.333016516066039
1032,1.4637056117880383
1033,1.1466318014100603
1034,1.7204526074013602
1035,2.6604533780742927
1036,3.697151538114608
1037,4.76788308696284
1038,5.854002996445287
1039,6.948298737829139
1040,8.04743573656411
1041,9.149669438532944
1042,10.254001270285134
1043,11.359819346444885
1044,12.466728176751808
1045,13.574460932149623
1046,14.682831132998826
1047,15.791704558981813
1048,16.900982160586043
1049,18.01058925807292
1050,19.120468487196096
1051,20.230575059374605
1052,21.340873496940187
1053,22.451335334632503
