Grid_Number,Government_Facilities
0,6.659329544884243
1,6.0864528279818515
2,5.675914711144218
3,5.435107156528791
4,4.324892700343815
5,3.215877217313997
6,2.1099521380817743
7,1.017247321925162
8,0.30091285074111146
9,1.2724650542657483
10,2.3647914816052067
11,3.467324262780772
12,4.5744178508915025
13,5.683407617383465
14,6.793364995022784
15,5.928298963483511
16,5.828659774430427
17,5.939249328330848
18,6.2489160703666355
19,6.730236487470738
20,7.349562976971795
21,7.545667722959709
22,7.16209123073444
23,6.657650532937278
24,6.310779034104
25,6.148204208796498
26,6.184477305807636
27,6.416226747571069
28,6.823564565800849
29,7.37746315939782
30,8.04771728691404
31,8.807803697241159
32,9.636488986419046
33,10.517570802178417
34,11.438948061316667
35,14.72239087102009
36,14.44918284281219
37,13.441713015691402
38,12.330041545956222
39,11.218425138780455
40,10.106881962526568
41,8.995439164104146
42,7.884139195013983
43,6.77305236051149
44,5.662304129127148
45,4.5521423707786575
46,3.4431344175864966
47,2.3369234929518248
48,1.2410119044030081
49,0.3031039795940426
50,1.0566436668231407
51,1.7657714548421723
52,2.1682469364799335
53,2.9593078589167856
54,3.704197118521933
55,3.7265663575046033
56,3.3437111450340287
57,2.277026764344257
58,1.2892477960646929
59,0.6140830926944346
60,0.7629936808271631
61,1.8055699953864026
62,2.90014982345807
63,3.660278709071027
64,2.853720555555675
65,2.3157426526954406
66,2.248214691931339
67,2.6868451409989422
68,3.4433510662715077
69,3.341341907269903
70,2.7848593936139245
71,2.611355997811754
72,2.8906367216583964
73,3.021580107342006
74,2.881198810640178
75,1.8861778544418737
76,0.9095056071685108
77,0.7547160625165749
78,0.2632125148142486
79,5.694932380568169
80,5.200817262014928
81,4.713850956337472
82,4.457033029749343
83,3.9693312298718544
84,3.4518141455170186
85,2.454572864149725
86,1.6148366185222462
87,1.2897011175034514
88,1.7865673649006488
89,2.6820102973398927
90,3.696944390928084
91,4.7554682979766705
92,5.833902805616214
93,5.293201854749585
94,4.937056575878857
95,4.817045906240483
96,4.9503733963532035
97,5.318018816712692
98,5.876164852826165
99,6.576485725018136
100,6.616570497127939
101,6.230182336115463
102,5.738869928753272
103,5.3326503496623054
104,5.139314473042595
105,5.182741413804461
106,5.457281894896903
107,5.930927803205992
108,6.560697016459734
109,7.306329303089635
110,8.136031725421354
111,9.026651560650647
112,9.961863599056535
113,10.930227634568253
114,11.923669222568092
115,14.019565830095752
116,13.005915882715675
117,12.009676579695629
118,11.035564184319274
119,10.089989291386377
120,9.08391970846342
121,7.984935400799361
122,6.890112607804055
123,5.801807688097114
124,4.724527009050585
125,3.6679968343759306
126,2.6570864500203344
127,1.6426848438256354
128,0.5307401703510329
129,0.5812220771885223
130,0.7661332774289649
131,1.4732654149009161
132,2.4953805516543186
133,2.707364194970867
134,2.7379845525847086
135,2.8845858451463733
136,2.1523098813223833
137,1.053466497511099
138,0.24496497452088498
139,0.8870554568053615
140,1.861390448032435
141,2.9352246509345727
142,3.156000633309833
143,2.1694931642184256
144,1.387776457037545
145,1.2720097141158773
146,1.944982324825217
147,2.901855628376237
148,2.6315782710376343
149,1.8752136708542706
150,1.6063968116207035
151,2.029151894678039
152,2.086384732916227
153,1.877432301047942
154,1.8181505763486092
155,0.7786156156657926
156,0.4212793877082188
157,0.09193754898379573
158,4.689532690985428
159,4.370739208060344
160,3.778343611872702
161,3.4527180277603637
162,2.9817264438610174
163,2.9050014368984147
164,3.106073918875887
165,2.496032309374521
166,2.2990262340111633
167,2.6103118961555447
168,3.2885858664571885
169,4.157971625951945
170,5.122062213473251
171,5.040800753550208
172,4.392498863562728
173,3.956170161157988
174,3.8054409034835293
175,3.972951125297735
176,4.422687290136546
177,5.080240854220711
178,5.8762567554256835
179,5.715387715947101
180,5.2633364848258966
181,4.856858118226507
182,4.369479304815213
183,4.131402910399034
