Grid_Number,Utilities
0,5.993934173994216
1,5.829402939139465
2,5.442695851263794
3,5.2665737830812684
4,5.321984824919169
5,5.527732138351985
6,5.238825318647543
7,5.177607617867736
8,5.351898015589095
9,5.740284478429265
10,6.303315097366853
11,6.940384830929597
12,7.3726508445679
13,6.871818479416325
14,6.523853115937873
15,6.353919362783996
16,6.376267292494555
17,6.588940690889245
18,6.9745505802827585
19,7.506492769058641
20,8.156186186759538
21,7.877467803860476
22,7.186026762471919
23,6.61031950064852
24,6.182760613992162
25,5.935452413994966
26,5.891139409931844
27,6.054280582802005
28,5.235221743876114
29,4.361236699608494
30,3.6202329425699804
31,3.1088019771153794
32,2.948910828315963
33,3.19380064809869
34,3.765303739703565
35,4.541753415879085
36,5.436027786451231
37,6.398916647799189
38,7.403697225163043
39,8.435413036970143
40,9.084553756323494
41,8.026757627146436
42,6.985801404276718
43,5.970499704100727
44,4.996516223828005
45,4.093451384212319
46,3.319695211382693
47,2.7851877063622617
48,2.6395126490503737
49,2.787224092269363
50,1.996883405749383
51,1.6368661581494466
52,1.960607199604406
53,2.735231736159397
54,3.415684217693166
55,3.019602951993914
56,2.415978129640797
57,1.354364270724666
58,0.551830743247816
59,0.8561450255900268
60,0.7058584960499037
61,1.6541917858427269
62,2.728979122044043
63,3.8250707142554026
64,4.928272235363597
65,4.7317058814278345
66,3.979555407269855
67,3.428927538959145
68,3.1860773738327306
69,3.3192613837084894
70,3.7890322473452853
71,4.490979486278767
72,5.202073100556917
73,4.145148976513076
74,3.126630427716948
75,2.2005085606859325
76,1.5432175218895225
77,1.2608044790159594
78,1.2141933731029024
79,4.996574893330675
80,4.90694953190122
81,4.471849973989667
82,4.255827208708021
83,4.324297659400558
84,4.594589368032244
85,4.242695863849461
86,4.166958953070499
87,4.381721993826258
88,4.848534864981838
89,5.47973360398991
90,6.144978769176375
91,6.522978498221852
92,5.951142428058632
93,5.545791708643938
94,5.344939374598845
95,5.371574250297605
96,5.622464290738868
97,6.069865010085321
98,6.6743748431240775
99,7.397577956213235
100,7.14052112506668
101,6.384756604173473
102,5.729164772094594
103,5.230143682292959
104,4.935416775652743
105,4.88212417106598
106,5.077873172339552
107,4.740563334822981
108,3.753155332398042
109,2.858718494872453
110,2.1751391180598847
111,1.9398585513067128
112,2.2951545659094337
113,3.0406052078370034
114,3.9617783689411024
115,4.961749482336899
116,6.001257390955867
117,7.062866619560917
118,8.137932278231787
119,8.844953201654357
120,7.7545641056515615
121,6.671296282332859
122,5.599284417985385
123,4.546497573863059
124,3.5301779946060656
125,2.5935565247125534
126,1.861122378826777
127,1.6352002506963945
128,2.0873057992543296
129,1.3050462464964827
130,0.6285841325804127
131,1.2489806452721766
132,2.2798354385989454
133,2.590479280066786
134,2.0401195971294417
135,2.021498282356497
136,1.330533408810108
137,0.490447690030588
138,0.8083872878699081
139,0.647107700885142
140,1.6299905164800055
141,2.714378774047193
142,3.814668729011045
143,4.920203779632012
144,4.122137648240773
145,3.2311420971709373
146,2.522181983810802
147,2.180684964202259
148,2.3711250732558504
149,2.9936505406001404
150,3.8437631628044255
151,5.017133297576283
152,3.910559619259619
153,2.808235902550596
154,1.718360722147522
155,0.7015700940883439
156,0.47187954267349785
157,0.37234267037665447
158,4.007009663747607
159,3.8947687868261163
160,3.524639510557413
161,3.2462757355235072
162,3.3356244921645373
163,3.7033448244354386
164,3.256618760082914
165,3.1574088664123443
166,3.435950798861547
167,4.014367593534257
168,4.6548518958085365
169,5.422323634333073
170,5.7262602780989456
171,5.065341115654323
172,4.582375631408504
173,4.337224250681355
174,4.370094271071844
175,4.675125200397996
176,5.204683401007536
177,5.898603642730214
178,6.706055660917714
179,6.260149657803374
180,5.651148340516641
181,4.89840740913251
182,4.304204312619058
183,3.9409156833528782
184,3.874057320359247
185,4.11809250250234
186,4.424993494225993
187,3.3457485540692513
188,2.2979037567026577
189,1.3563009577412888
190,0.9335980000868245
191,1.541596733408416
192,2.5207733091330966
193,3.5783988023294966
194,4.661377503044007
195,5.755415257663601
196,6.8552193017657865
197,7.958399392299335
198,8.716359845467197
199,7.60757374688181
200,6.49986846078088
201,5.39390990240951
202,4.291048869195429
203,3.1944951236426187
204,2.1140861209470825
205,1.0985369785446109
206,0.6458089456853925
207,1.449212624176218
208,1.205913342157638
209,0.38238649843081446
210,1.1450214927766436
211,2.2245879040864662
212,1.9463671539323733
213,1.1135919556748228
214,1.0792086516331776
215,1.3194112554029445
216,1.4864561498941353
217,1.6144900456923812
218,1.5400252650787036
219,2.147007178557009
220,3.052943519084844
221,4.0625300903404415
222,4.759149213624618
223,3.6912292975793206
224,2.659644437085431
225,1.730637353916224
226,1.1787133173359035
227,1.5021607213618549
228,2.3656861363637574
229,3.3777680905302807
230,4.437907836545556
231,3.9281244824934305
232,2.8326424126695438
233,1.7579608817616112
234,0.7087753117600929
235,0.5263613027433428
236,0.8792010236368083
237,3.032877226419394
238,2.8830511473024303
239,2.626758960635449
240,2.239536160467168
241,2.3672862169513427
242,2.8929840848906316
243,2.293596177198134
244,2.1505050994005694
245,2.5419723033304273
246,3.1773252130736465
247,3.9187985095153985
248,4.805354327261879
249,5.00783440020612
250,4.236347781041045
251,3.645235490955787
252,3.331921842970564
253,3.3746891221791593
254,3.761410944791061
255,4.40235846341298
256,5.204437520589365
257,6.104460819073802
258,5.42554882821008
259,4.833628792167906
260,4.148436142383187
261,3.4266374682243192
262,2.957537561419394
263,2.8679391020617486
264,3.1899816827724288
265,3.8209624124129546
266,3.216202866614684
267,2.104841395512554
268,0.994794483024075
269,0.1474353037796428
270,1.2356053643046303
271,2.3461812389387626
272,3.457640024315752
273,4.569337480610031
274,5.681133498503157
275,6.792979683914415
276,7.904854868148141
277,8.703695330852439
278,7.59306127683911
279,6.482878144349037
280,5.373425430230635
281,4.265273146370847
282,3.159789789079921
283,2.0612739624620833
284,0.9931221096099836
285,0.4433903923115218
286,1.3710437245094151
287,1.8002186498869994
288,1.3901924645142592
289,1.7599276384145035
290,2.595172017340897
291,1.7029930367334702
292,0.5932952241181092
293,0.5259995294425096
294,0.3183906932289371
295,1.079668858838682
296,2.168607709180647
297,2.5213140477644
298,2.9316655124056696
299,3.6476243012568217
300,4.526425259178148
301,4.616570588224486
302,3.5054964520745675
303,2.3952346642324396
304,1.2878878676930587
305,0.23026846189461864
306,0.9592988643358311
307,2.064060900136073
308,3.1738466928322966
309,4.284754438882038
310,4.189087051613845
311,3.1499216773905747
312,2.1748092482899177
313,1.0941897502030196
314,0.3709036156265456
315,0.8753021994576535
316,2.0958087163945933
317,1.8725474064947418
318,1.8514262319201797
319,1.2424626545874002
320,1.4603116504761557
321,2.2525615571913202
322,1.4019704874082073
323,1.1532004348616611
324,1.7448496940218043
325,2.4152769330639465
326,3.3309889165868487
327,4.339386356597619
328,4.406165492887937
329,3.5047085401529956
330,2.7612554730900607
331,2.3321543386880528
332,2.392951768589859
333,2.9131348595074793
334,3.703964563559307
335,4.628737895157589
336,5.502110540531041
337,4.661369008836136
338,3.9568123272675533
339,3.472352037201622
340,2.646018082870324
341,2.001742939783217
342,1.866922647750104
343,2.3316706075275686
344,3.1401970869594424
345,3.3964624876636
346,2.3711301763122177
347,1.4769636129162866
348,1.1015657187346384
349,1.648737356116814
350,2.587679467045635
351,3.625837489027192
352,4.697890195338176
353,5.785024580416454
354,6.880095117259751
355,7.979835246858877
356,8.80745976491082
357,7.71177464586481
358,6.621514265552908
359,5.539882349968034
360,4.473142523585552
361,3.4351963442244497
362,2.462723312247826
363,1.674007348923435
364,1.41861108062062
365,1.9223622171997876
366,2.657597842354763
367,2.3988257470545475
368,2.6303547029318763
369,3.0111865979949233
370,2.0114928438894792
371,1.223856410303782
372,1.1926474265306672
373,0.7037247489095205
374,1.0618886312216664
375,1.3593529175267114
376,2.24520278909306
377,3.272138917345753
378,4.341164929504169
379,5.148283419399848
380,4.691086106553312
381,3.6030561670512236
382,2.535862960504664
383,1.5336396231481655
384,0.8639226589357611
385,1.270250587583234
386,2.2256623907480333
387,3.2812302460544225
388,4.364886379432952
389,3.837195606557293
390,2.998615960067837
391,2.2391532746516614
392,1.2170620715800666
393,0.5776146029499547
394,0.42450854813164235
395,1.2799750723500802
396,0.8675099668545587
397,1.4166273547797952
398,0.35054225295197616
399,0.8436758983295377
400,1.9425654463266269
401,0.8487515750844369
402,0.291252378743115
403,0.9120441565186417
404,1.9021564533852033
405,2.967224691997368
