Grid_Number,Health
0,0.6025866644743271
1,0.5298011736059353
2,1.6343592692469104
3,2.74489225662058
4,2.305275611634367
5,1.3710089791043387
6,0.9580698930341904
7,0.854245665395461
8,0.4086928695967221
9,1.4412447423115586
10,2.5416933909488857
11,3.649121335433232
12,4.758658433697888
13,5.869108620332671
14,6.980036120729732
15,6.380153863104255
16,6.375586531450326
17,6.562218027897318
18,6.924606038890175
19,7.437102504640258
20,8.071163488478366
21,7.9721146694127745
22,7.303645018090164
23,6.753125971580924
24,6.351303158846144
25,6.127499884362127
26,6.10133751237446
27,6.205999797479667
28,5.229140831753637
29,4.309628036778814
30,3.50353193088055
31,2.906792108877733
32,2.6640208212395176
33,2.8666070023617327
34,3.4366737805920584
35,4.247172853325205
36,3.1388935767019888
37,2.0346230280364006
38,0.948467810252191
39,0.36380468450355397
40,1.355720786284322
41,2.4528485874125474
42,3.5591875302795
43,3.055823334824442
44,2.261069306375906
45,1.8329415806226321
46,2.0198459205791712
47,2.402843668140197
48,1.3276700511299977
49,0.4739411080748065
50,1.06256709976349
51,1.3150218559340823
52,1.381580539731633
53,2.135675398021103
54,3.112284745235995
55,2.900369749212454
56,1.7981505380130973
57,0.7262288709651388
58,0.5425253258077419
59,0.7642202574729301
60,0.6315264784270435
61,1.639048846957833
62,1.6125340676217306
63,2.0391621197913694
64,2.697571970886276
65,1.5896208358919224
66,0.4997565480982786
67,0.6674437463221093
68,1.7579664670602508
69,2.4366712730096416
70,2.9983419576314345
71,2.903069334680421
72,3.215343030229315
73,3.014906128199721
74,2.2501682041783506
75,1.873423925268874
76,0.9439062651551967
77,0.5722305897094013
78,0.7326346465940886
79,1.2670986767607415
80,1.2341067325129595
81,1.9782219578843983
82,2.962527150746716
83,2.101286833910167
84,0.9903774749924787
85,0.13838739031359895
86,1.2370597959849396
87,1.3217887646522932
88,1.9123693974320306
89,2.835498226906531
90,3.859508516122855
91,4.9218313752037295
92,6.0021583196826
93,5.603943447716386
94,5.373453515058383
95,5.368117449775662
96,5.588580230566731
97,6.010044491946806
98,6.594080857835834
99,7.301782774568218
100,7.229476207777999
101,6.4849707933013265
102,5.858090811864479
103,5.390034466408133
104,5.124507484336516
105,5.093284223751061
