Grid_Number,Government_Facilities
0,3.0752077455177265
1,2.3859632032607214
2,2.0979991395273108
3,2.3628886187300804
4,2.9034014841832247
5,3.6836395041189576
6,4.118802615083526
7,3.086671193171832
8,2.1362128719238958
9,1.4394909239984672
10,1.4330823818112874
11,0.5558216268923138
12,0.8883705077208356
13,1.6699166499954885
14,1.1153133042941634
15,0.8403438932006622
16,0.8113754579126552
17,0.9774621884575186
18,0.6616328015356361
19,0.491738331568811
20,1.587046801840942
21,2.696013883043445
22,3.806721227740274
23,3.3699505869976907
24,3.012480441309472
25,3.04407161910289
26,3.4540654014755314
27,4.131298311136999
28,4.967649930905279
29,5.266524267712566
30,4.178700256817478
31,3.1079987344546627
32,2.0810186816911704
33,1.2142832029009103
34,1.044600863140845
35,1.7834686856876039
36,2.7826592435133253
37,3.0615480484305695
38,1.9801097577769982
39,0.9702861374321052
40,0.6594983394934337
41,1.2829919641843222
42,0.3913955627239052
43,2.4940676513783813
44,1.5673348332848804
45,1.079613740298891
46,1.4454303690534471
47,2.1808593620647536
48,3.145773111764391
49,3.9120570501877663
50,2.804874629840428
51,1.7039117802012709
52,0.6420057325973635
53,0.6276063312772965
54,1.4966340379931766
55,1.3919378730712586
56,1.0038372036776493
57,0.38689163563526846
58,0.1540425976715642
59,0.27574093338642275
60,0.27927455041565513
61,0.24871726188439716
62,0.9159857930142221
63,1.9650089132468527
64,2.677121553197109
65,3.3305928987464433
66,2.5177064581028903
67,2.0143745494667384
68,2.0614136184383325
69,2.629450446652607
70,3.4715206265984437
71,4.434158717814445
72,5.176281241531969
73,4.064384146709696
74,2.9525263478705392
75,1.840779052460106
76,0.7296475500793933
77,0.3862200369691606
78,1.4962648926020485
79,2.6079328371278248
80,3.0401579353740154
81,1.9468766322839113
82,0.9005327917145544
83,0.5517719953709759
84,1.5069199378538791
85,1.3941785852300035
86,2.2492061255808324
87,1.1380606181044866
88,0.0655598034707786
89,0.6999572253003329
90,1.7767782804948031
91,2.8804173898199483
92,3.658314064908669
93,2.8774795723857562
94,1.8209477543964743
95,0.9081162320992342
96,0.8979764973417657
97,1.20105414267803
98,0.3750429419167977
99,1.1392529877166004
100,0.5707209360743085
101,0.5485610842403248
102,0.20632014666158932
103,0.5902720723591345
104,0.2703116398101001
105,0.9007851330707057
106,1.286844998063884
107,1.8960796820263295
108,2.8296870114629407
109,1.8409191566043526
110,1.0526491358466126
111,1.1401839279346317
112,1.9911883135745538
113,3.0170357530179026
114,4.088158619003671
115,4.754894071407599
116,4.200257575314789
117,3.136920463491057
118,2.1239676572424626
119,1.286495061479744
120,1.1277246103867962
