Voronoi_Sites_Lat,Voronoi_Sites_Lon,Catchment_Polygon_Population,Catchment_Polygon_Area,Voronoi_Sites_Grid_Number
23.8205231,86.2893295,480.0,0.1308918746588893,19.0
23.7981952,86.2971188,651.0,0.10713393901273707,59.0
23.7939407,86.2998665,3603.0,0.9153788504067785,59.0
23.6640891,86.30861750000001,1478.0,3.18639661754954,89.0
23.7986459,86.300421,189.0,0.028357715914591325,102.0
23.7978075,86.3018482,98.0,0.014170336375299743,102.0
23.7973339,86.3019127,586.0,0.08817761361183932,102.0
23.7978116,86.30203350000001,163.0,0.023100485868877994,102.0
23.7977548,86.30434780000002,305.0,0.043020708617007,102.0
23.8005623,86.3011036,2872.0,0.5833281487831027,103.0
23.698619,86.31205899999999,5898.0,6.963127720966016,135.0
23.6985136,86.3120836,2033.0,6.997969070033098,135.0
23.7665967,86.31741749999999,2048.0,0.7413686411025873,142.0
23.648101,86.32089340000002,-1.0,-1.0,173.0
23.7825103,86.3229489,4593.0,0.8054934716345609,187.0
23.813307,86.3380797,6155.0,6.072675200017542,233.0
23.8722438,86.336011,73.0,0.02026952240152395,239.0
23.8718103,86.3356677,159.0,0.0464996938205225,239.0
23.8728888,86.3377986,263.0,0.7178503253649007,239.0
23.757429,86.34157789999999,22510.0,3.9536123484410584,270.0
23.75012079999999,86.3484386,3393.0,0.6144207851245541,270.0
23.7507984,86.34953,4119.0,0.7703701021555682,270.0
23.7605252,86.3583209,9223.0,0.8991805734850615,314.0
23.7621651,86.35949719999999,1434.0,0.10246016062313029,314.0
23.7690141,86.3692834,10816.0,1.2483690946506636,357.0
23.7629721,86.3606042,3000.0,0.37014318301063376,357.0
23.931738,86.36773439999999,-1.0,-1.0,374.0
23.7750201,86.3760071,1755.0,0.11860186443025396,401.0
23.7776361,86.3782653,2249.0,0.17299903207371808,401.0
23.7755693,86.37828379999999,973.0,0.06137130011125432,401.0
23.7755643,86.3789307,12666.0,0.8331872858693486,401.0
23.8050926,86.37927429999999,1570.0,0.3814063501394519,404.0
23.9094472,86.3733604,322.0,5.03364519400169,414.0
23.7365455,86.3882363,24208.0,2.7231741436537997,440.0
23.7830134,86.3884458,13058.0,1.2606395384117226,445.0
23.805672,86.38782619999999,2753.0,0.5592181770045056,447.0
23.8102214,86.3855147,330.0,0.05751611216808438,448.0
23.81033,86.3853147,1056.0,0.1621396481922488,448.0
23.686862,86.39653799999999,7806.0,0.9786834900340989,478.0
23.6848816,86.39887019999999,25515.0,4.150705300492329,478.0
23.6882599,86.39681829999999,11024.0,1.1273939043865677,478.0
23.7553588,86.3920425,25314.0,2.6000928770482665,485.0
23.8024545,86.39676709999999,5023.0,0.9275589807084312,490.0
23.940246,86.399801,4437.0,43.920452945986305,504.0
23.69958,86.40230600000001,22023.0,1.7977122839010626,522.0
23.7155512,86.4008772,5219.0,0.41641815768441964,524.0
23.7162823,86.4013532,102.0,0.007692991194857589,524.0
23.7162743,86.4014038,345.0,0.026026301920954883,524.0
23.7228829,86.40962309999999,10101.0,0.7136912964526438,525.0
23.779061,86.406999,6306.0,0.5443186584850476,530.0
23.7797449,86.40396129999999,10141.0,1.0425706223315223,530.0
23.7851438,86.40028819999999,2588.0,0.23814007082544048,531.0
23.7881219,86.402928,3803.0,0.667429818991498,531.0
23.7916168,86.40987179999999,1067.0,0.18776220446831213,532.0
23.8022316,86.4041472,2517.0,0.4405252081197481,533.0
23.8077109,86.40836279999999,475.0,0.15117480993598537,533.0
23.8077561,86.40833909999999,113.0,0.20769098521595833,533.0
23.8165247,86.40814759999999,94.0,0.4191602497594758,534.0
23.8202106,86.4054161,409.0,0.22201143651191227,535.0
23.694159,86.41651499999999,5425.0,0.42596362330901627,565.0
23.7066203,86.41321479999999,3228.0,0.2435459105143681,566.0
23.7209416,86.4103269,2727.0,0.19483601428916134,568.0
23.7387107,86.41240020000001,1107.0,0.08599817324686757,569.0
23.7385809,86.412532,48.0,0.0033217982844507147,569.0
23.7372053,86.41220709999999,649.0,0.046535139429338505,569.0
23.7371218,86.41220919999999,6351.0,0.4166155298548072,569.0
23.7395479,86.4152615,951.0,0.06889423688492023,569.0
23.7389971,86.41761249999999,339.0,0.02019812323956387,569.0
23.7432437,86.41079189999999,5391.0,0.42128645303565515,570.0
23.7408259,86.41566890000001,788.0,0.05083999940324709,570.0
23.7435112,86.4150457,180.0,0.012030160413768929,570.0
23.7423337,86.4167021,254.0,0.015327323323810637,570.0
23.7422693,86.4175977,1022.0,0.06502701443239571,570.0
23.7405843,86.4183487,546.0,0.03256119200648431,570.0
23.747839,86.411328,3844.0,0.24367010065482655,570.0
23.7723442,86.4117304,6262.0,0.5464168061688681,573.0
23.7845778,86.41668419999999,280.0,0.0171888515853969,574.0
23.78577,86.4178503,688.0,0.04083109857934453,574.0
23.7875046,86.4187091,163.0,0.009898167825653361,574.0
23.7801345,86.4153188,1197.0,0.07296267629724144,574.0
23.7830259,86.4161092,185.0,0.011528391397377317,574.0
23.7831069,86.4160903,163.0,0.010466898029749929,574.0
23.7830616,86.4161748,345.0,0.021582689045693163,574.0
23.7838525,86.4165064,391.0,0.02627919974839987,574.0
23.7871784,86.4173031,340.0,0.020302074318243664,574.0
23.7886947,86.4158447,17.0,0.001038353111420254,574.0
23.7885812,86.41608389999999,319.0,0.01922454516381622,574.0
23.7889986,86.4156813,215.0,0.015589296013408898,574.0
23.7876028,86.41787529999999,120.0,0.007126356532469743,574.0
23.7874065,86.41860229999999,204.0,0.012079842612778167,574.0
23.7880936,86.418098,367.0,0.02238622890940438,574.0
